method,row_abs,doc_id,gt_n,pred_n,jaccard_lex,soft_recall,soft_precision,soft_f1,soft_mean_max,global_sem_sim
yake,1665,694,18,5,0.0,0.2222222222222222,0.8,0.3478260869565218,0.6220492720603943,0.6495986580848694
yake,1666,695,22,5,0.08,0.13636363636363635,1.0,0.24000000000000002,0.6464470624923706,0.624754786491394
yake,1667,696,20,5,0.0,0.3,0.8,0.4363636363636363,0.6228768825531006,0.7513750791549683
yake,1668,697,18,5,0.0,0.1111111111111111,0.8,0.19512195121951217,0.5510751008987427,0.6135373711585999
yake,1669,698,20,5,0.041666666666666664,0.15,1.0,0.2608695652173913,0.6719919443130493,0.7853319644927979
yake,1670,699,16,5,0.05,0.3125,1.0,0.47619047619047616,0.7090044021606445,0.8559926152229309
yake,1671,7,8,5,0.0,0.125,0.2,0.15384615384615385,0.5600738525390625,0.6415677070617676
yake,1672,70,10,5,0.0,0.1,0.2,0.13333333333333333,0.5260794758796692,0.5215407609939575
yake,1673,700,24,5,0.0,0.125,0.4,0.19047619047619047,0.51988685131073,0.633608341217041
yake,1674,701,28,5,0.03125,0.10714285714285714,0.8,0.1889763779527559,0.6668719053268433,0.630058228969574
yake,1675,702,24,5,0.0,0.25,1.0,0.4,0.744660496711731,0.7345144748687744
yake,1676,703,19,5,0.0,0.15789473684210525,0.8,0.26373626373626374,0.6277156472206116,0.6997793316841125
yake,1677,704,17,5,0.0,0.058823529411764705,0.2,0.0909090909090909,0.36433929204940796,0.38673272728919983
yake,1678,705,27,5,0.0,0.1111111111111111,0.6,0.18750000000000003,0.5975220203399658,0.7206419110298157
yake,1679,706,10,5,0.0,0.4,0.8,0.5333333333333333,0.7069967985153198,0.8604008555412292
yake,1680,707,9,5,0.0,0.4444444444444444,0.8,0.5714285714285714,0.7000327706336975,0.7655771970748901
yake,1681,708,8,5,0.0,0.125,0.6,0.20689655172413793,0.5893099904060364,0.7644568681716919
yake,1682,709,8,5,0.0,0.25,0.8,0.38095238095238093,0.6473803520202637,0.8343703150749207
yake,1683,71,17,5,0.0,0.058823529411764705,0.2,0.0909090909090909,0.4084784984588623,0.4367256760597229
yake,1684,710,9,5,0.07692307692307693,0.3333333333333333,0.4,0.3636363636363636,0.5464333891868591,0.5846899747848511
yake,1685,711,14,5,0.0,0.14285714285714285,0.4,0.21052631578947364,0.5881581902503967,0.5461106896400452
yake,1686,712,12,5,0.13333333333333333,0.25,1.0,0.4,0.7364664077758789,0.8179060220718384
yake,1687,713,11,5,0.0,0.18181818181818182,0.4,0.25000000000000006,0.5745949149131775,0.7007874846458435
yake,1688,714,8,5,0.08333333333333333,0.625,1.0,0.7692307692307693,0.7930548191070557,0.8603062629699707
yake,1689,715,12,5,0.13333333333333333,0.3333333333333333,0.8,0.47058823529411764,0.6991373896598816,0.7551554441452026
yake,1690,716,13,5,0.125,0.23076923076923078,1.0,0.375,0.6779708862304688,0.7289999127388
yake,1691,717,11,5,0.14285714285714285,0.18181818181818182,1.0,0.3076923076923077,0.684558629989624,0.8251969814300537
yake,1692,718,23,5,0.037037037037037035,0.21739130434782608,0.8,0.34188034188034183,0.6476721167564392,0.6389471888542175
yake,1693,719,7,5,0.0,0.2857142857142857,0.2,0.23529411764705882,0.5406525135040283,0.6045169234275818
yake,1694,72,12,5,0.13333333333333333,0.16666666666666666,0.8,0.27586206896551724,0.6794326305389404,0.5294725298881531
yake,1695,720,20,5,0.041666666666666664,0.15,0.8,0.2526315789473684,0.6273255348205566,0.7149664163589478
yake,1696,721,13,5,0.058823529411764705,0.15384615384615385,0.6,0.2448979591836735,0.6286998391151428,0.7938432693481445
yake,1697,722,13,5,0.0,0.0,0.0,0.0,0.46343564987182617,0.4557054042816162
yake,1698,723,22,5,0.0,0.18181818181818182,0.6,0.27906976744186046,0.6422033309936523,0.7474378943443298
yake,1699,724,9,5,0.07692307692307693,0.4444444444444444,0.8,0.5714285714285714,0.7279150485992432,0.8793948888778687
yake,1700,725,12,5,0.0,0.0,0.0,0.0,0.3163769841194153,0.5076903104782104
yake,1701,726,5,5,0.1111111111111111,0.2,0.6,0.3,0.6205665469169617,0.6660417318344116
yake,1702,727,6,5,0.0,0.5,0.8,0.6153846153846154,0.7223443984985352,0.8293250203132629
yake,1703,728,7,5,0.0,0.2857142857142857,0.2,0.23529411764705882,0.49011552333831787,0.7270304560661316
yake,1704,73,15,5,0.05263157894736842,0.06666666666666667,0.4,0.1142857142857143,0.5602923631668091,0.7234268188476562
yake,1705,730,27,5,0.06666666666666667,0.1111111111111111,1.0,0.19999999999999998,0.7184730172157288,0.7596471309661865
yake,1706,731,31,5,0.02857142857142857,0.22580645161290322,1.0,0.3684210526315789,0.6374080181121826,0.6557943224906921
yake,1707,732,21,5,0.04,0.09523809523809523,0.6,0.1643835616438356,0.6209504008293152,0.8099915981292725
yake,1708,733,9,5,0.07692307692307693,0.1111111111111111,0.6,0.18750000000000003,0.6129664182662964,0.7080618739128113
yake,1709,734,6,5,0.0,0.16666666666666666,0.2,0.1818181818181818,0.5497873425483704,0.5590630769729614
yake,1710,735,4,5,0.0,0.5,0.2,0.28571428571428575,0.5943158864974976,0.5350481271743774
yake,1711,736,7,5,0.09090909090909091,0.7142857142857143,0.8,0.7547169811320756,0.7510703206062317,0.8270279765129089
yake,1712,737,4,5,0.125,0.25,0.6,0.35294117647058826,0.6835431456565857,0.8183387517929077
yake,1713,738,6,5,0.0,0.3333333333333333,0.4,0.3636363636363636,0.5410119295120239,0.6931182146072388
yake,1714,739,6,5,0.1,0.16666666666666666,0.6,0.2608695652173913,0.6966362595558167,0.7706774473190308
yake,1715,74,10,5,0.0,0.2,0.8,0.32000000000000006,0.6837570667266846,0.7673581838607788
yake,1716,740,6,5,0.0,0.16666666666666666,0.2,0.1818181818181818,0.4247604012489319,0.4833749830722809
yake,1717,741,6,5,0.0,0.16666666666666666,0.2,0.1818181818181818,0.4034940004348755,0.32953983545303345
yake,1718,742,5,5,0.1111111111111111,0.4,0.4,0.4000000000000001,0.5665006041526794,0.7029929757118225
yake,1719,743,4,5,0.0,0.75,1.0,0.8571428571428571,0.7785439491271973,0.7559716105461121
yake,1720,744,3,5,0.14285714285714285,0.3333333333333333,0.8,0.47058823529411764,0.6443724632263184,0.6910913586616516
yake,1721,745,21,5,0.08333333333333333,0.14285714285714285,1.0,0.25,0.6419533491134644,0.5684798955917358
yake,1722,746,19,5,0.043478260869565216,0.10526315789473684,0.4,0.16666666666666666,0.5624423623085022,0.5649585723876953
