method,row_abs,doc_id,gt_n,pred_n,jaccard_lex,soft_recall,soft_precision,soft_f1,soft_mean_max,global_sem_sim
llama_3.1_8b,444,141,16,5,0.16666666666666666,0.1875,0.6,0.2857142857142857,0.7151104211807251,0.8351451754570007
llama_3.1_8b,445,1410,22,5,0.0,0.2727272727272727,0.8,0.4067796610169491,0.6193299293518066,0.6685563921928406
llama_3.1_8b,446,1411,14,5,0.1875,0.35714285714285715,0.6,0.44776119402985076,0.7123543620109558,0.8123441338539124
llama_3.1_8b,447,1412,7,5,0.2,0.5714285714285714,0.6,0.5853658536585366,0.7337418794631958,0.7721732258796692
llama_3.1_8b,448,1413,9,5,0.16666666666666666,0.2222222222222222,0.8,0.3478260869565218,0.6738618612289429,0.8503895401954651
llama_3.1_8b,449,1414,7,5,0.0,0.42857142857142855,0.4,0.4137931034482759,0.6784017086029053,0.7998629212379456
llama_3.1_8b,450,1415,12,5,0.13333333333333333,0.4166666666666667,0.6,0.49180327868852464,0.7171269655227661,0.8447321653366089
llama_3.1_8b,451,1416,8,5,0.08333333333333333,0.375,0.6,0.4615384615384615,0.6466661095619202,0.785462498664856
llama_3.1_8b,452,1417,13,5,0.2857142857142857,0.3076923076923077,0.8,0.4444444444444444,0.7263926863670349,0.7350602746009827
llama_3.1_8b,453,1418,10,5,0.15384615384615385,0.6,0.8,0.6857142857142857,0.7391709089279175,0.8661606311798096
llama_3.1_8b,454,1419,11,5,0.14285714285714285,0.5454545454545454,1.0,0.7058823529411764,0.8224732279777527,0.8903707265853882
llama_3.1_8b,455,142,19,5,0.0,0.3684210526315789,1.0,0.5384615384615384,0.7045918107032776,0.8147499561309814
llama_3.1_8b,456,1420,8,5,0.08333333333333333,0.25,0.4,0.3076923076923077,0.6298482418060303,0.6133573651313782
llama_3.1_8b,457,1421,9,5,0.07692307692307693,0.4444444444444444,0.6,0.5106382978723405,0.6244163513183594,0.6428050994873047
llama_3.1_8b,458,1422,11,5,0.23076923076923078,0.5454545454545454,1.0,0.7058823529411764,0.8440995216369629,0.8704164028167725
llama_3.1_8b,459,1423,12,5,0.0625,0.25,0.6,0.35294117647058826,0.6459990739822388,0.7723174095153809
llama_3.1_8b,460,1424,8,5,0.3,0.75,0.8,0.7741935483870969,0.8606244325637817,0.8592966794967651
llama_3.1_8b,461,1425,9,5,0.0,0.2222222222222222,0.4,0.2857142857142857,0.5079963207244873,0.7706183195114136
llama_3.1_8b,462,1426,13,5,0.0,0.15384615384615385,0.2,0.17391304347826086,0.5991034507751465,0.6665356755256653
llama_3.1_8b,463,1427,14,5,0.0,0.35714285714285715,0.6,0.44776119402985076,0.6218808889389038,0.6899588704109192
llama_3.1_8b,464,1428,9,5,0.0,0.3333333333333333,0.8,0.47058823529411764,0.7022107243537903,0.7947153449058533
llama_3.1_8b,465,1429,12,5,0.21428571428571427,0.4166666666666667,0.8,0.547945205479452,0.7965672016143799,0.8780721426010132
llama_3.1_8b,466,143,13,5,0.2,0.46153846153846156,0.8,0.5853658536585367,0.7558358907699585,0.8255306482315063
llama_3.1_8b,467,1430,6,5,0.0,0.16666666666666666,0.4,0.23529411764705882,0.5783786773681641,0.8352751731872559
llama_3.1_8b,468,1431,8,5,0.3,0.625,1.0,0.7692307692307693,0.8707625865936279,0.9246088266372681
llama_3.1_8b,469,1432,6,5,0.2222222222222222,0.6666666666666666,0.8,0.7272727272727272,0.7697606086730957,0.8802623152732849
llama_3.1_8b,470,1433,8,5,0.4444444444444444,0.75,0.8,0.7741935483870969,0.8787684440612793,0.9266659617424011
llama_3.1_8b,471,1434,20,5,0.041666666666666664,0.45,0.8,0.5760000000000001,0.7082531452178955,0.8279316425323486
llama_3.1_8b,472,1435,22,5,0.08,0.3181818181818182,0.8,0.4552845528455285,0.6971868276596069,0.7384470701217651
llama_3.1_8b,473,1436,20,5,0.19047619047619047,0.4,1.0,0.5714285714285715,0.8181565403938293,0.8311961889266968
llama_3.1_8b,474,1437,17,5,0.15789473684210525,0.5882352941176471,1.0,0.7407407407407407,0.8085362315177917,0.8842988610267639
llama_3.1_8b,475,1438,26,5,0.03333333333333333,0.15384615384615385,0.8,0.25806451612903225,0.6919101476669312,0.810517430305481
llama_3.1_8b,476,1439,35,5,0.05263157894736842,0.2,1.0,0.33333333333333337,0.7247688174247742,0.7071722149848938
llama_3.1_8b,477,144,17,5,0.1,0.35294117647058826,1.0,0.5217391304347826,0.7324138879776001,0.831413745880127
llama_3.1_8b,478,1440,26,5,0.06896551724137931,0.38461538461538464,0.8,0.5194805194805195,0.760732889175415,0.7820692658424377
llama_3.1_8b,479,1441,12,5,0.21428571428571427,0.5833333333333334,1.0,0.7368421052631579,0.8022925853729248,0.7793925404548645
llama_3.1_8b,480,1442,9,5,0.07692307692307693,0.7777777777777778,0.8,0.7887323943661971,0.7463997602462769,0.8124615550041199
llama_3.1_8b,481,1443,6,5,0.1,0.3333333333333333,0.6,0.42857142857142855,0.6868802905082703,0.759844183921814
llama_3.1_8b,482,1444,17,5,0.1,0.35294117647058826,0.8,0.489795918367347,0.7187271118164062,0.7829654216766357
llama_3.1_8b,483,1445,14,5,0.11764705882352941,0.5,0.8,0.6153846153846154,0.7712204456329346,0.7638087868690491
llama_3.1_8b,484,1446,12,5,0.13333333333333333,0.25,0.4,0.3076923076923077,0.6659878492355347,0.8431198596954346
llama_3.1_8b,485,1447,12,5,0.0625,0.08333333333333333,0.4,0.13793103448275862,0.5791267156600952,0.6537536978721619
llama_3.1_8b,486,1448,6,5,0.2222222222222222,0.3333333333333333,0.4,0.3636363636363636,0.7321606874465942,0.7898916006088257
llama_3.1_8b,487,1449,17,5,0.15789473684210525,0.4117647058823529,0.8,0.5436893203883495,0.7600699663162231,0.8348093628883362
llama_3.1_8b,488,145,19,5,0.09090909090909091,0.2631578947368421,0.8,0.396039603960396,0.7227803468704224,0.8196970820426941
llama_3.1_8b,489,1450,8,5,0.18181818181818182,0.5,0.8,0.6153846153846154,0.7800081968307495,0.7982661128044128
llama_3.1_8b,490,1451,9,5,0.0,0.4444444444444444,0.8,0.5714285714285714,0.7771985530853271,0.8384457230567932
llama_3.1_8b,491,1452,16,5,0.16666666666666666,0.4375,0.6,0.5060240963855421,0.7413531541824341,0.7822211980819702
llama_3.1_8b,492,1453,6,5,0.2222222222222222,0.5,0.6,0.5454545454545454,0.7828858494758606,0.8769047856330872
llama_3.1_8b,493,1455,5,5,0.42857142857142855,0.6,0.6,0.6,0.8315141201019287,0.8581109046936035
llama_3.1_8b,494,1456,8,4,0.2,0.75,0.75,0.75,0.853468120098114,0.8648662567138672
llama_3.1_8b,495,1457,15,5,0.17647058823529413,0.4666666666666667,1.0,0.6363636363636364,0.8017683029174805,0.7873910665512085
llama_3.1_8b,496,1458,26,4,0.07142857142857142,0.15384615384615385,1.0,0.2666666666666667,0.7175773978233337,0.7744091153144836
llama_3.1_8b,497,1459,22,5,0.08,0.4090909090909091,0.8,0.5413533834586467,0.6805770397186279,0.8042729496955872
llama_3.1_8b,498,146,14,5,0.05555555555555555,0.5714285714285714,1.0,0.7272727272727273,0.7829099893569946,0.8135672807693481
llama_3.1_8b,499,1460,16,5,0.23529411764705882,0.4375,1.0,0.6086956521739131,0.8262211084365845,0.8734896779060364
llama_3.1_8b,500,1461,15,5,0.17647058823529413,0.4,1.0,0.5714285714285715,0.7967153787612915,0.7838884592056274
llama_3.1_8b,501,1462,26,5,0.03333333333333333,0.34615384615384615,1.0,0.5142857142857142,0.7434873580932617,0.7097966074943542
llama_3.1_8b,502,1463,14,5,0.1875,0.5,1.0,0.6666666666666666,0.8202217221260071,0.860160768032074
llama_3.1_8b,503,1464,17,5,0.2222222222222222,0.4117647058823529,1.0,0.5833333333333334,0.8234703540802002,0.8629429340362549
llama_3.1_8b,504,1465,13,5,0.2,0.38461538461538464,1.0,0.5555555555555556,0.7686203718185425,0.8675946593284607
llama_3.1_8b,505,1466,15,5,0.25,0.6666666666666666,0.8,0.7272727272727272,0.8679075241088867,0.8549337387084961
llama_3.1_8b,506,1467,13,5,0.2,0.38461538461538464,1.0,0.5555555555555556,0.7676119804382324,0.7266741394996643
llama_3.1_8b,507,1468,14,5,0.1875,0.7857142857142857,1.0,0.88,0.8636280298233032,0.860108494758606
llama_3.1_8b,508,1469,10,5,0.15384615384615385,0.3,0.6,0.4,0.6539738178253174,0.7515702247619629
llama_3.1_8b,509,147,10,5,0.15384615384615385,0.8,1.0,0.888888888888889,0.810149610042572,0.8626266717910767
llama_3.1_8b,510,1470,12,5,0.13333333333333333,0.4166666666666667,1.0,0.5882352941176471,0.8164927959442139,0.7968044281005859
llama_3.1_8b,511,1471,8,5,0.3,0.75,0.8,0.7741935483870969,0.8349802494049072,0.8757349252700806
llama_3.1_8b,512,1472,18,5,0.15,0.4444444444444444,0.8,0.5714285714285714,0.7568497657775879,0.7391223907470703
llama_3.1_8b,513,1473,13,5,0.125,0.23076923076923078,0.6,0.33333333333333337,0.6010316014289856,0.6363388895988464
llama_3.1_8b,514,1474,14,5,0.26666666666666666,0.5,1.0,0.6666666666666666,0.8301500678062439,0.8130174279212952
llama_3.1_8b,515,1475,12,5,0.13333333333333333,0.3333333333333333,0.8,0.47058823529411764,0.720157265663147,0.7939673066139221
llama_3.1_8b,516,1476,9,5,0.07692307692307693,0.5555555555555556,0.8,0.6557377049180328,0.7648561596870422,0.7294847369194031
llama_3.1_8b,517,1477,11,5,0.14285714285714285,0.45454545454545453,0.6,0.5172413793103449,0.6986488103866577,0.8764470219612122
llama_3.1_8b,518,1478,14,5,0.11764705882352941,0.21428571428571427,0.6,0.3157894736842105,0.6941202878952026,0.808037281036377
llama_3.1_8b,519,1479,13,5,0.0,0.3076923076923077,0.8,0.4444444444444444,0.6232690215110779,0.78327876329422
llama_3.1_8b,520,148,5,5,0.1111111111111111,0.4,0.4,0.4000000000000001,0.7083027362823486,0.784733235836029
llama_3.1_8b,521,1480,11,5,0.23076923076923078,0.36363636363636365,0.6,0.4528301886792453,0.7143044471740723,0.8327528834342957
llama_3.1_8b,522,1481,11,5,0.14285714285714285,0.45454545454545453,0.8,0.5797101449275363,0.7460821270942688,0.8026602268218994
llama_3.1_8b,523,1482,10,5,0.36363636363636365,0.6,0.8,0.6857142857142857,0.7799210548400879,0.8173395395278931
llama_3.1_8b,524,1483,7,5,0.2,0.5714285714285714,0.6,0.5853658536585366,0.7747534513473511,0.8133019208908081
llama_3.1_8b,525,1484,20,5,0.13636363636363635,0.45,0.8,0.5760000000000001,0.7666287422180176,0.8491213917732239
llama_3.1_8b,526,1485,16,5,0.10526315789473684,0.4375,1.0,0.6086956521739131,0.7517637014389038,0.852608859539032
llama_3.1_8b,527,1486,28,5,0.13793103448275862,0.32142857142857145,1.0,0.4864864864864865,0.7909963130950928,0.7019598484039307
llama_3.1_8b,528,1487,20,5,0.13636363636363635,0.4,1.0,0.5714285714285715,0.7874251008033752,0.7730106115341187
llama_3.1_8b,529,1488,23,5,0.16666666666666666,0.4782608695652174,1.0,0.6470588235294118,0.7779339551925659,0.8052383065223694
llama_3.1_8b,530,1489,15,5,0.05263157894736842,0.2,0.6,0.3,0.6691703796386719,0.8181448578834534
llama_3.1_8b,531,149,11,5,0.23076923076923078,0.45454545454545453,0.8,0.5797101449275363,0.7886397838592529,0.8233284950256348
llama_3.1_8b,532,1490,13,5,0.2,0.5384615384615384,1.0,0.7000000000000001,0.8267795443534851,0.8725406527519226
llama_3.1_8b,533,1491,15,5,0.1111111111111111,0.3333333333333333,0.6,0.42857142857142855,0.7534153461456299,0.8538076281547546
llama_3.1_8b,534,1492,16,5,0.16666666666666666,0.3125,1.0,0.47619047619047616,0.7672268152236938,0.8354761004447937
llama_3.1_8b,535,1493,12,5,0.3076923076923077,0.6666666666666666,1.0,0.8,0.874173641204834,0.7819117307662964
llama_3.1_8b,536,1494,4,5,0.125,0.5,0.4,0.4444444444444445,0.6841126680374146,0.8865102529525757
llama_3.1_8b,537,1495,8,5,0.08333333333333333,0.625,0.6,0.6122448979591836,0.6911991834640503,0.8357742428779602
llama_3.1_8b,538,1496,6,5,0.1,0.6666666666666666,0.8,0.7272727272727272,0.7619373798370361,0.8157304525375366
llama_3.1_8b,539,1497,8,5,0.3,0.625,0.8,0.7017543859649122,0.8068802356719971,0.8594102263450623
llama_3.1_8b,540,1498,10,5,0.25,0.4,0.8,0.5333333333333333,0.7502027750015259,0.8209992051124573
llama_3.1_8b,541,1499,19,5,0.0,0.42105263157894735,0.8,0.5517241379310345,0.6891773343086243,0.8097395300865173
llama_3.1_8b,542,15,15,5,0.1111111111111111,0.4666666666666667,0.8,0.5894736842105264,0.7231545448303223,0.783348560333252
llama_3.1_8b,543,150,7,5,0.09090909090909091,0.5714285714285714,0.6,0.5853658536585366,0.6868033409118652,0.8758680820465088
llama_3.1_8b,544,1500,12,5,0.13333333333333333,0.3333333333333333,0.8,0.47058823529411764,0.7680639624595642,0.8642634153366089
llama_3.1_8b,545,1501,11,5,0.23076923076923078,0.7272727272727273,0.8,0.761904761904762,0.8267790079116821,0.9087116122245789
llama_3.1_8b,546,1502,13,5,0.058823529411764705,0.23076923076923078,0.6,0.33333333333333337,0.6766402721405029,0.5856079459190369
llama_3.1_8b,547,1503,14,5,0.0,0.2857142857142857,0.8,0.4210526315789473,0.7424872517585754,0.8575686812400818
llama_3.1_8b,548,1504,19,5,0.043478260869565216,0.15789473684210525,0.4,0.22641509433962267,0.6766857504844666,0.8175576329231262
llama_3.1_8b,549,1505,14,5,0.0,0.21428571428571427,0.6,0.3157894736842105,0.6165558099746704,0.6632803082466125
llama_3.1_8b,550,1506,16,5,0.10526315789473684,0.375,0.8,0.5106382978723405,0.7173061370849609,0.7201310396194458
llama_3.1_8b,551,1507,16,5,0.05,0.1875,0.4,0.25531914893617025,0.6556774377822876,0.5736967921257019
llama_3.1_8b,552,1508,6,5,0.0,0.5,0.4,0.4444444444444445,0.6606886386871338,0.8482877016067505
llama_3.1_8b,553,1509,23,5,0.12,0.34782608695652173,1.0,0.5161290322580645,0.7514134645462036,0.7947543859481812
llama_3.1_8b,554,151,11,5,0.14285714285714285,0.45454545454545453,1.0,0.625,0.810679018497467,0.8493839502334595
llama_3.1_8b,555,1510,29,5,0.1724137931034483,0.3103448275862069,1.0,0.4736842105263158,0.792055070400238,0.7672166228294373
llama_3.1_8b,556,1511,12,5,0.0625,0.6666666666666666,1.0,0.8,0.8132102489471436,0.8332399725914001
llama_3.1_8b,557,1512,10,5,0.36363636363636365,0.5,1.0,0.6666666666666666,0.8974496126174927,0.7783787846565247
llama_3.1_8b,558,1513,9,5,0.2727272727272727,0.6666666666666666,0.8,0.7272727272727272,0.8189352750778198,0.820965588092804
llama_3.1_8b,559,1514,12,5,0.0,0.3333333333333333,0.8,0.47058823529411764,0.693863570690155,0.8099105358123779
llama_3.1_8b,560,1515,20,5,0.13636363636363635,0.45,1.0,0.6206896551724138,0.8093491792678833,0.8626251220703125
llama_3.1_8b,561,1516,11,5,0.3333333333333333,0.5454545454545454,1.0,0.7058823529411764,0.8592860102653503,0.8346685767173767
llama_3.1_8b,562,1517,14,5,0.11764705882352941,0.42857142857142855,0.8,0.5581395348837209,0.7942056059837341,0.713013231754303
llama_3.1_8b,563,1518,20,5,0.08695652173913043,0.5,0.8,0.6153846153846154,0.8004403710365295,0.8282403349876404
llama_3.1_8b,564,1519,19,5,0.043478260869565216,0.3684210526315789,0.8,0.5045045045045045,0.6939421892166138,0.741084098815918
llama_3.1_8b,565,152,9,5,0.16666666666666666,0.2222222222222222,0.4,0.2857142857142857,0.6715571880340576,0.8004164695739746
llama_3.1_8b,566,1520,15,5,0.05263157894736842,0.3333333333333333,0.6,0.42857142857142855,0.7063800096511841,0.889461874961853
llama_3.1_8b,567,1521,14,5,0.11764705882352941,0.35714285714285715,1.0,0.5263157894736842,0.7750702500343323,0.8249803185462952
llama_3.1_8b,568,1522,8,5,0.18181818181818182,0.625,0.8,0.7017543859649122,0.7604619264602661,0.8304604887962341
llama_3.1_8b,569,1523,12,5,0.13333333333333333,0.75,1.0,0.8571428571428571,0.8561821579933167,0.8847955465316772
llama_3.1_8b,570,1524,13,5,0.125,0.15384615384615385,0.4,0.2222222222222222,0.5571964979171753,0.6892049312591553
llama_3.1_8b,571,1525,14,5,0.26666666666666666,0.7142857142857143,1.0,0.8333333333333333,0.8633571863174438,0.7973254323005676
llama_3.1_8b,572,1526,22,5,0.0,0.36363636363636365,0.6,0.4528301886792453,0.6538025140762329,0.6441472172737122
llama_3.1_8b,573,1527,12,5,0.13333333333333333,0.5833333333333334,0.8,0.674698795180723,0.7595654726028442,0.776492714881897
llama_3.1_8b,574,1528,12,5,0.0,0.4166666666666667,0.4,0.4081632653061225,0.6010079979896545,0.7232657074928284
llama_3.1_8b,575,1529,7,5,0.2,0.5714285714285714,0.6,0.5853658536585366,0.7450181245803833,0.8461798429489136
llama_3.1_8b,576,153,8,5,0.4444444444444444,0.625,0.8,0.7017543859649122,0.8518271446228027,0.903031051158905
llama_3.1_8b,577,1530,6,5,0.1,0.3333333333333333,0.4,0.3636363636363636,0.7081634998321533,0.897418200969696
llama_3.1_8b,578,1531,9,5,0.16666666666666666,0.7777777777777778,1.0,0.8750000000000001,0.8742135763168335,0.9109947085380554
llama_3.1_8b,579,1532,6,5,0.375,0.8333333333333334,0.8,0.816326530612245,0.8897123336791992,0.9450294971466064
llama_3.1_8b,580,1533,16,5,0.16666666666666666,0.5625,1.0,0.72,0.8262797594070435,0.8336495757102966
llama_3.1_8b,581,1534,13,5,0.125,0.46153846153846156,0.8,0.5853658536585367,0.7409859895706177,0.8147088289260864
llama_3.1_8b,582,1535,10,5,0.07142857142857142,0.4,0.8,0.5333333333333333,0.692962646484375,0.7815473079681396
llama_3.1_8b,583,1536,12,5,0.0625,0.4166666666666667,0.8,0.547945205479452,0.747090756893158,0.7348625659942627
llama_3.1_8b,584,1537,12,5,0.13333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.7125722765922546,0.7619902491569519
llama_3.1_8b,585,1538,10,5,0.15384615384615385,0.5,0.6,0.5454545454545454,0.6905157566070557,0.8055869936943054
llama_3.1_8b,586,1539,8,5,0.3,0.875,0.8,0.8358208955223881,0.8742520809173584,0.9457406997680664
llama_3.1_8b,587,154,15,5,0.25,0.5333333333333333,1.0,0.6956521739130436,0.8450195789337158,0.8163897395133972
llama_3.1_8b,588,1540,12,5,0.3076923076923077,0.4166666666666667,0.8,0.547945205479452,0.7929463982582092,0.8363505601882935
llama_3.1_8b,589,1541,6,5,0.0,1.0,0.8,0.888888888888889,0.8713862895965576,0.8245201706886292
llama_3.1_8b,590,1542,6,5,0.2222222222222222,0.6666666666666666,0.6,0.631578947368421,0.7502490282058716,0.767656683921814
llama_3.1_8b,591,1543,12,5,0.0,0.25,1.0,0.4,0.5986590385437012,0.6253902316093445
llama_3.1_8b,592,1544,9,5,0.2727272727272727,0.7777777777777778,1.0,0.8750000000000001,0.8642759323120117,0.8778757452964783
llama_3.1_8b,593,1545,6,5,0.375,0.8333333333333334,0.8,0.816326530612245,0.8714873790740967,0.7924202084541321
llama_3.1_8b,594,1546,8,5,0.4444444444444444,0.625,1.0,0.7692307692307693,0.8719291687011719,0.9133765697479248
llama_3.1_8b,595,1547,20,5,0.19047619047619047,0.25,1.0,0.4,0.775794267654419,0.8018794059753418
llama_3.1_8b,596,1548,7,5,0.0,0.7142857142857143,0.6,0.6521739130434783,0.7574964761734009,0.8427600264549255
llama_3.1_8b,597,1549,12,5,0.3076923076923077,0.5833333333333334,1.0,0.7368421052631579,0.8804419636726379,0.8175055384635925
llama_3.1_8b,598,155,15,5,0.17647058823529413,0.5333333333333333,1.0,0.6956521739130436,0.8053663969039917,0.8397552967071533
llama_3.1_8b,599,1550,9,5,0.2727272727272727,0.6666666666666666,1.0,0.8,0.850597083568573,0.8509870767593384
llama_3.1_8b,600,1551,10,5,0.15384615384615385,0.3,0.4,0.34285714285714286,0.629294753074646,0.6598228812217712
llama_3.1_8b,601,1552,6,5,0.2222222222222222,0.8333333333333334,0.6,0.6976744186046512,0.8496187925338745,0.9667925238609314
llama_3.1_8b,602,1553,13,5,0.2,0.3076923076923077,0.6,0.4067796610169492,0.7518513798713684,0.767183244228363
llama_3.1_8b,603,1554,8,5,0.18181818181818182,0.625,0.8,0.7017543859649122,0.8163465857505798,0.9465441703796387
llama_3.1_8b,604,1555,7,5,0.3333333333333333,0.8571428571428571,1.0,0.923076923076923,0.892910361289978,0.8970870971679688
llama_3.1_8b,605,1556,4,5,0.125,1.0,0.6,0.7499999999999999,0.8125260472297668,0.9098961353302002
llama_3.1_8b,606,1557,8,5,0.18181818181818182,0.5,0.8,0.6153846153846154,0.8081908822059631,0.809815526008606
llama_3.1_8b,607,1558,7,5,0.3333333333333333,0.7142857142857143,1.0,0.8333333333333333,0.8961334824562073,0.9148272275924683
llama_3.1_8b,608,1559,6,5,0.2222222222222222,0.6666666666666666,0.6,0.631578947368421,0.7929320335388184,0.81110680103302
llama_3.1_8b,609,156,11,5,0.3333333333333333,0.6363636363636364,1.0,0.7777777777777778,0.8920714855194092,0.8475745320320129
llama_3.1_8b,610,1560,11,5,0.23076923076923078,0.5454545454545454,0.8,0.6486486486486486,0.8213297128677368,0.8012961149215698
llama_3.1_8b,611,1561,12,5,0.21428571428571427,0.4166666666666667,0.6,0.49180327868852464,0.7587529420852661,0.7169299125671387
llama_3.1_8b,612,1562,8,5,0.18181818181818182,0.75,0.6,0.6666666666666665,0.7863158583641052,0.8928333520889282
llama_3.1_8b,613,1563,10,5,0.07142857142857142,0.4,0.6,0.48,0.6654923558235168,0.6863869428634644
llama_3.1_8b,614,1564,5,5,0.1111111111111111,0.4,0.4,0.4000000000000001,0.7344337701797485,0.8908355236053467
llama_3.1_8b,615,1565,8,5,0.3,0.625,0.8,0.7017543859649122,0.8310716152191162,0.8648877143859863
llama_3.1_8b,616,1566,8,5,0.18181818181818182,0.875,1.0,0.9333333333333333,0.8893518447875977,0.9088194966316223
llama_3.1_8b,617,1567,8,5,0.4444444444444444,0.625,1.0,0.7692307692307693,0.8784584999084473,0.949787974357605
llama_3.1_8b,618,1568,12,5,0.21428571428571427,0.5833333333333334,1.0,0.7368421052631579,0.8319263458251953,0.835104763507843
llama_3.1_8b,619,1569,14,5,0.11764705882352941,0.35714285714285715,0.6,0.44776119402985076,0.6998363733291626,0.765770673751831
llama_3.1_8b,620,157,19,5,0.09090909090909091,0.42105263157894735,0.8,0.5517241379310345,0.7139066457748413,0.7017199397087097
llama_3.1_8b,621,1570,9,5,0.2727272727272727,0.7777777777777778,1.0,0.8750000000000001,0.8464555740356445,0.8907303214073181
llama_3.1_8b,622,1571,16,5,0.10526315789473684,0.25,0.6,0.35294117647058826,0.7040814757347107,0.6873327493667603
llama_3.1_8b,623,1572,15,5,0.17647058823529413,0.3333333333333333,0.8,0.47058823529411764,0.7755059003829956,0.9184030890464783
llama_3.1_8b,624,1574,5,5,0.0,0.4,0.4,0.4000000000000001,0.7067662477493286,0.8880100250244141
llama_3.1_8b,625,1578,3,5,0.14285714285714285,0.6666666666666666,0.6,0.631578947368421,0.753394603729248,0.8948187232017517
llama_3.1_8b,626,158,19,5,0.09090909090909091,0.42105263157894735,0.8,0.5517241379310345,0.7519649267196655,0.807723343372345
llama_3.1_8b,627,1583,5,5,0.1111111111111111,0.6,0.4,0.48,0.6823197603225708,0.7987831830978394
llama_3.1_8b,628,1584,6,4,0.42857142857142855,0.6666666666666666,0.75,0.7058823529411765,0.8037189245223999,0.8648196458816528
llama_3.1_8b,629,1588,4,5,0.0,0.25,0.2,0.22222222222222224,0.6137382388114929,0.7711371183395386
llama_3.1_8b,630,1589,8,5,0.18181818181818182,0.625,0.6,0.6122448979591836,0.7066128253936768,0.8701657652854919
llama_3.1_8b,631,159,11,5,0.14285714285714285,0.36363636363636365,1.0,0.5333333333333333,0.7527360916137695,0.790127158164978
llama_3.1_8b,632,1590,3,5,0.14285714285714285,0.6666666666666666,0.4,0.5,0.648686408996582,0.8002417087554932
llama_3.1_8b,633,1591,10,5,0.36363636363636365,0.5,0.8,0.6153846153846154,0.7929214239120483,0.8443853259086609
llama_3.1_8b,634,1592,8,5,0.18181818181818182,0.5,0.8,0.6153846153846154,0.7376841306686401,0.8764206171035767
llama_3.1_8b,635,1593,14,5,0.11764705882352941,0.42857142857142855,0.8,0.5581395348837209,0.7192624807357788,0.6877377033233643
llama_3.1_8b,636,1594,13,5,0.38461538461538464,0.5384615384615384,1.0,0.7000000000000001,0.8673811554908752,0.8638965487480164
llama_3.1_8b,637,1595,14,5,0.11764705882352941,0.5714285714285714,1.0,0.7272727272727273,0.8016812801361084,0.8482971787452698
llama_3.1_8b,638,1596,15,5,0.17647058823529413,0.5333333333333333,0.6,0.5647058823529412,0.744227409362793,0.7211814522743225
llama_3.1_8b,639,1597,23,5,0.12,0.30434782608695654,1.0,0.4666666666666667,0.7812663316726685,0.7617052793502808
llama_3.1_8b,640,1598,20,5,0.041666666666666664,0.4,0.8,0.5333333333333333,0.7282066345214844,0.7987834215164185
llama_3.1_8b,641,1599,22,5,0.17391304347826086,0.5454545454545454,1.0,0.7058823529411764,0.8206268548965454,0.77275550365448
llama_3.1_8b,642,16,12,5,0.0625,0.4166666666666667,0.6,0.49180327868852464,0.6580520868301392,0.7917768955230713
llama_3.1_8b,643,160,6,5,0.375,0.6666666666666666,0.6,0.631578947368421,0.82121741771698,0.9079850316047668
llama_3.1_8b,644,1600,17,5,0.047619047619047616,0.4117647058823529,0.8,0.5436893203883495,0.7437872886657715,0.8324049711227417
llama_3.1_8b,645,1601,12,5,0.13333333333333333,0.4166666666666667,1.0,0.5882352941176471,0.78767991065979,0.8213416337966919
llama_3.1_8b,646,1602,16,5,0.10526315789473684,0.5625,1.0,0.72,0.82612144947052,0.8376325368881226
llama_3.1_8b,647,1603,15,5,0.0,0.5333333333333333,1.0,0.6956521739130436,0.803891658782959,0.8500063419342041
llama_3.1_8b,648,1604,24,5,0.11538461538461539,0.20833333333333334,1.0,0.3448275862068966,0.7393594980239868,0.754264771938324
llama_3.1_8b,649,1605,16,5,0.16666666666666666,0.3125,1.0,0.47619047619047616,0.715785562992096,0.881349503993988
llama_3.1_8b,650,1606,18,5,0.045454545454545456,0.2777777777777778,0.8,0.41237113402061853,0.6480827331542969,0.8192334771156311
llama_3.1_8b,651,1607,15,5,0.25,0.6666666666666666,1.0,0.8,0.852020263671875,0.8320102095603943
llama_3.1_8b,652,1608,14,5,0.11764705882352941,0.42857142857142855,1.0,0.6,0.7504725456237793,0.7844341993331909
llama_3.1_8b,653,1609,18,5,0.15,0.2777777777777778,1.0,0.4347826086956522,0.7421705722808838,0.7941804528236389
llama_3.1_8b,654,161,5,5,0.1111111111111111,0.8,0.4,0.5333333333333333,0.659436821937561,0.7280203700065613
llama_3.1_8b,655,1610,18,5,0.09523809523809523,0.3333333333333333,1.0,0.5,0.7513638734817505,0.8044863939285278
llama_3.1_8b,656,1611,9,5,0.4,0.6666666666666666,1.0,0.8,0.8768827319145203,0.9024450182914734
llama_3.1_8b,657,1613,21,5,0.08333333333333333,0.47619047619047616,1.0,0.6451612903225806,0.8200373649597168,0.8362250328063965
llama_3.1_8b,658,1614,18,5,0.09523809523809523,0.5,0.8,0.6153846153846154,0.7711243629455566,0.7451596260070801
llama_3.1_8b,659,1615,18,5,0.2777777777777778,0.3888888888888889,1.0,0.56,0.8031424880027771,0.8258371353149414
llama_3.1_8b,660,1616,10,5,0.36363636363636365,0.6,1.0,0.7499999999999999,0.8762682676315308,0.906293511390686
llama_3.1_8b,661,1617,15,5,0.1111111111111111,0.3333333333333333,0.6,0.42857142857142855,0.6901124715805054,0.794726550579071
