EID_clean,crs_status,crs_community,crs_mapped_keywords,crs_total_keywords,lda_topic_k5,lda_probability_k5,lda_topic_k10,lda_probability_k10,lda_topic_k15,lda_probability_k15,lda_topic_k20,lda_probability_k20,lda_topic_k30,lda_probability_k30,lda_topic_k40,lda_probability_k40,lda_topic_k50,lda_probability_k50
2-s2.0-84856859423,unassigned,,0,5,3,0.5357120147473384,3,0.3619440784856916,11,0.3576846916514681,11,0.3174785571443149,29,0.2776520674275215,21,0.16465408573249204,21,0.1540901279073879
2-s2.0-84856760549,assigned,0.0,3,5,0,0.8870250643202424,7,0.48528228683411073,7,0.349830055502544,7,0.26059625062679476,7,0.37398272942671973,7,0.49290987941688985,7,0.5207700968075947
2-s2.0-84856723733,assigned,0.0,2,5,0,0.9954974470716738,5,0.6175930648342657,5,0.3381375929609475,7,0.7394158322507007,7,0.696812391207507,7,0.7309565585577326,7,0.6433514694747121
2-s2.0-84856647364,ambiguous,,2,5,3,0.3935166495679748,3,0.35057086335153237,11,0.40147246064288006,11,0.5235857684200375,29,0.2842745381100261,2,0.288442335451068,2,0.1977951611627384
2-s2.0-84856575413,assigned,0.0,1,5,3,0.641824811185599,3,0.376629657706311,5,0.37081078148347824,6,0.3224768708378473,22,0.26986147114159365,5,0.3589541815115379,5,0.33848750940478933
2-s2.0-84856484937,assigned,0.0,4,5,2,0.5606944829660258,2,0.44652021627568383,12,0.27788242023997695,12,0.30929586473275616,27,0.3336156942754103,4,0.20652300529628556,4,0.3089163618781638
2-s2.0-84856455742,ambiguous,,2,5,3,0.4519018341051734,8,0.377548747772247,6,0.29226514530703507,8,0.37156965956857185,11,0.23190203545071908,15,0.21305549542073438,29,0.17486056201363803
2-s2.0-84856441492,assigned,0.0,4,5,1,0.5169701313614475,9,0.37218147377014815,11,0.3395106630385646,11,0.3252407827049716,29,0.23200653638930568,29,0.17812685969216252,2,0.11857646453806711
2-s2.0-84856418536,ambiguous,,2,5,3,0.6066613349760638,8,0.27902053136134425,11,0.587219939522129,11,0.4998899927762042,11,0.3460095134354585,11,0.2250191310057249,29,0.22713411138895284
2-s2.0-84856335149,unassigned,,0,5,3,0.6325909643497479,3,0.5910136472755795,3,0.42579002111431474,3,0.32089973236623914,5,0.3687857702640131,5,0.3186362186402812,5,0.2797436562821542
2-s2.0-84856318393,unassigned,,0,5,0,0.9956794983017523,0,0.6277718194095449,0,0.5441965366738385,0,0.6449085972003864,25,0.27934587745614126,35,0.26261484303241217,35,0.3215539343861657
2-s2.0-84856186296,assigned,0.0,1,5,0,0.4788873171485996,7,0.5056461957449391,7,0.38375840437828707,15,0.4194344056097514,11,0.3064975325013639,36,0.28102615609784215,44,0.24775584610882306
2-s2.0-84856163961,assigned,0.0,3,5,0,0.8726315099570582,7,0.7769375609200527,7,0.852007890363669,15,0.4250837858152495,15,0.3128098927094532,39,0.34205018476250526,44,0.3592135414410757
2-s2.0-84856094654,assigned,0.0,2,5,0,0.7545365261922748,5,0.3893260418190052,5,0.4899657105355263,7,0.40702872647379684,7,0.33386766226934805,7,0.2476038630716968,7,0.2179313140796695
2-s2.0-84855926369,assigned,0.0,1,5,1,0.6089537084586525,1,0.519302267466662,12,0.44868996927944166,1,0.4153179237577669,12,0.450437499206435,28,0.6139274787531724,40,0.41761126569336376
2-s2.0-84855919837,assigned,0.0,1,5,0,0.7586709243683182,0,0.41984774246535356,5,0.35770709116719573,0,0.38644184578945784,13,0.28853101125080244,7,0.2953348683903877,7,0.288372368364943
2-s2.0-84855849578,assigned,1.0,2,5,0,0.9966595371706386,7,0.6223249881305434,7,0.7755689274145999,19,0.5413783873049054,19,0.4878821369614853,19,0.5017674994991131,33,0.2555973000758834
2-s2.0-84855765686,assigned,0.0,2,5,2,0.5176165292532735,1,0.38630084978663276,0,0.284358754531926,0,0.2553507900662351,26,0.31451608935139186,26,0.25309632731171816,26,0.24914886053659666
2-s2.0-84855730108,assigned,1.0,3,5,1,0.7500475654478989,1,0.6868338208698069,12,0.7383303121540468,1,0.6662912428333522,12,0.6464138329763313,1,0.6649010592742446,1,0.8911111111110521
2-s2.0-84855524847,assigned,0.0,4,5,3,0.9763155940751685,8,0.4955381728728375,8,0.33667578738534787,10,0.387012061721804,20,0.33187136970919207,20,0.3844095390774423,45,0.29201532877534925
2-s2.0-84855507954,assigned,0.0,2,5,0,0.6063529043587821,7,0.44417411074732566,6,0.9187791365660604,6,0.8993295823364016,6,0.8225740231203649,6,0.7218346541759671,6,0.6455512900169365
2-s2.0-84855216581,assigned,1.0,3,5,0,0.9470630513907218,7,0.8836976461183261,7,0.8937763774642097,19,0.6134923092477069,7,0.5250683191897522,7,0.45964453838174535,7,0.382418764594778
2-s2.0-84255188390,assigned,2.0,3,5,4,0.47319147528245764,1,0.2866568048562656,1,0.39392870067406316,1,0.27737605529160464,28,0.32822343514767316,0,0.3095435512454477,10,0.2311639142630989
2-s2.0-83255164145,assigned,0.0,3,5,3,0.49560043484666794,1,0.2579705465614764,11,0.24091362685724368,4,0.3136622091709072,8,0.2622045061475665,37,0.39103337110629544,37,0.34150496394670843
2-s2.0-82855169342,assigned,0.0,1,5,2,0.567075136924436,2,0.3663827244496291,2,0.4182328372683271,2,0.3997080562370578,2,0.3451298171786883,27,0.28976123768685613,27,0.2798705288409293
2-s2.0-82555194081,assigned,0.0,2,5,2,0.8001886750246033,1,0.786624685406716,2,0.7485975291788742,2,0.8908849552491701,2,0.8539013382345267,2,0.6554432687215066,2,0.5702585509833249
2-s2.0-82555187971,assigned,0.0,2,5,3,0.349545056443745,3,0.3991273903905137,3,0.3548415348334272,17,0.31694614553731576,2,0.3054309579874055,2,0.25374612088537224,2,0.2110801280821824
2-s2.0-82455179470,unassigned,,0,5,0,0.5235518599633421,7,0.4398211476395713,12,0.45751295578449835,12,0.44474405018384144,7,0.3539398761303521,30,0.4562743682571838,30,0.43101868977950464
2-s2.0-82055202972,assigned,1.0,1,5,0,0.9447659727079813,7,0.5632517653764022,7,0.8095138897552081,19,0.4880058820965104,7,0.41359304823277276,19,0.4386835471471961,33,0.5062332520967405
2-s2.0-81855218753,unassigned,,0,5,0,0.7368867042872402,7,0.5406000028186699,7,0.6297885433191897,19,0.3957133810087093,15,0.30784928242232484,19,0.3176127509539308,40,0.40591128040048197
2-s2.0-81455143781,assigned,0.0,2,5,0,0.9954194181211171,7,0.6218331662033267,7,0.6860260354049293,19,0.5567119628111475,19,0.4391067497591962,19,0.37572002533694837,19,0.3548269499097562
2-s2.0-81255209184,assigned,0.0,2,5,3,0.6510465062664184,3,0.6366146331742102,3,0.5496269786124287,3,0.4083508109161094,3,0.427624146705062,3,0.3587205584817186,43,0.42909655473948277
2-s2.0-81255184714,assigned,0.0,1,5,1,0.3572301360779323,6,0.7425861295442371,14,0.6587722810659525,14,0.5902573141056215,14,0.4128889519520089,14,0.35007502135529084,14,0.2573601640401463
2-s2.0-80053352375,assigned,0.0,3,5,4,0.4456466162002632,8,0.6023209686522879,10,0.35424780557271257,8,0.2620770686519506,8,0.2130250031572868,18,0.21030370618378477,49,0.37857734086812384
2-s2.0-80052877878,assigned,0.0,2,5,0,0.8399097689841543,5,0.47037738374530236,5,0.37736163860899646,7,0.3722874139564554,5,0.401788461906171,31,0.2516256302724565,31,0.4269936433509817
2-s2.0-80052827145,assigned,0.0,2,5,2,0.4612655702162239,1,0.26227365743470893,1,0.2692938455503302,6,0.2125072079714225,11,0.23131618821747166,6,0.2230756833455176,6,0.2475599042601094
2-s2.0-79953708446,assigned,0.0,4,5,0,0.37445095421168934,7,0.3209313817303748,6,0.553416138521113,6,0.47821933013860485,6,0.43218963085107415,6,0.31648610952697237,6,0.2810613167877026
2-s2.0-35348933411,assigned,0.0,2,5,2,0.643778749703768,1,0.5418514548746955,6,0.31402283176362067,6,0.3086750191460817,6,0.32092080209378043,37,0.4085596966863011,37,0.3007028835349718
2-s2.0-33749085678,assigned,0.0,1,5,2,0.4359646874438929,1,0.33788431789350615,6,0.24256105693461452,6,0.259735759248385,27,0.20182916556861083,37,0.26045971329667333,37,0.30259098349115315
2-s2.0-105012712238,ambiguous,,2,5,4,0.8648249547078539,4,0.5130420414720378,4,0.4019310946780244,16,0.4471707676447372,16,0.3615529042189805,16,0.2561173820774446,16,0.2566247741578014
2-s2.0-105012704543,assigned,2.0,4,5,4,0.6469020116894086,4,0.358245779223047,13,0.3456843480881178,16,0.38955442054445855,14,0.22130749860715637,13,0.23919212210804153,48,0.25333451477202334
2-s2.0-105012692688,assigned,2.0,3,5,4,0.8784541878623456,4,0.8167970931642807,4,0.7089822013345674,16,0.5042121421436186,16,0.3542418954507034,16,0.318902782236725,16,0.3296226120496753
2-s2.0-105012686228,assigned,2.0,1,5,4,0.9940746295985832,4,0.6932148886712295,4,0.5273372671470451,16,0.33442556593333994,4,0.24225173605222175,4,0.21627445433318093,42,0.1734301132430074
2-s2.0-105012685668,ambiguous,,2,5,4,0.861397707834522,4,0.6909573653352995,4,0.367658394885137,8,0.3695349112746963,8,0.2672464960237857,8,0.24970423811923576,24,0.19888541552923816
2-s2.0-105012678483,assigned,2.0,3,5,4,0.7966647579934667,4,0.5599366163634383,4,0.5894386951637813,8,0.3655399990388717,8,0.23433979055105583,8,0.24159760999154184,16,0.1696170500074023
2-s2.0-105012677308,assigned,2.0,3,5,4,0.9613856862010494,4,0.7664647442028826,4,0.6257761477918916,16,0.38790500095070657,24,0.2889907121820704,10,0.2227907408044563,10,0.1944189289388808
2-s2.0-105012667277,assigned,2.0,3,5,4,0.7050569214843065,4,0.443908574129219,9,0.3428040161668818,16,0.4593658518954617,16,0.2265061376122285,25,0.2120051181563041,10,0.1536349907767375
2-s2.0-105012652905,assigned,2.0,5,5,4,0.8645901752417884,4,0.44495183738971283,13,0.46157200092437733,16,0.4053428134303039,24,0.29520775055634096,24,0.2537116239518296,16,0.21753624028887752
2-s2.0-105012544527,assigned,2.0,2,5,4,0.9035684446161818,9,0.4102553371609973,13,0.496602384340754,16,0.26979854629466854,24,0.34224975656185197,24,0.3453814675196837,49,0.19626909370602508
2-s2.0-105012528621,unassigned,,0,5,4,0.6651662049778071,8,0.3919687737556634,14,0.5653448992788288,14,0.4365359933350241,24,0.3678127368418336,24,0.3158089264506428,49,0.611711215187727
2-s2.0-105012506592,assigned,2.0,1,5,4,0.4081693253222907,8,0.583955496777035,11,0.527788652369546,11,0.3346716820550919,18,0.43113415951538114,18,0.3518823857436167,18,0.24419901559062482
2-s2.0-105012500496,assigned,2.0,1,5,4,0.829275865528414,4,0.5935726753081505,4,0.4497703926977286,14,0.31488161777455287,4,0.22103643068601483,4,0.20436284752587341,42,0.22286678845913904
2-s2.0-105012318606,assigned,0.0,2,5,3,0.5299472313070561,8,0.5980818509197966,8,0.5170121673048051,18,0.43653052935408815,20,0.2840083300018509,33,0.2861174217821606,46,0.310639407651368
2-s2.0-105012017513,ambiguous,,2,5,2,0.3816162849749998,8,0.4670090360207187,2,0.3675831941670274,18,0.3046677158940181,18,0.3298402356202548,24,0.17293588646827965,23,0.20653226224488375
2-s2.0-105012011784,assigned,0.0,3,5,4,0.593766359392933,8,0.4837683520590168,10,0.5714697856669783,10,0.38933016772814394,22,0.40852186050200673,18,0.361290202162906,18,0.27693406760146605
2-s2.0-105011922887,assigned,0.0,3,5,3,0.47051869218155706,2,0.3552869813024587,10,0.4478867948916592,10,0.4191710543730827,10,0.31086501341574196,30,0.216346101241197,30,0.2363621839363305
2-s2.0-105011918398,unassigned,,0,5,4,0.7570826609540112,4,0.5987848163579536,6,0.43070807367193437,4,0.42596817098317596,6,0.302932179623838,4,0.3370888955278593,6,0.35213804175691044
2-s2.0-105011915913,assigned,0.0,1,5,3,0.6789725286356392,8,0.67376421213606,8,0.416996979647052,18,0.2911476606709424,22,0.1989830101029607,20,0.26747140380555434,45,0.4212352377646617
2-s2.0-105011460762,assigned,2.0,1,5,1,0.901033742633785,6,0.6996759843749303,14,0.7507620553820322,14,0.7861348792830262,29,0.7407109669556496,38,0.7444329444096839,38,0.7196562152831651
2-s2.0-105011000913,unassigned,,0,5,1,0.9226922986395814,6,0.4872988827610859,14,0.5273774315047074,14,0.6777760625757694,29,0.5430639630436405,38,0.5690937769322642,38,0.6481271888816296
2-s2.0-105011000244,unassigned,,0,5,1,0.9926865258351907,6,0.657038482812074,14,0.6487702316509562,14,0.7147871347924171,29,0.5379070571608909,38,0.5843082660426817,38,0.5762489553378982
2-s2.0-105010999502,assigned,0.0,1,5,0,0.7047157404198555,5,0.4558244995856124,5,0.32588974643959523,7,0.5362681545335055,7,0.6139146703816789,7,0.6053822775713572,7,0.5521747217964549
2-s2.0-105002508839,unassigned,,0,5,1,0.7726791695798629,4,0.6312244426186744,4,0.5045592647192308,4,0.6329215066469731,4,0.6439221914591753,4,0.6705375561496163,42,0.47410699604815704
2-s2.0-105002498588,assigned,0.0,3,5,1,0.8907928674960138,6,0.667581578152295,14,0.5920202701152131,14,0.5631007472813097,29,0.6054357283401856,38,0.736722042301708,38,0.7831784653996746
2-s2.0-84945413696,assigned,0.0,1,5,4,0.5456923075332091,6,0.3967618943424713,14,0.4282499754996489,18,0.3394009757005919,18,0.5073520002450655,18,0.20505323632675598,49,0.18936718542109776
2-s2.0-84944389242,assigned,0.0,2,5,2,0.6778844453361922,2,0.4346778580966877,2,0.42173907410322414,19,0.40481812856019417,19,0.34379022289285854,19,0.3435141923746195,19,0.37624478855847865
2-s2.0-84944382904,assigned,0.0,2,5,2,0.443292969111686,1,0.25692267132357033,2,0.7526334259647615,2,0.5962287331467101,2,0.4733744403039017,32,0.2660666669132781,32,0.21354103545413786
