EID_clean,crs_status,crs_community,crs_mapped_keywords,crs_total_keywords,lda_topic_k5,lda_probability_k5,lda_topic_k10,lda_probability_k10,lda_topic_k15,lda_probability_k15,lda_topic_k20,lda_probability_k20,lda_topic_k30,lda_probability_k30,lda_topic_k40,lda_probability_k40,lda_topic_k50,lda_probability_k50
2-s2.0-84900858298,assigned,0.0,1,5,0,0.7683280059616749,5,0.47100589313603725,12,0.5587884004390017,12,0.5435443686534481,12,0.4088436490084415,12,0.2724429476138704,0,0.3459577622762785
2-s2.0-84900844338,assigned,0.0,2,5,4,0.7769039841660095,0,0.49856057922038677,0,0.5112683217153334,19,0.3310090515904883,17,0.26898098123988323,17,0.28543768408204595,19,0.1987051419642469
2-s2.0-84900519174,ambiguous,,2,5,1,0.340492934458185,5,0.26612316561961036,4,0.204056934899465,15,0.39573067591860706,15,0.44080657199449563,32,0.2987213473293572,46,0.22664750472062917
2-s2.0-84900461489,ambiguous,,2,5,1,0.5533964034128225,1,0.7174421080877231,1,0.48682609462419607,1,0.35637657269621476,10,0.23338740011904896,2,0.2307541878438422,10,0.2110641369537802
2-s2.0-84900456148,assigned,0.0,3,5,4,0.9647800103625787,4,0.9608652264157699,4,0.9594202524890777,4,0.6063216830412259,4,0.5880591009699495,4,0.585553598782427,21,0.31071632503697655
2-s2.0-84900423315,ambiguous,,2,5,2,0.7415199737641686,6,0.6212901617559884,6,0.5787321658586132,6,0.42074110122571406,23,0.41590962985441715,29,0.2244840665998751,49,0.2782007610261111
2-s2.0-84900341120,unassigned,,0,5,3,0.7765289896788571,3,0.7205636681812402,3,0.5073438568971453,3,0.49735050973405204,3,0.3693253327411781,3,0.3426273850815346,3,0.2132197842283027
2-s2.0-84900309236,assigned,2.0,1,5,3,0.9667734023058205,2,0.6496358694176195,2,0.5930045663160255,16,0.7211424996770736,21,0.48108594333788,21,0.5593201848758032,42,0.4332208171916088
2-s2.0-84900307062,ambiguous,,2,5,3,0.785509291758445,3,0.7119289886294001,3,0.4397904462632803,3,0.35485204513063834,3,0.2649281208975916,3,0.20520650413377808,21,0.18786453360555513
2-s2.0-84900298705,ambiguous,,2,5,3,0.48387618419820966,3,0.35223877961045086,3,0.264512551118044,3,0.24678016272510836,9,0.14358109385473117,37,0.21696489578924275,25,0.3004414528730448
2-s2.0-84899874857,assigned,1.0,1,5,4,0.73945582442254,4,0.7299738828924078,14,0.5859442900479614,14,0.4912966325497463,14,0.4898992587464996,14,0.38569689657544015,14,0.39079011318761564
2-s2.0-84899855677,assigned,0.0,3,5,1,0.8039020903168375,1,0.513493925271323,1,0.49831444460549684,1,0.39341434404523906,28,0.4916053926922532,28,0.457291508578464,6,0.22791860139699263
2-s2.0-84899576281,assigned,1.0,3,5,1,0.3875803471399681,1,0.43674594600342076,10,0.31340223349765456,10,0.293858868788088,10,0.2573151165498807,1,0.2253630839085353,10,0.21350477234759843
2-s2.0-84899564156,assigned,0.0,3,5,2,0.4867357723501579,7,0.46551989093402624,14,0.4143646269570562,14,0.3541468750724339,14,0.2677246909421347,14,0.17435704692708257,14,0.18977113350008326
2-s2.0-84899518148,assigned,0.0,1,5,0,0.5283106449217553,7,0.678996039919566,9,0.48016834997863267,9,0.3748433844054199,0,0.4271684061832717,37,0.2410081492023059,37,0.3457455493135499
2-s2.0-84898815383,assigned,2.0,1,5,0,0.6508010867701329,7,0.8725821033059674,11,0.5953372645652306,18,0.42352347165529397,18,0.33619582580718393,11,0.32851450485782147,11,0.21275576731169143
2-s2.0-84898802620,assigned,2.0,3,5,1,0.5150028251034735,1,0.30530040993518315,1,0.286905327585026,1,0.30643321708572235,1,0.24661149558465162,21,0.20598214590952701,1,0.23460497862956345
2-s2.0-84898662042,ambiguous,,2,5,0,0.6705653320112401,0,0.34454380253567873,9,0.33980542898413185,18,0.39761826848489673,9,0.3584583250346632,39,0.31769679879604257,35,0.30708454838243204
2-s2.0-84898658276,unassigned,,0,5,0,0.9902717819928974,0,0.7176575244990655,12,0.585005550700732,12,0.594064521949726,12,0.6376647095327991,12,0.5648028387751127,12,0.5145379486755512
2-s2.0-84898655925,assigned,0.0,1,5,0,0.657597009012137,0,0.624813267808268,9,0.3983843284652824,0,0.47186981822077295,9,0.3569837467991282,39,0.3711838689399272,35,0.2930809968072216
2-s2.0-84898652852,assigned,0.0,3,5,0,0.7146627272287024,7,0.5813019052307189,11,0.5346607015022014,11,0.5477234091811859,11,0.28421109950621515,35,0.5138447696678412,35,0.4588514971788712
2-s2.0-84898646829,ambiguous,,2,5,0,0.5010967651681333,0,0.5924643907071028,9,0.4189398239573103,0,0.44999835345852357,0,0.2783706221659482,35,0.4510167617164582,35,0.4420365175586469
2-s2.0-84898639933,ambiguous,,2,5,0,0.5847883796110733,0,0.4554776670137968,14,0.7021915093662977,14,0.5913792300142429,14,0.5487810178217762,0,0.5092456399849992,14,0.3212265042826038
2-s2.0-84898639590,assigned,2.0,1,5,3,0.4067808732235661,3,0.45516381945755385,14,0.5436743169432992,14,0.5298296475838528,14,0.5046825152457663,14,0.4360048462029284,14,0.41234400209849653
2-s2.0-84898638293,ambiguous,,2,5,4,0.5438684034873528,7,0.423851601795225,12,0.20655829048120197,11,0.24955747605779524,7,0.20222732042508954,38,0.3380494255308929,35,0.16323143789692274
2-s2.0-84898617887,assigned,0.0,1,5,0,0.5628402515165339,9,0.3542148782788693,11,0.3599755020868585,15,0.3123716561764377,8,0.24570822685049318,15,0.2420550772036096,35,0.28133669418592516
2-s2.0-84898614233,ambiguous,,2,5,0,0.9207741380747397,0,0.6797074180429826,9,0.6805752838736144,0,0.5531921341824696,0,0.24916724429450401,0,0.3135345434877619,35,0.2280403842908706
2-s2.0-84898612913,ambiguous,,2,5,0,0.6188464545455985,0,0.6350990172764248,9,0.57951365619691,0,0.6288650216851278,9,0.4723504117292294,35,0.485926698350545,35,0.5149566064779142
2-s2.0-84898603285,assigned,2.0,1,5,0,0.5736780763410368,7,0.5847422060914894,9,0.4353701453026801,9,0.27855998273056365,0,0.4060897515632617,37,0.25990208107525936,35,0.27987585105303114
2-s2.0-84898457813,assigned,0.0,3,5,1,0.6406795609226559,1,0.5627938811423633,10,0.4884823461862744,10,0.46410188367923033,10,0.37227342580463924,22,0.29077093657316205,28,0.31036943027411734
