crs_community,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.004113550278988311,0.03262330468781819,0.011811183969372379,0.004480104264244695,0.004154278499572354,0.005661222661181933,0.003991365617236183,0.0166985704394575,0.020608479615525598,0.01079297845477131,0.0272879077913086,0.010344968028346842,0.01686148332179367,0.0028917036614670307,0.07164094000733108,0.01910153545391602,0.010589337351851098,0.009041664969657475,0.009082393190241518,0.11342809432655887,0.022074695556551133,0.0032582576467234145,0.002688062558546817,0.03559646479045331,0.016128375351280904,0.01625056001303303,0.011485358204700038,0.005498309778845762,0.050462265303628885,0.004032093837820226,0.0014662159410255367,0.04272390339266077,0.04268317517207673,0.009245306072577689,0.008064187675640452,0.03661467030505437,0.005376125117093634,0.03323422799657883,0.005824135543518104,0.011851912189956421,0.006883069278703214,0.005742679102350019,0.006801612837535128,0.02895776483525435,0.00957113183725003,0.013562497454486214,0.017024396204129842,0.0270028102472203,0.015273082719016007,0.09941758644564819
1,0.010052547406899703,0.01782042494859493,0.008681745487777016,0.0258167694768106,0.0105094813799406,0.0054832076764907475,0.003198537811286269,0.030843043180260453,0.03518391592414896,0.04226639250628284,0.03998172264107836,0.0027416038382453737,0.0210189627598812,0.0018277358921635824,0.04774960018277359,0.012794151245145076,0.007767877541695225,0.002513136851724926,0.0054832076764907475,0.0932145305003427,0.020333561800319852,0.018962759881197166,0.003198537811286269,0.009138679460817912,0.00616860863605209,0.09824080420379255,0.005026273703449852,0.01028101439342015,0.03518391592414896,0.008681745487777016,0.004569339730408956,0.01233721727210418,0.01964816084075851,0.008910212474297465,0.0013708019191226869,0.04272332647932374,0.03449851496458762,0.02787297235549463,0.0057116746630111945,0.015078821110349555,0.008453278501256569,0.013708019191226868,0.04226639250628284,0.018962759881197166,0.05071967100753941,0.005026273703449852,0.01256568425862463,0.0052547406899703,0.019419693854238064,0.010737948366461046
2,0.008014533019876043,0.015281042957896987,0.01837999572558239,0.0908313742252618,0.005129301132720667,0.0036332549690104724,0.0009617439623851251,0.06828382132934388,0.0008548835221201111,0.017525112203462277,0.049903825603761484,0.012395811070741612,0.010258602265441334,0.00010686044026501389,0.02276127377644796,0.0033126736482154305,0.007587091258815987,0.0010686044026501388,0.0011754648429151528,0.0269288309467835,0.01677708912160718,0.07287882026073947,0.0003205813207950417,0.013250694592861722,0.0038469758495405003,0.05888010258602266,0.004381278050865569,0.005343022013250694,0.015601624278692027,0.0017097670442402222,0.00630476597563582,0.022333832015387904,0.0115409275486215,0.008762556101731139,0.010686044026501388,0.013784996794186792,0.005877324214575764,0.05449882453515709,0.002778371446890361,0.0007480230818550972,0.0022440692455652916,0.004808719811925625,0.1777089121607181,0.006625347296430861,0.08441974780936097,0.005663603334045736,0.002885231887155375,0.005984184654840778,0.010472323145971362,0.004488138491130583
3,0.0,0.15151515151515152,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.037463976945244955,0.011527377521613832,0.002881844380403458,0.03170028818443804,0.08069164265129683,0.0,0.0,0.04899135446685879,0.002881844380403458,0.026897214217098942,0.02881844380403458,0.008645533141210375,0.3448607108549472,0.0,0.027857829010566763,0.0009606147934678194,0.0038424591738712775,0.0019212295869356388,0.0019212295869356388,0.024015369836695485,0.01921229586935639,0.009606147934678195,0.0009606147934678194,0.0009606147934678194,0.020172910662824207,0.025936599423631124,0.0,0.005763688760806916,0.007684918347742555,0.0019212295869356388,0.010566762728146013,0.004803073967339097,0.009606147934678195,0.002881844380403458,0.0,0.023054755043227664,0.010566762728146013,0.0345821325648415,0.0038424591738712775,0.002881844380403458,0.0009606147934678194,0.069164265129683,0.01633045148895293,0.002881844380403458,0.011527377521613832,0.002881844380403458,0.0038424591738712775,0.0038424591738712775,0.007684918347742555,0.0
5,0.0,0.03508771929824561,0.0,0.0,0.017543859649122806,0.0,0.0,0.43859649122807015,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.017543859649122806,0.017543859649122806,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.10526315789473684,0.0,0.08771929824561403,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806
6,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.0,0.0,0.2702702702702703,0.0,0.05405405405405406,0.0,0.08108108108108109,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.05405405405405406,0.1891891891891892,0.0,0.0,0.0,0.0,0.02702702702702703
