doc,n_8b,n_70b,soft_recall,soft_precision,soft_f1,soft_mean_max,jaccard_lex,global_sem_sim,identical_set
180,5,5,0.8,1.0,0.888888888888889,0.9288164377212524,0.42857142857142855,0.987906277179718,0.0
181,4,5,0.75,0.6,0.6666666666666665,0.7279393076896667,0.125,0.8509261608123779,0.0
182,5,5,0.6,0.8,0.6857142857142857,0.7672992944717407,0.42857142857142855,0.821879506111145,0.0
183,5,5,0.8,0.8,0.8000000000000002,0.8618954420089722,0.6666666666666666,0.9385349750518799,0.0
184,5,5,0.8,0.8,0.8000000000000002,0.7777276635169983,0.0,0.870940089225769,0.0
185,5,5,1.0,1.0,1.0,0.9810632467269897,0.6666666666666666,0.9756394624710083,0.0
186,5,5,0.8,0.8,0.8000000000000002,0.8706966638565063,0.6666666666666666,0.825035035610199,0.0
187,5,5,1.0,1.0,1.0,0.874028205871582,0.25,0.9436527490615845,0.0
188,5,5,0.8,0.8,0.8000000000000002,0.8537058234214783,0.1111111111111111,0.8934316039085388,0.0
189,5,5,0.8,0.8,0.8000000000000002,0.8942575454711914,0.6666666666666666,0.9521748423576355,0.0
190,5,5,0.6,0.6,0.6,0.7429486513137817,0.25,0.6208887696266174,0.0
191,5,5,0.8,0.8,0.8000000000000002,0.8553891777992249,0.25,0.8277607560157776,0.0
192,5,5,1.0,1.0,1.0,0.9860143661499023,0.42857142857142855,0.995116651058197,0.0
193,5,5,0.6,0.6,0.6,0.6925936937332153,0.25,0.816703736782074,0.0
194,5,5,0.8,1.0,0.888888888888889,0.8750722408294678,0.42857142857142855,0.9633468985557556,0.0
195,5,5,0.6,0.6,0.6,0.7291851043701172,0.25,0.9116045832633972,0.0
196,5,5,0.8,0.8,0.8000000000000002,0.8633681535720825,0.6666666666666666,0.8857186436653137,0.0
197,5,5,0.8,0.8,0.8000000000000002,0.8623369932174683,0.42857142857142855,0.9425063133239746,0.0
198,5,5,0.8,1.0,0.888888888888889,0.90729820728302,0.42857142857142855,0.8934935927391052,0.0
199,5,5,1.0,0.8,0.888888888888889,0.8680466413497925,0.1111111111111111,0.8822014927864075,0.0
200,5,5,1.0,1.0,1.0,1.0,1.0,0.9988549947738647,1.0
201,5,5,1.0,1.0,1.0,0.8952409029006958,0.25,0.9794979095458984,0.0
202,5,5,0.8,0.8,0.8000000000000002,0.8407025337219238,0.42857142857142855,0.8924753069877625,0.0
203,4,5,1.0,0.8,0.888888888888889,0.9315677881240845,0.5,0.9390730857849121,0.0
204,5,5,0.6,0.6,0.6,0.8508745431900024,0.42857142857142855,0.9515383839607239,0.0
205,5,5,0.6,0.6,0.6,0.6999903917312622,0.0,0.7262840270996094,0.0
206,5,5,0.6,0.8,0.6857142857142857,0.8036648035049438,0.1111111111111111,0.9244251847267151,0.0
207,5,5,0.8,1.0,0.888888888888889,0.8733887076377869,0.42857142857142855,0.9483409523963928,0.0
208,5,5,0.6,0.6,0.6,0.822566032409668,0.25,0.8766161203384399,0.0
209,5,5,1.0,1.0,1.0,0.9715706706047058,0.6666666666666666,0.9736365079879761,0.0
210,5,5,0.8,0.8,0.8000000000000002,0.8623715043067932,0.42857142857142855,0.9419649243354797,0.0
211,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212,5,5,0.8,0.6,0.6857142857142857,0.7781178951263428,0.25,0.753229558467865,0.0
213,5,5,0.8,0.8,0.8000000000000002,0.8277881145477295,0.42857142857142855,0.9205717444419861,0.0
214,5,5,1.0,0.8,0.888888888888889,0.8991397023200989,0.42857142857142855,0.8991687893867493,0.0
215,5,5,0.8,0.8,0.8000000000000002,0.8308944702148438,0.42857142857142855,0.9288275241851807,0.0
216,5,5,0.8,0.8,0.8000000000000002,0.9007309079170227,0.6666666666666666,0.9388571977615356,0.0
217,5,5,0.6,0.6,0.6,0.6718322038650513,0.0,0.8141757249832153,0.0
218,5,5,0.6,1.0,0.7499999999999999,0.8252159357070923,0.25,0.9213381409645081,0.0
219,5,5,0.4,0.4,0.4000000000000001,0.6433603763580322,0.1111111111111111,0.8115240931510925,0.0
220,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221,5,5,0.6,0.8,0.6857142857142857,0.7719225287437439,0.42857142857142855,0.8803302049636841,0.0
222,5,5,1.0,0.8,0.888888888888889,0.9194086790084839,0.42857142857142855,0.9063771367073059,0.0
223,5,5,1.0,1.0,1.0,0.9191341400146484,0.42857142857142855,0.9555358290672302,0.0
224,5,5,0.4,0.6,0.48,0.6754456758499146,0.25,0.8264941573143005,0.0
225,5,5,0.4,0.6,0.48,0.6439206600189209,0.1111111111111111,0.7480903267860413,0.0
226,5,5,1.0,1.0,1.0,0.9920123815536499,0.6666666666666666,0.9982203841209412,0.0
227,5,5,0.8,0.8,0.8000000000000002,0.9310011863708496,0.6666666666666666,0.935833752155304,0.0
228,5,5,0.8,0.6,0.6857142857142857,0.7411571741104126,0.0,0.7332351803779602,0.0
229,5,5,0.4,0.4,0.4000000000000001,0.7701349854469299,0.25,0.8403041958808899,0.0
230,5,5,0.8,0.6,0.6857142857142857,0.8042129874229431,0.42857142857142855,0.8128405213356018,0.0
231,5,5,0.4,0.4,0.4000000000000001,0.6546950340270996,0.0,0.7957090139389038,0.0
232,5,5,0.8,0.8,0.8000000000000002,0.7936531901359558,0.1111111111111111,0.9159178733825684,0.0
233,5,5,0.8,0.8,0.8000000000000002,0.8489772081375122,0.42857142857142855,0.8723968863487244,0.0
234,5,5,0.6,0.6,0.6,0.752810537815094,0.1111111111111111,0.8935033082962036,0.0
235,5,5,0.8,0.6,0.6857142857142857,0.7392007112503052,0.1111111111111111,0.7117970585823059,0.0
236,5,5,1.0,1.0,1.0,0.9413257837295532,0.6666666666666666,0.9439094066619873,0.0
237,5,5,0.8,1.0,0.888888888888889,0.8797951936721802,0.42857142857142855,0.8917892575263977,0.0
238,5,5,1.0,1.0,1.0,0.9606578946113586,0.6666666666666666,0.978216826915741,0.0
239,5,5,1.0,1.0,1.0,0.9292453527450562,0.42857142857142855,0.9620065093040466,0.0
240,5,5,0.8,0.8,0.8000000000000002,0.8544275760650635,0.6666666666666666,0.9456048607826233,0.0
241,5,5,1.0,1.0,1.0,0.890557050704956,0.25,0.9167509078979492,0.0
242,5,5,1.0,1.0,1.0,0.9167750477790833,0.42857142857142855,0.9731705784797668,0.0
243,5,5,0.8,0.8,0.8000000000000002,0.8903603553771973,0.6666666666666666,0.8732848763465881,0.0
244,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245,5,5,0.8,0.8,0.8000000000000002,0.8945900201797485,0.6666666666666666,0.9289348721504211,0.0
246,5,5,0.8,0.8,0.8000000000000002,0.8512184023857117,0.42857142857142855,0.8925641775131226,0.0
247,5,5,0.6,0.6,0.6,0.8038562536239624,0.25,0.9482172727584839,0.0
248,5,5,0.6,0.6,0.6,0.7364022731781006,0.1111111111111111,0.8023772239685059,0.0
249,5,5,1.0,1.0,1.0,0.9999999403953552,1.0,0.9982609748840332,1.0
250,5,5,0.8,0.8,0.8000000000000002,0.8722363710403442,0.6666666666666666,0.9425148963928223,0.0
251,5,5,0.4,0.4,0.4000000000000001,0.7004401683807373,0.0,0.8479931950569153,0.0
252,5,5,0.8,0.8,0.8000000000000002,0.7970012426376343,0.1111111111111111,0.7871419191360474,0.0
253,5,5,0.4,0.4,0.4000000000000001,0.6089985966682434,0.0,0.6032965183258057,0.0
254,5,5,0.8,1.0,0.888888888888889,0.8844538927078247,0.42857142857142855,0.9265297651290894,0.0
255,5,5,1.0,1.0,1.0,0.8924121856689453,0.1111111111111111,0.924096405506134,0.0
256,5,5,0.6,0.6,0.6,0.7162823677062988,0.0,0.9148259162902832,0.0
