doc,n_8b,n_70b,soft_recall,soft_precision,soft_f1,soft_mean_max,jaccard_lex,global_sem_sim,identical_set
93,5,5,1.0,1.0,1.0,1.000000238418579,1.0,1.0000001192092896,1.0
94,5,5,0.8,0.8,0.8000000000000002,0.8818711638450623,0.25,0.9754579663276672,0.0
95,5,5,0.4,0.4,0.4000000000000001,0.680349588394165,0.25,0.8568184971809387,0.0
96,5,5,1.0,0.8,0.888888888888889,0.8071956634521484,0.1111111111111111,0.906708836555481,0.0
97,5,5,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0
98,5,5,0.8,0.8,0.8000000000000002,0.8935094475746155,0.6666666666666666,0.9107109308242798,0.0
99,5,5,0.4,0.4,0.4000000000000001,0.6704618334770203,0.25,0.7159181833267212,0.0
100,5,5,1.0,1.0,1.0,0.9705169796943665,0.6666666666666666,0.980091392993927,0.0
101,5,5,0.8,0.6,0.6857142857142857,0.7918490171432495,0.25,0.8812127113342285,0.0
102,5,5,0.4,0.8,0.5333333333333333,0.7377178072929382,0.1111111111111111,0.8370019197463989,0.0
103,5,5,0.8,0.8,0.8000000000000002,0.7895872592926025,0.1111111111111111,0.9508224129676819,0.0
104,5,5,1.0,0.8,0.888888888888889,0.9142829775810242,0.25,0.9529926180839539,0.0
105,5,5,1.0,1.0,1.0,0.8686960935592651,0.25,0.9736911654472351,0.0
106,5,5,0.8,0.8,0.8000000000000002,0.9010979533195496,0.6666666666666666,0.9311956763267517,0.0
107,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,5,5,0.8,0.6,0.6857142857142857,0.7633941173553467,0.25,0.8494019508361816,0.0
109,5,5,1.0,0.8,0.888888888888889,0.8214226961135864,0.1111111111111111,0.9250070452690125,0.0
110,5,5,0.6,0.6,0.6,0.7533539533615112,0.1111111111111111,0.8492130637168884,0.0
111,5,5,0.8,0.6,0.6857142857142857,0.8109145760536194,0.25,0.8887746930122375,0.0
112,5,5,0.8,0.8,0.8000000000000002,0.88556969165802,0.6666666666666666,0.9305079579353333,0.0
113,5,5,1.0,1.0,1.0,0.9932966232299805,0.6666666666666666,0.9986650347709656,0.0
114,5,5,1.0,0.8,0.888888888888889,0.923010528087616,0.42857142857142855,0.9292123317718506,0.0
115,5,5,1.0,1.0,1.0,0.9416016340255737,0.6666666666666666,0.8787793517112732,0.0
116,5,5,0.8,1.0,0.888888888888889,0.9624371528625488,0.6666666666666666,0.9784578084945679,0.0
117,5,5,0.8,0.8,0.8000000000000002,0.8890261650085449,0.6666666666666666,0.9644766449928284,0.0
118,5,5,0.6,0.8,0.6857142857142857,0.8674829006195068,0.42857142857142855,0.9442833662033081,0.0
119,5,5,1.0,0.8,0.888888888888889,0.8559857606887817,0.1111111111111111,0.923570990562439,0.0
120,5,5,0.6,0.6,0.6,0.7693748474121094,0.42857142857142855,0.8885053992271423,0.0
121,5,5,0.8,0.8,0.8000000000000002,0.8830863833427429,0.42857142857142855,0.9596911072731018,0.0
122,5,5,0.6,0.6,0.6,0.8114862442016602,0.25,0.9392754435539246,0.0
123,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,5,5,0.8,0.8,0.8000000000000002,0.8778891563415527,0.42857142857142855,0.9374004006385803,0.0
125,5,5,0.4,0.6,0.48,0.707002580165863,0.25,0.8744254112243652,0.0
126,5,5,0.8,0.8,0.8000000000000002,0.9275450706481934,0.42857142857142855,0.9642285704612732,0.0
127,5,5,0.8,0.8,0.8000000000000002,0.93412184715271,0.6666666666666666,0.955527663230896,0.0
128,5,5,1.0,1.0,1.0,0.9711865186691284,0.6666666666666666,0.9550638198852539,0.0
129,5,5,0.8,0.8,0.8000000000000002,0.894477367401123,0.6666666666666666,0.8211230039596558,0.0
130,5,5,0.8,0.8,0.8000000000000002,0.8651288151741028,0.42857142857142855,0.9504766464233398,0.0
131,5,5,0.8,1.0,0.888888888888889,0.8756380677223206,0.42857142857142855,0.9276467561721802,0.0
132,5,5,0.8,0.8,0.8000000000000002,0.9335454106330872,0.6666666666666666,0.8858423233032227,0.0
133,5,5,0.6,0.6,0.6,0.7831810712814331,0.25,0.9167364239692688,0.0
134,5,5,1.0,1.0,1.0,1.000000238418579,1.0,0.9991303086280823,1.0
135,5,5,1.0,1.0,1.0,1.0,1.0,0.9994792938232422,1.0
136,5,5,0.6,0.6,0.6,0.7468247413635254,0.42857142857142855,0.7478163838386536,0.0
137,5,5,1.0,1.0,1.0,0.9761773347854614,0.42857142857142855,0.9861270785331726,0.0
138,5,5,0.6,0.6,0.6,0.8290599584579468,0.42857142857142855,0.9180573225021362,0.0
139,5,5,0.6,0.6,0.6,0.785980761051178,0.42857142857142855,0.7513087391853333,0.0
140,5,5,1.0,0.8,0.888888888888889,0.9294628500938416,0.6666666666666666,0.926331102848053,0.0
141,5,5,0.8,0.8,0.8000000000000002,0.891387403011322,0.42857142857142855,0.9486682415008545,0.0
142,5,5,0.8,0.8,0.8000000000000002,0.8825918436050415,0.42857142857142855,0.9313004016876221,0.0
143,5,5,0.8,0.8,0.8000000000000002,0.8877710103988647,0.6666666666666666,0.9248190522193909,0.0
144,5,5,1.0,1.0,1.0,0.8962496519088745,0.42857142857142855,0.9568097591400146,0.0
145,4,5,1.0,0.8,0.888888888888889,0.9481055736541748,0.5,0.9710309505462646,0.0
146,5,5,0.8,0.8,0.8000000000000002,0.8978717923164368,0.6666666666666666,0.9551563858985901,0.0
147,5,5,0.8,0.8,0.8000000000000002,0.8444647789001465,0.42857142857142855,0.9030701518058777,0.0
