corpus_position,source_row_abs,EID_o_identificador
1679,1679,2-s2.0-21944437674
1700,1700,2-s2.0-19944369795
1704,1704,2-s2.0-18344384951
1707,1707,2-s2.0-14544297410
1732,1732,2-s2.0-6344233288
1743,1743,2-s2.0-5444272481
1785,1785,2-s2.0-5444236487
1789,1789,2-s2.0-5444232012
1811,1811,2-s2.0-4544286795
1812,1812,2-s2.0-23844460160
1829,1829,2-s2.0-4644268490
1830,1830,2-s2.0-4644232013
1831,1831,2-s2.0-4444358489
1838,1838,2-s2.0-4043162842
1839,1839,2-s2.0-3943075808
1846,1846,2-s2.0-84916955465
1847,1847,2-s2.0-3242663328
1848,1848,2-s2.0-4344567950
1862,1862,2-s2.0-4043058734
1881,1881,2-s2.0-2442499216
1884,1884,2-s2.0-3442898299
1901,1901,2-s2.0-85014628278
1908,1908,2-s2.0-1942503950
1940,1940,2-s2.0-0842266708
1963,1963,2-s2.0-85137435851
1987,1987,2-s2.0-85011485040
1991,1991,2-s2.0-85009672968
2019,2019,2-s2.0-79955067382
2031,2031,2-s2.0-5444258076
2039,2039,2-s2.0-4944232716
2058,2058,2-s2.0-35048851596
2065,2065,2-s2.0-33748571007
2067,2067,2-s2.0-33646140212
2080,2080,2-s2.0-2942592325
2091,2091,2-s2.0-2442543368
2112,2112,2-s2.0-1642414978
2117,2117,2-s2.0-1442337870
2118,2118,2-s2.0-14044250002
2134,2134,2-s2.0-11144285031
2154,2154,2-s2.0-29244455339
2166,2166,2-s2.0-84892253360
2176,2176,2-s2.0-84885806317
2177,2177,2-s2.0-84885777856
2203,2203,2-s2.0-84865768669
2210,2210,2-s2.0-84856974016
2218,2218,2-s2.0-63849163935
2224,2224,2-s2.0-45349097779
2232,2232,2-s2.0-33947260077
2234,2234,2-s2.0-33947254591
2237,2237,2-s2.0-33947235636
2250,2250,2-s2.0-33845290218
2266,2266,2-s2.0-33645924687
2273,2273,2-s2.0-33645638374
2278,2278,2-s2.0-32844459420
2279,2279,2-s2.0-32544455336
2311,2311,2-s2.0-26844527360
2313,2313,2-s2.0-26644473897
2314,2314,2-s2.0-26644471489
2317,2317,2-s2.0-32944471203
2336,2336,2-s2.0-24944437000
2343,2343,2-s2.0-23944489376
2359,2359,2-s2.0-27144482249
2371,2371,2-s2.0-85120931190
2382,2382,2-s2.0-23944486352
2389,2389,2-s2.0-22544463142
2395,2395,2-s2.0-84993038032
2396,2396,2-s2.0-33745220992
2408,2408,2-s2.0-20944451643
2440,2440,2-s2.0-21244465606
2446,2446,2-s2.0-84909373586
2449,2449,2-s2.0-33749853401
2458,2458,2-s2.0-17744385147
2461,2461,2-s2.0-16344380655
2464,2464,2-s2.0-84855675002
2465,2465,2-s2.0-85023730931
2468,2468,2-s2.0-34548186607
2469,2469,2-s2.0-27644524529
2474,2474,2-s2.0-20744457766
2478,2478,2-s2.0-17444410847
2501,2501,2-s2.0-20044381465
2510,2510,2-s2.0-16244363080
2521,2521,2-s2.0-17444405904
2522,2522,2-s2.0-34848910245
2526,2526,2-s2.0-17244370521
2551,2551,2-s2.0-85071537725
2553,2553,2-s2.0-85071517997
2569,2569,2-s2.0-85029921015
2579,2579,2-s2.0-85023872064
2585,2585,2-s2.0-85008829460
2592,2592,2-s2.0-84979809373
2598,2598,2-s2.0-84958977204
2619,2619,2-s2.0-84928761675
2620,2620,2-s2.0-84928760815
2626,2626,2-s2.0-84926994347
2628,2628,2-s2.0-84923838536
2635,2635,2-s2.0-84904245888
2639,2639,2-s2.0-84902477422
2646,2646,2-s2.0-84896965226
2650,2650,2-s2.0-84892093762
2686,2686,2-s2.0-33747190811
2693,2693,2-s2.0-33645980327
2719,2719,2-s2.0-27144511212
2730,2730,2-s2.0-24144491623
2752,2752,2-s2.0-22544477841
2756,2756,2-s2.0-22544475331
2763,2763,2-s2.0-22544470295
2781,2781,2-s2.0-22544460530
2795,2795,2-s2.0-22544445570
2808,2808,2-s2.0-22344448277
2817,2817,2-s2.0-20844452571
2818,2818,2-s2.0-20444475423
2820,2820,2-s2.0-20344392166
2833,2833,2-s2.0-17144365446
2835,2835,2-s2.0-17044381750
2836,2836,2-s2.0-17044380237
2845,2845,2-s2.0-14644398647
2851,2851,2-s2.0-13544256548
2859,2859,2-s2.0-11244299484
2864,2864,2-s2.0-105011229587
2882,2882,2-s2.0-84883301131
2893,2893,2-s2.0-84872101902
2902,2902,2-s2.0-78049516494
2945,2945,2-s2.0-35948972900
2948,2948,2-s2.0-34748814376
2949,2949,2-s2.0-34548450838
2985,2985,2-s2.0-33751272147
2990,2990,2-s2.0-33644646004
3013,3013,2-s2.0-33750354315
3017,3017,2-s2.0-33748450570
3020,3020,2-s2.0-33750708263
3052,3052,2-s2.0-33749527701
3054,3054,2-s2.0-33748953872
3057,3057,2-s2.0-33748985328
3059,3059,2-s2.0-33748961448
3063,3063,2-s2.0-33748914317
3066,3066,2-s2.0-33748894182
3073,3073,2-s2.0-33750532704
3080,3080,2-s2.0-33746803694
3090,3090,2-s2.0-35148860981
3093,3093,2-s2.0-35148828901
3094,3094,2-s2.0-35048840221
3095,3095,2-s2.0-33846699308
3111,3111,2-s2.0-33745613552
3140,3140,2-s2.0-33745663493
3142,3142,2-s2.0-33745610048
3145,3145,2-s2.0-33745035451
3149,3149,2-s2.0-33744761762
3156,3156,2-s2.0-33744939475
3165,3165,2-s2.0-77952107714
3183,3183,2-s2.0-33750740744
3189,3189,2-s2.0-33646080575
3193,3193,2-s2.0-33645221823
3203,3203,2-s2.0-33644747236
3208,3208,2-s2.0-33644683433
3218,3218,2-s2.0-57649102704
3232,3232,2-s2.0-30644480713
3239,3239,2-s2.0-85141571657
3241,3241,2-s2.0-85140669884
3242,3242,2-s2.0-85136011149
3243,3243,2-s2.0-85135980109
3255,3255,2-s2.0-85067957427
3275,3275,2-s2.0-85029119311
3291,3291,2-s2.0-85029092945
3313,3313,2-s2.0-85029053836
3320,3320,2-s2.0-85029037478
3322,3322,2-s2.0-85029034677
3329,3329,2-s2.0-85029024402
3338,3338,2-s2.0-85023710388
3382,3382,2-s2.0-84926255756
3386,3386,2-s2.0-84926250726
3396,3396,2-s2.0-84923471601
3397,3397,2-s2.0-84923469179
3399,3399,2-s2.0-84923449274
3420,3420,2-s2.0-84895985031
3430,3430,2-s2.0-84873746052
3435,3435,2-s2.0-84867415583
3461,3461,2-s2.0-48749130062
3502,3502,2-s2.0-33846225138
3511,3511,2-s2.0-33845547000
3527,3527,2-s2.0-33750566916
3533,3533,2-s2.0-33750200138
3554,3554,2-s2.0-33746344653
3557,3557,2-s2.0-33745908228
3558,3558,2-s2.0-33745869375
3559,3559,2-s2.0-33745866552
3563,3563,2-s2.0-33745482973
3574,3574,2-s2.0-33646137392
3585,3585,2-s2.0-33645085559
3586,3586,2-s2.0-33645075760
3587,3587,2-s2.0-33645073411
3590,3590,2-s2.0-33644886864
3614,3614,2-s2.0-105011792755
3636,3636,2-s2.0-84892817459
3646,3646,2-s2.0-84892159193
3654,3654,2-s2.0-84887268258
3660,3660,2-s2.0-84878252705
3668,3668,2-s2.0-84869856089
3670,3670,2-s2.0-84869818267
3671,3671,2-s2.0-84869801869
3679,3679,2-s2.0-84867461215
3689,3689,2-s2.0-84859615480
3698,3698,2-s2.0-80051511854
3705,3705,2-s2.0-78650953712
3714,3714,2-s2.0-77950683850
3749,3749,2-s2.0-55849126731
3752,3752,2-s2.0-55249114173
3779,3779,2-s2.0-50049102448
3781,3781,2-s2.0-50049099619
3801,3801,2-s2.0-48149105509
3803,3803,2-s2.0-48049087171
3821,3821,2-s2.0-42149155378
3824,3824,2-s2.0-39749199067
3829,3829,2-s2.0-38349124641
3832,3832,2-s2.0-38049086129
3842,3842,2-s2.0-37449029666
3850,3850,2-s2.0-37349054230
3851,3851,2-s2.0-37349051123
3861,3861,2-s2.0-36248939615
3898,3898,2-s2.0-34547092539
3941,3941,2-s2.0-35348888910
3944,3944,2-s2.0-35048827378
3963,3963,2-s2.0-34548085354
4005,4005,2-s2.0-34547851618
4006,4006,2-s2.0-34547367341
4020,4020,2-s2.0-34250652504
4022,4022,2-s2.0-34250210765
4033,4033,2-s2.0-34547379302
4036,4036,2-s2.0-34250185743
4048,4048,2-s2.0-34249319807
4051,4051,2-s2.0-34247554966
4078,4078,2-s2.0-38749120581
4086,4086,2-s2.0-34248180102
4095,4095,2-s2.0-33947429144
4121,4121,2-s2.0-33947232742
4146,4146,2-s2.0-33845869549
4153,4153,2-s2.0-33845627004
4155,4155,2-s2.0-33751580864
4158,4158,2-s2.0-33846409861
4160,4160,2-s2.0-85183287668
4178,4178,2-s2.0-85067934774
4181,4181,2-s2.0-85061668529
4191,4191,2-s2.0-85029125800
4193,4193,2-s2.0-85029124329
4195,4195,2-s2.0-85029123403
4200,4200,2-s2.0-85029104121
4219,4219,2-s2.0-85029084522
4228,4228,2-s2.0-85029076706
4232,4232,2-s2.0-85029073119
4239,4239,2-s2.0-85029064570
4245,4245,2-s2.0-85029060149
4250,4250,2-s2.0-85029053398
4261,4261,2-s2.0-85029042184
4275,4275,2-s2.0-85029024041
4280,4280,2-s2.0-85023789745
4292,4292,2-s2.0-84994833591
4309,4309,2-s2.0-84967387127
4315,4315,2-s2.0-84958054015
4316,4316,2-s2.0-84958046541
4338,4338,2-s2.0-84917178376
4347,4347,2-s2.0-84897498131
4351,4351,2-s2.0-84896921122
4356,4356,2-s2.0-84893639456
4365,4365,2-s2.0-84872150981
4367,4367,2-s2.0-84861042068
4381,4381,2-s2.0-78650446824
4385,4385,2-s2.0-77955310207
4396,4396,2-s2.0-70349520676
4412,4412,2-s2.0-44349172342
4420,4420,2-s2.0-38449115909
4424,4424,2-s2.0-37249083512
4436,4436,2-s2.0-35648946459
4439,4439,2-s2.0-35348918304
4458,4458,2-s2.0-34547535673
4463,4463,2-s2.0-34447558457
4484,4484,2-s2.0-34248389382
4499,4499,2-s2.0-33947664403
4508,4508,2-s2.0-33846357517
4512,4512,2-s2.0-33845386058
4522,4522,2-s2.0-57849145623
4536,4536,2-s2.0-58149260007
4552,4552,2-s2.0-84898100677
4555,4555,2-s2.0-84897600446
4562,4562,2-s2.0-84892348177
4566,4566,2-s2.0-84891680657
4574,4574,2-s2.0-84889972294
4597,4597,2-s2.0-84871013552
4619,4619,2-s2.0-84859221508
4621,4621,2-s2.0-84855170787
4646,4646,2-s2.0-78650758958
4647,4647,2-s2.0-78650758856
4649,4649,2-s2.0-78449236747
4680,4680,2-s2.0-70349811536
4688,4688,2-s2.0-68149167980
4694,4694,2-s2.0-67549083112
4696,4696,2-s2.0-66949157515
4697,4697,2-s2.0-65349164241
4713,4713,2-s2.0-62449299131
4724,4724,2-s2.0-59449096214
4734,4734,2-s2.0-58449085007
4764,4764,2-s2.0-53349089882
4769,4769,2-s2.0-56449103287
4785,4785,2-s2.0-55249104396
4792,4792,2-s2.0-63849213840
4793,4793,2-s2.0-61449288443
4796,4796,2-s2.0-55749101350
4813,4813,2-s2.0-56149091347
4814,4814,2-s2.0-54249155225
4829,4829,2-s2.0-55049111159
4830,4830,2-s2.0-55049100256
4831,4831,2-s2.0-55049094246
4840,4840,2-s2.0-52149107569
4841,4841,2-s2.0-51549086473
4850,4850,2-s2.0-52249111879
4892,4892,2-s2.0-50249160074
4897,4897,2-s2.0-50249113869
4904,4904,2-s2.0-48749130825
4909,4909,2-s2.0-47349116624
4923,4923,2-s2.0-49549088124
4931,4931,2-s2.0-51349133045
4940,4940,2-s2.0-46349103447
4949,4949,2-s2.0-47749140058
4965,4965,2-s2.0-52049125264
4968,4968,2-s2.0-49149103168
4995,4995,2-s2.0-49649084505
4999,4999,2-s2.0-46349104204
5010,5010,2-s2.0-44749092277
5021,5021,2-s2.0-45849131295
5056,5056,2-s2.0-48849099842
5061,5061,2-s2.0-41949137572
5066,5066,2-s2.0-41249097999
5084,5084,2-s2.0-64749109516
5104,5104,2-s2.0-85049707841
5109,5109,2-s2.0-39049147144
5113,5113,2-s2.0-78049451390
5123,5123,2-s2.0-38749129643
5133,5133,2-s2.0-38049150366
5136,5136,2-s2.0-37349054240
5138,5138,2-s2.0-84906001711
5156,5156,2-s2.0-85144937791
5165,5165,2-s2.0-85075974224
5190,5190,2-s2.0-85029111623
5199,5199,2-s2.0-85029105025
5205,5205,2-s2.0-85029096951
5217,5217,2-s2.0-85029084257
5223,5223,2-s2.0-85029081777
5236,5236,2-s2.0-85029068881
5261,5261,2-s2.0-85029044258
5264,5264,2-s2.0-85029039240
5271,5271,2-s2.0-85029032879
5287,5287,2-s2.0-85023873057
5295,5295,2-s2.0-85011457718
5305,5305,2-s2.0-84967529526
5318,5318,2-s2.0-84928354354
5327,5327,2-s2.0-84903731600
5328,5328,2-s2.0-84901601527
5364,5364,2-s2.0-80051516688
5374,5374,2-s2.0-78650775003
5376,5376,2-s2.0-78449276352
5381,5381,2-s2.0-77958555151
5383,5383,2-s2.0-77952424990
5386,5386,2-s2.0-77950688888
5390,5390,2-s2.0-70450200824
5392,5392,2-s2.0-70349651217
5409,5409,2-s2.0-63849264255
5417,5417,2-s2.0-62149136625
5443,5443,2-s2.0-55349126443
5465,5465,2-s2.0-50049087287
5483,5483,2-s2.0-46449139230
5495,5495,2-s2.0-43849098586
5541,5541,2-s2.0-105003363714
5571,5571,2-s2.0-84892907939
5587,5587,2-s2.0-84891467641
5598,5598,2-s2.0-84885729612
5599,5599,2-s2.0-84883084155
5656,5656,2-s2.0-77956197054
5661,5661,2-s2.0-77955332121
5662,5662,2-s2.0-77955326961
5677,5677,2-s2.0-77953491557
5689,5689,2-s2.0-77951877573
5702,5702,2-s2.0-77951459429
5705,5705,2-s2.0-77951454198
5710,5710,2-s2.0-77951435057
5714,5714,2-s2.0-77951430220
5754,5754,2-s2.0-74349131172
5767,5767,2-s2.0-71149094482
5770,5770,2-s2.0-70749116931
5775,5775,2-s2.0-70349455637
5783,5783,2-s2.0-70450193097
5784,5784,2-s2.0-70450189502
5805,5805,2-s2.0-70350496554
5817,5817,2-s2.0-75349089082
5828,5828,2-s2.0-70350770890
5847,5847,2-s2.0-70349638228
5849,5849,2-s2.0-70349634142
5870,5870,2-s2.0-69049096934
5894,5894,2-s2.0-69949099025
5915,5915,2-s2.0-70450286176
5939,5939,2-s2.0-69249178352
5957,5957,2-s2.0-68649111457
5979,5979,2-s2.0-67949124849
5983,5983,2-s2.0-64449087500
5986,5986,2-s2.0-68149175042
5998,5998,2-s2.0-67650530038
5999,5999,2-s2.0-67650527298
6013,6013,2-s2.0-70449382689
6018,6018,2-s2.0-69249162256
6021,6021,2-s2.0-67651122009
6035,6035,2-s2.0-67649292317
6037,6037,2-s2.0-67649292149
6042,6042,2-s2.0-67649277210
6048,6048,2-s2.0-67649273800
6055,6055,2-s2.0-67649255540
6057,6057,2-s2.0-67649252639
6066,6066,2-s2.0-66249083155
6076,6076,2-s2.0-75549089283
6084,6084,2-s2.0-70349316883
6098,6098,2-s2.0-67349241190
6101,6101,2-s2.0-67349138560
6108,6108,2-s2.0-66349091878
6116,6116,2-s2.0-65649093338
6122,6122,2-s2.0-65549152415
6127,6127,2-s2.0-65149100543
6129,6129,2-s2.0-78549277700
6148,6148,2-s2.0-67649669795
6153,6153,2-s2.0-65349151543
6164,6164,2-s2.0-84889292102
6165,6165,2-s2.0-84909300705
6172,6172,2-s2.0-63649145930
6197,6197,2-s2.0-64349084004
6199,6199,2-s2.0-61749093784
6209,6209,2-s2.0-84916985853
6230,6230,2-s2.0-84861848437
6255,6255,2-s2.0-62749110724
6269,6269,2-s2.0-67349084638
6282,6282,2-s2.0-70649110071
6298,6298,2-s2.0-58649108324
6304,6304,2-s2.0-58149263000
6306,6306,2-s2.0-85200875802
6309,6309,2-s2.0-85179390706
6319,6319,2-s2.0-85147056576
6320,6320,2-s2.0-85147054493
6384,6384,2-s2.0-85029087199
6416,6416,2-s2.0-85029050838
6418,6418,2-s2.0-85029047130
6419,6419,2-s2.0-85029045232
6425,6425,2-s2.0-85029039774
6426,6426,2-s2.0-85029038730
6428,6428,2-s2.0-85029035817
6430,6430,2-s2.0-85029033222
6441,6441,2-s2.0-85023968745
6442,6442,2-s2.0-85023807986
6446,6446,2-s2.0-85006461766
6450,6450,2-s2.0-84969860941
6460,6460,2-s2.0-84938777720
6478,6478,2-s2.0-84923804884
6486,6486,2-s2.0-84904299499
6487,6487,2-s2.0-84904280217
6494,6494,2-s2.0-84897992247
6503,6503,2-s2.0-84888128399
6507,6507,2-s2.0-84880623383
6511,6511,2-s2.0-84874382149
6518,6518,2-s2.0-84859990128
6522,6522,2-s2.0-84857018649
6543,6543,2-s2.0-79952778833
6545,6545,2-s2.0-79951826838
6547,6547,2-s2.0-78651491307
6548,6548,2-s2.0-78650686126
6586,6586,2-s2.0-77949481156
6597,6597,2-s2.0-72849129480
6607,6607,2-s2.0-70350635665
6621,6621,2-s2.0-70349387737
6637,6637,2-s2.0-69249213684
6645,6645,2-s2.0-68349114815
6672,6672,2-s2.0-64549091480
6676,6676,2-s2.0-62449329314
6677,6677,2-s2.0-61849145739
6687,6687,2-s2.0-61349135667
6688,6688,2-s2.0-60949096765
6693,6693,2-s2.0-60849091955
6697,6697,2-s2.0-60449104780
6719,6719,2-s2.0-57849118847
6722,6722,2-s2.0-57649138025
6733,6733,2-s2.0-78650525400
6746,6746,2-s2.0-78649845492
6763,6763,2-s2.0-84898566175
6767,6767,2-s2.0-84897178564
6775,6775,2-s2.0-84892352753
6784,6784,2-s2.0-84892230208
6792,6792,2-s2.0-84890238879
6815,6815,2-s2.0-84879548005
6818,6818,2-s2.0-84877909708
6825,6825,2-s2.0-84873571359
6876,6876,2-s2.0-82755176691
6877,6877,2-s2.0-82455224204
6897,6897,2-s2.0-79959882973
6901,6901,2-s2.0-79959619340
6921,6921,2-s2.0-79958091460
6925,6925,2-s2.0-79956145107
6939,6939,2-s2.0-79952540749
6940,6940,2-s2.0-79952434740
6945,6945,2-s2.0-79952162822
6958,6958,2-s2.0-79951921687
6960,6960,2-s2.0-79951914202
6966,6966,2-s2.0-79951873224
6971,6971,2-s2.0-79951841265
6980,6980,2-s2.0-78751564944
6989,6989,2-s2.0-78751510230
6995,6995,2-s2.0-78651111597
7006,7006,2-s2.0-78650552145
7014,7014,2-s2.0-78649585108
7039,7039,2-s2.0-77958110136
7042,7042,2-s2.0-77956264340
7062,7062,2-s2.0-78149250444
7070,7070,2-s2.0-77958617156
7085,7085,2-s2.0-77958566853
7091,7091,2-s2.0-77958536938
7093,7093,2-s2.0-77958526526
7102,7102,2-s2.0-79952866008
7107,7107,2-s2.0-78649652780
7125,7125,2-s2.0-77958494455
7130,7130,2-s2.0-77958072058
7137,7137,2-s2.0-77957719804
7139,7139,2-s2.0-77957719045
7151,7151,2-s2.0-77957713246
7171,7171,2-s2.0-77957694691
7183,7183,2-s2.0-77957272661
7196,7196,2-s2.0-78649490419
7210,7210,2-s2.0-77956746053
7211,7211,2-s2.0-77956094346
7223,7223,2-s2.0-77956549594
7229,7229,2-s2.0-77956434652
7239,7239,2-s2.0-77957021341
7247,7247,2-s2.0-77956093151
7252,7252,2-s2.0-84921831948
7265,7265,2-s2.0-77957885724
7267,7267,2-s2.0-77957140649
7289,7289,2-s2.0-77955861416
7301,7301,2-s2.0-77957226294
7323,7323,2-s2.0-77956999505
7336,7336,2-s2.0-105013045387
7342,7342,2-s2.0-77954943243
7355,7355,2-s2.0-77954682859
7363,7363,2-s2.0-77955846106
7382,7382,2-s2.0-79957912398
7384,7384,2-s2.0-79957655295
7386,7386,2-s2.0-78751629470
7404,7404,2-s2.0-77953546380
7422,7422,2-s2.0-77953235584
7425,7425,2-s2.0-77953212926
7429,7429,2-s2.0-80054029571
7455,7455,2-s2.0-77952424925
7458,7458,2-s2.0-77951667556
7459,7459,2-s2.0-77952736991
7461,7461,2-s2.0-84867566759
7471,7471,2-s2.0-77952128314
7472,7472,2-s2.0-77952021997
7476,7476,2-s2.0-84867559928
7493,7493,2-s2.0-77952094137
7501,7501,2-s2.0-77951536714
7504,7504,2-s2.0-77949323017
7511,7511,2-s2.0-77956421691
7519,7519,2-s2.0-84919565566
7523,7523,2-s2.0-77950193971
7535,7535,2-s2.0-79960231281
7540,7540,2-s2.0-79960206362
7542,7542,2-s2.0-79957646585
7547,7547,2-s2.0-77952423946
7559,7559,2-s2.0-75749141243
7561,7561,2-s2.0-84885782926
7574,7574,2-s2.0-79960306252
7576,7576,2-s2.0-79960289783
7584,7584,2-s2.0-77952576812
7614,7614,2-s2.0-77649204689
7622,7622,2-s2.0-77953934652
7641,7641,2-s2.0-77649176620
7644,7644,2-s2.0-76649130509
7665,7665,2-s2.0-84867496956
7686,7686,2-s2.0-85121486206
7698,7698,2-s2.0-85072353917
7705,7705,2-s2.0-85059889810
7708,7708,2-s2.0-85049120077
7714,7714,2-s2.0-85032887301
7716,7716,2-s2.0-85029942237
7724,7724,2-s2.0-85029123856
7742,7742,2-s2.0-85029113164
7749,7749,2-s2.0-85029106995
7758,7758,2-s2.0-85029099995
7779,7779,2-s2.0-85029081729
7790,7790,2-s2.0-85029075666
7792,7792,2-s2.0-85029075382
7793,7793,2-s2.0-85029075313
7804,7804,2-s2.0-85029066236
7837,7837,2-s2.0-85029041460
7842,7842,2-s2.0-85029035884
7856,7856,2-s2.0-85029027373
7860,7860,2-s2.0-85029022351
7866,7866,2-s2.0-85024520018
7871,7871,2-s2.0-85010289932
7901,7901,2-s2.0-84930848515
7902,7902,2-s2.0-84930598241
7913,7913,2-s2.0-84907073889
7916,7916,2-s2.0-84904846183
7932,7932,2-s2.0-84896304963
7947,7947,2-s2.0-84873524154
7948,7948,2-s2.0-84872971395
7950,7950,2-s2.0-84867450238
7955,7955,2-s2.0-84858694020
7970,7970,2-s2.0-79960832920
7973,7973,2-s2.0-79960311088
7975,7975,2-s2.0-79960293886
8010,8010,2-s2.0-78651255889
8019,8019,2-s2.0-78651234629
8039,8039,2-s2.0-78649436955
8046,8046,2-s2.0-78149319148
8049,8049,2-s2.0-77958584062
8052,8052,2-s2.0-77958546622
8054,8054,2-s2.0-77958525344
8061,8061,2-s2.0-77958028248
8076,8076,2-s2.0-77956740459
8084,8084,2-s2.0-77955497442
8102,8102,2-s2.0-77954162399
8116,8116,2-s2.0-77953076237
8120,8120,2-s2.0-77953056149
8128,8128,2-s2.0-77952838826
8146,8146,2-s2.0-77951782241
8174,8174,2-s2.0-75049085926
8176,8176,2-s2.0-74249122244
8179,8179,2-s2.0-72449178318
8183,8183,2-s2.0-72149100156
8188,8188,2-s2.0-105013733833
8215,8215,2-s2.0-82955186160
8224,8224,2-s2.0-82555163336
