corpus_position,source_row_abs,EID_o_identificador
27,27,2-s2.0-8644219628
150,150,2-s2.0-84871922064
193,193,2-s2.0-22844453632
226,226,2-s2.0-0034734148
284,284,2-s2.0-0033740017
285,285,2-s2.0-0033723637
295,295,2-s2.0-0011973861
512,512,2-s2.0-77952004585
524,524,2-s2.0-52549084621
553,553,2-s2.0-19644370421
574,574,2-s2.0-0038970348
703,703,2-s2.0-8744246134
718,718,2-s2.0-8744224772
720,720,2-s2.0-8744222397
742,742,2-s2.0-21144448317
768,768,2-s2.0-0036954087
848,848,2-s2.0-27944478119
921,921,2-s2.0-84867311827
956,956,2-s2.0-33846172094
982,982,2-s2.0-17444370977
990,990,2-s2.0-0038075789
1111,1111,2-s2.0-8744279187
1151,1151,2-s2.0-8744220471
1152,1152,2-s2.0-85164458650
1237,1237,2-s2.0-84909063568
1302,1302,2-s2.0-85180841594
1363,1363,2-s2.0-85140105306
1385,1385,2-s2.0-85138879943
1517,1517,2-s2.0-3142673538
1546,1546,2-s2.0-1342325634
1553,1553,2-s2.0-0742289154
1559,1559,2-s2.0-0344685234
1673,1673,2-s2.0-31544438272
1707,1707,2-s2.0-14544297410
1717,1717,2-s2.0-12344273343
1725,1725,2-s2.0-8644282059
1734,1734,2-s2.0-8744238366
1781,1781,2-s2.0-5444239800
1923,1923,2-s2.0-2442676336
1927,1927,2-s2.0-1842583734
1967,1967,2-s2.0-85075047949
2182,2182,2-s2.0-84885725233
2266,2266,2-s2.0-33645924687
2287,2287,2-s2.0-29244439352
2341,2341,2-s2.0-24144465935
2344,2344,2-s2.0-23944477921
2530,2530,2-s2.0-13544270220
2533,2533,2-s2.0-11144325585
2622,2622,2-s2.0-84927113548
2628,2628,2-s2.0-84923838536
2659,2659,2-s2.0-77958082383
2699,2699,2-s2.0-33644836026
2752,2752,2-s2.0-22544477841
2781,2781,2-s2.0-22544460530
2799,2799,2-s2.0-22544439708
2808,2808,2-s2.0-22344448277
2853,2853,2-s2.0-12844261680
2878,2878,2-s2.0-84886806328
2984,2984,2-s2.0-33751340561
3004,3004,2-s2.0-33845258541
3130,3130,2-s2.0-33750282308
3149,3149,2-s2.0-33744761762
3222,3222,2-s2.0-33645789818
3236,3236,2-s2.0-33244491929
3265,3265,2-s2.0-85032774098
3279,3279,2-s2.0-85029117171
3290,3290,2-s2.0-85029092997
3460,3460,2-s2.0-49049084148
3527,3527,2-s2.0-33750566916
3623,3623,2-s2.0-37349071021
3635,3635,2-s2.0-84892818015
3692,3692,2-s2.0-84858656410
3701,3701,2-s2.0-79954976943
3702,3702,2-s2.0-79952529090
3720,3720,2-s2.0-71449122709
3758,3758,2-s2.0-51549089027
3977,3977,2-s2.0-49449100924
3996,3996,2-s2.0-34347225539
4016,4016,2-s2.0-34250349540
4082,4082,2-s2.0-34249856075
4089,4089,2-s2.0-34247617288
4127,4127,2-s2.0-33846902047
4282,4282,2-s2.0-85023676189
4335,4335,2-s2.0-84924606008
4341,4341,2-s2.0-84909367892
4347,4347,2-s2.0-84897498131
4390,4390,2-s2.0-77649131649
4410,4410,2-s2.0-48249131736
4420,4420,2-s2.0-38449115909
4453,4453,2-s2.0-34547899539
4590,4590,2-s2.0-84874771095
4602,4602,2-s2.0-84869024886
4780,4780,2-s2.0-55749094526
4875,4875,2-s2.0-69249129138
4877,4877,2-s2.0-69249110551
4893,4893,2-s2.0-50249156558
4912,4912,2-s2.0-44649172460
4922,4922,2-s2.0-49649095145
4945,4945,2-s2.0-45049085891
5077,5077,2-s2.0-43849096603
5101,5101,2-s2.0-36749082466
5123,5123,2-s2.0-38749129643
5135,5135,2-s2.0-38049128946
5180,5180,2-s2.0-85029121339
5201,5201,2-s2.0-85029102451
5209,5209,2-s2.0-85029093471
5291,5291,2-s2.0-85013621514
5317,5317,2-s2.0-84928931408
5322,5322,2-s2.0-84916879745
5338,5338,2-s2.0-84896290754
5391,5391,2-s2.0-70350344682
5420,5420,2-s2.0-60549110263
5503,5503,2-s2.0-42149159504
5542,5542,2-s2.0-105003360876
5558,5558,2-s2.0-71549116082
5597,5597,2-s2.0-84888080213
5608,5608,2-s2.0-84870346733
5844,5844,2-s2.0-70349832169
5892,5892,2-s2.0-69749086193
5913,5913,2-s2.0-73249129594
5924,5924,2-s2.0-70350057495
5945,5945,2-s2.0-67349276077
6039,6039,2-s2.0-67649286055
6068,6068,2-s2.0-65549105470
6215,6215,2-s2.0-70449595202
6223,6223,2-s2.0-61549118212
6247,6247,2-s2.0-66649133665
6351,6351,2-s2.0-85048964735
6369,6369,2-s2.0-85029111159
6522,6522,2-s2.0-84857018649
6580,6580,2-s2.0-77950199683
6689,6689,2-s2.0-60849139390
6750,6750,2-s2.0-78649808712
6775,6775,2-s2.0-84892352753
6837,6837,2-s2.0-84866710648
