corpus_position,source_row_abs,EID_o_identificador
16413,16413,2-s2.0-85151175793
16483,16483,2-s2.0-85066917783
16524,16524,2-s2.0-85039898220
16534,16534,2-s2.0-85032944002
16562,16562,2-s2.0-85018876339
16772,16772,2-s2.0-84956762237
16809,16809,2-s2.0-84953869464
16939,16939,2-s2.0-84944629327
17079,17079,2-s2.0-84940847924
17119,17119,2-s2.0-84937429724
17129,17129,2-s2.0-84936111541
17252,17252,2-s2.0-84924404715
17454,17454,2-s2.0-85114052644
17490,17490,2-s2.0-85100259042
17495,17495,2-s2.0-85099520749
17659,17659,2-s2.0-85100628747
17768,17768,2-s2.0-85096592177
17797,17797,2-s2.0-85094157404
17876,17876,2-s2.0-85096410140
17899,17899,2-s2.0-85104489717
17906,17906,2-s2.0-85098600501
17924,17924,2-s2.0-85098551022
17958,17958,2-s2.0-85104633994
17962,17962,2-s2.0-85092898392
17969,17969,2-s2.0-85153961095
17970,17970,2-s2.0-85139944369
18048,18048,2-s2.0-85075162888
18058,18058,2-s2.0-85064020475
18087,18087,2-s2.0-85092799891
18126,18126,2-s2.0-85092670992
18145,18145,2-s2.0-85107203564
18179,18179,2-s2.0-85097022684
18182,18182,2-s2.0-85095751462
18314,18314,2-s2.0-85090496426
18367,18367,2-s2.0-85090644471
18405,18405,2-s2.0-85087555892
18410,18410,2-s2.0-85086048409
18415,18415,2-s2.0-85085705520
18526,18526,2-s2.0-85087877041
18786,18786,2-s2.0-85095738724
18883,18883,2-s2.0-85086627473
18946,18946,2-s2.0-85086833111
18977,18977,2-s2.0-85084839265
19086,19086,2-s2.0-85086436340
19216,19216,2-s2.0-85087047055
19237,19237,2-s2.0-85084480870
19332,19332,2-s2.0-85080869956
19683,19683,2-s2.0-85082569025
19713,19713,2-s2.0-85077985287
19748,19748,2-s2.0-85066102310
19886,19886,2-s2.0-85090733275
19917,19917,2-s2.0-85079085251
19920,19920,2-s2.0-85084970165
19981,19981,2-s2.0-85173866726
20111,20111,2-s2.0-85124747760
20127,20127,2-s2.0-85121523790
20177,20177,2-s2.0-85108830774
20290,20290,2-s2.0-85102294216
20333,20333,2-s2.0-85100917968
20352,20352,2-s2.0-85100588170
20383,20383,2-s2.0-85099281416
20440,20440,2-s2.0-85098003119
20604,20604,2-s2.0-85095460513
20757,20757,2-s2.0-85090373476
20759,20759,2-s2.0-85090372297
20828,20828,2-s2.0-85089059654
20893,20893,2-s2.0-85088387331
20924,20924,2-s2.0-85087544381
21034,21034,2-s2.0-85084992687
21061,21061,2-s2.0-85084228386
21082,21082,2-s2.0-85083713219
21137,21137,2-s2.0-85082400388
21169,21169,2-s2.0-85081940929
21174,21174,2-s2.0-85081683226
21181,21181,2-s2.0-85081385755
21276,21276,2-s2.0-85077818531
21311,21311,2-s2.0-85076322236
21312,21312,2-s2.0-85075834091
21333,21333,2-s2.0-85072678821
21404,21404,2-s2.0-105013364129
21440,21440,2-s2.0-105013305571
21451,21451,2-s2.0-105013276502
21484,21484,2-s2.0-105013217308
21492,21492,2-s2.0-105013193031
21517,21517,2-s2.0-105001381868
21655,21655,2-s2.0-85077311889
21683,21683,2-s2.0-85075341874
21797,21797,2-s2.0-85076113530
21812,21812,2-s2.0-85076090570
21818,21818,2-s2.0-85076087790
21889,21889,2-s2.0-85075333651
21964,21964,2-s2.0-85078665150
21971,21971,2-s2.0-85075595666
22107,22107,2-s2.0-85074894129
22121,22121,2-s2.0-85075023089
22125,22125,2-s2.0-85075463451
22130,22130,2-s2.0-85075432366
22214,22214,2-s2.0-85082491002
22238,22238,2-s2.0-85081120562
22345,22345,2-s2.0-85073588935
22354,22354,2-s2.0-85070338168
22356,22356,2-s2.0-85073159987
22386,22386,2-s2.0-85072582457
22444,22444,2-s2.0-85073714399
22519,22519,2-s2.0-85072161412
22602,22602,2-s2.0-85062669225
22658,22658,2-s2.0-85070305924
22688,22688,2-s2.0-85084664783
22761,22761,2-s2.0-85123042913
22866,22867,2-s2.0-85078773366
22888,22889,2-s2.0-85078754616
22903,22904,2-s2.0-85078738960
23014,23015,2-s2.0-85069725724
23018,23019,2-s2.0-85068919174
23028,23029,2-s2.0-85066950410
23046,23047,2-s2.0-85064566148
23167,23168,2-s2.0-85073745116
23304,23305,2-s2.0-85061441502
23418,23419,2-s2.0-85162125487
23526,23527,2-s2.0-85064522591
23588,23589,2-s2.0-85068875996
23630,23631,2-s2.0-85055046832
23646,23647,2-s2.0-85044184037
23670,23671,2-s2.0-85061108097
23760,23761,2-s2.0-85057008448
23776,23777,2-s2.0-85123042558
23795,23796,2-s2.0-85060954912
23805,23806,2-s2.0-85057342030
23888,23889,2-s2.0-85150551145
23909,23910,2-s2.0-85148527021
23921,23922,2-s2.0-85143507557
23957,23958,2-s2.0-85137944155
23967,23968,2-s2.0-85133996618
24006,24007,2-s2.0-85119855334
24084,24085,2-s2.0-85098036067
24098,24099,2-s2.0-85095518655
24102,24103,2-s2.0-85094558023
24104,24105,2-s2.0-85093362188
24164,24165,2-s2.0-85085320905
24245,24246,2-s2.0-85080955761
24259,24260,2-s2.0-85079523528
24289,24290,2-s2.0-85079146080
24336,24337,2-s2.0-85078356943
24456,24457,2-s2.0-85075273353
24501,24502,2-s2.0-85074264899
24580,24581,2-s2.0-85073148487
24614,24615,2-s2.0-85072799334
24645,24646,2-s2.0-85071910783
24753,24754,2-s2.0-85069831314
24759,24760,2-s2.0-85069736050
24769,24770,2-s2.0-85069542883
24787,24788,2-s2.0-85069475569
24859,24860,2-s2.0-85067917307
24887,24888,2-s2.0-85067128355
24950,24951,2-s2.0-85066039878
24968,24969,2-s2.0-85065550419
25002,25003,2-s2.0-85065120419
25157,25158,2-s2.0-85054327742
25219,25220,2-s2.0-85061504789
25273,25274,2-s2.0-85058300680
25358,25359,2-s2.0-85055769265
25433,25434,2-s2.0-85094191635
25456,25457,2-s2.0-85056098458
25605,25606,2-s2.0-85062948009
25665,25666,2-s2.0-85054374700
25689,25690,2-s2.0-85026515025
25810,25811,2-s2.0-85053196704
25811,25812,2-s2.0-85053186078
25813,25814,2-s2.0-85052842090
25820,25821,2-s2.0-85051270705
25838,25839,2-s2.0-85046743359
25852,25853,2-s2.0-85026635871
25869,25870,2-s2.0-85058877206
25982,25983,2-s2.0-85096685112
26002,26003,2-s2.0-85064097342
26064,26065,2-s2.0-85063488794
26337,26338,2-s2.0-85046636825
26345,26346,2-s2.0-85044298231
26371,26372,2-s2.0-85010748070
26441,26442,2-s2.0-85048059879
26479,26480,2-s2.0-85030839788
26499,26500,2-s2.0-85047966614
26508,26509,2-s2.0-85050540754
26532,26533,2-s2.0-85047460844
26549,26550,2-s2.0-85042210481
26575,26576,2-s2.0-85051221688
26611,26612,2-s2.0-85048108588
26626,26627,2-s2.0-85046744391
26720,26721,2-s2.0-85042886085
26752,26753,2-s2.0-85045841712
26791,26792,2-s2.0-85064918280
26895,26896,2-s2.0-85050909101
26928,26929,2-s2.0-85042329136
26990,26991,2-s2.0-85042089966
27029,27030,2-s2.0-85034257464
27040,27041,2-s2.0-85023617338
27178,27179,2-s2.0-85138111173
27199,27200,2-s2.0-85102176693
27258,27259,2-s2.0-85082335766
27308,27309,2-s2.0-85069204901
27361,27362,2-s2.0-85065293850
27416,27417,2-s2.0-85063421354
27423,27424,2-s2.0-85063339284
27429,27430,2-s2.0-85063251963
27475,27476,2-s2.0-85061347559
27478,27479,2-s2.0-85061258874
27569,27570,2-s2.0-85058947220
27582,27583,2-s2.0-85058212468
27613,27614,2-s2.0-85057447437
27719,27720,2-s2.0-85054613001
27777,27778,2-s2.0-85051627036
27778,27779,2-s2.0-85051537099
27836,27837,2-s2.0-85049190836
27840,27841,2-s2.0-85048978013
27842,27843,2-s2.0-85048917062
27843,27844,2-s2.0-85048910767
27926,27927,2-s2.0-85046657028
27928,27929,2-s2.0-85046491749
28001,28002,2-s2.0-85042521820
28041,28042,2-s2.0-85040818643
28063,28064,2-s2.0-85037695590
28109,28110,2-s2.0-85022177532
28189,28190,2-s2.0-85043272691
28243,28244,2-s2.0-85049159763
28290,28291,2-s2.0-85033442630
28432,28433,2-s2.0-85033501572
28508,28509,2-s2.0-85041451475
28580,28581,2-s2.0-85051361203
28640,28641,2-s2.0-85032382392
28682,28683,2-s2.0-85033703714
28755,28756,2-s2.0-85027332858
28769,28770,2-s2.0-85018324762
28826,28827,2-s2.0-85028361585
28877,28878,2-s2.0-85025432424
28934,28935,2-s2.0-85007506913
29120,29121,2-s2.0-85030561097
29280,29281,2-s2.0-85027512895
29318,29319,2-s2.0-85023594894
29330,29331,2-s2.0-85070419103
29334,29335,2-s2.0-85056986853
29343,29344,2-s2.0-85021763080
29363,29364,2-s2.0-85019125222
29395,29396,2-s2.0-85020639285
29513,29514,2-s2.0-85012280148
29529,29530,2-s2.0-85019424238
29585,29586,2-s2.0-84958553523
29599,29600,2-s2.0-85026231224
29627,29628,2-s2.0-85014738016
29665,29666,2-s2.0-85017241197
29744,29745,2-s2.0-85017562283
29754,29755,2-s2.0-85015089571
29816,29817,2-s2.0-84990194664
29884,29885,2-s2.0-84940570649
29920,29921,2-s2.0-85019973229
29958,29959,2-s2.0-85162643942
30000,30001,2-s2.0-85119430095
30066,30067,2-s2.0-85071647896
30123,30124,2-s2.0-85054162797
30128,30129,2-s2.0-85053453370
30166,30167,2-s2.0-85049242884
30199,30200,2-s2.0-85045635927
30215,30216,2-s2.0-85042627588
30259,30260,2-s2.0-85041110834
30262,30263,2-s2.0-85041098557
30270,30271,2-s2.0-85040258046
30318,30319,2-s2.0-85037044935
30438,30439,2-s2.0-85031995626
30448,30449,2-s2.0-85031701446
30629,30630,2-s2.0-85021803844
30745,30746,2-s2.0-85016305915
30849,30850,2-s2.0-84989220469
30873,30874,2-s2.0-105009817026
30881,30882,2-s2.0-105009765975
31106,31107,2-s2.0-85003021740
31119,31120,2-s2.0-85002373937
31133,31134,2-s2.0-84994289069
31172,31173,2-s2.0-84991314168
31199,31200,2-s2.0-85044616596
31213,31214,2-s2.0-84978655787
31254,31255,2-s2.0-85046291217
31276,31277,2-s2.0-84991677022
31325,31326,2-s2.0-85052868705
31456,31457,2-s2.0-84978766188
31474,31475,2-s2.0-84988592733
31524,31525,2-s2.0-84940851058
31529,31530,2-s2.0-84982237016
31661,31662,2-s2.0-84979529978
31768,31769,2-s2.0-84959106707
31786,31787,2-s2.0-84964553150
31856,31857,2-s2.0-84962633167
31961,31962,2-s2.0-84984846181
31995,31996,2-s2.0-84962759795
32037,32038,2-s2.0-84968813418
32049,32050,2-s2.0-84964674928
32062,32063,2-s2.0-85066619567
32070,32071,2-s2.0-84973862340
32119,32120,2-s2.0-85011550298
32300,32301,2-s2.0-85071437932
32454,32455,2-s2.0-85021629295
32473,32474,2-s2.0-85019085585
32574,32575,2-s2.0-85016506132
32591,32592,2-s2.0-85015842041
32673,32674,2-s2.0-85009433273
32707,32708,2-s2.0-85006761089
32786,32787,2-s2.0-84994297208
32949,32950,2-s2.0-84978066057
32994,32995,2-s2.0-84968648364
33037,33038,2-s2.0-84962161450
33050,33051,2-s2.0-84960440618
33066,33067,2-s2.0-84959201693
33120,33121,2-s2.0-84944111506
33262,33263,2-s2.0-105013502360
33269,33270,2-s2.0-105009016306
33272,33273,2-s2.0-105007153046
33313,33314,2-s2.0-85204247730
33407,33408,2-s2.0-105009935578
33431,33432,2-s2.0-105005890246
33447,33448,2-s2.0-105001710960
33453,33454,2-s2.0-105000118828
33479,33480,2-s2.0-105012177137
33666,33667,2-s2.0-85217431234
33675,33676,2-s2.0-85217151993
33718,33719,2-s2.0-85192002701
33768,33769,2-s2.0-105008998171
33850,33851,2-s2.0-105009217216
33897,33898,2-s2.0-85218108896
33899,33900,2-s2.0-85218085521
33971,33972,2-s2.0-105002267734
34040,34041,2-s2.0-86000429329
34110,34111,2-s2.0-105003653365
34188,34189,2-s2.0-105002675162
34206,34207,2-s2.0-105001081439
34209,34210,2-s2.0-86000429355
34239,34240,2-s2.0-85218837591
34330,34331,2-s2.0-105002350241
34370,34371,2-s2.0-105001079089
34377,34378,2-s2.0-105001065420
34463,34464,2-s2.0-85216255862
34494,34495,2-s2.0-85204207293
34515,34516,2-s2.0-85192861039
34723,34724,2-s2.0-85217655558
34735,34736,2-s2.0-85217483850
34776,34777,2-s2.0-85216967665
34783,34784,2-s2.0-85216796605
34789,34790,2-s2.0-85216702547
34800,34801,2-s2.0-85216458532
34819,34820,2-s2.0-85215980876
34833,34834,2-s2.0-85215787018
35000,35001,2-s2.0-85203534842
35111,35112,2-s2.0-105013743587
35141,35142,2-s2.0-105013564893
35206,35207,2-s2.0-105013116352
35229,35230,2-s2.0-105013022604
35370,35371,2-s2.0-105011968482
35432,35433,2-s2.0-105011476092
35465,35466,2-s2.0-105011035854
35478,35479,2-s2.0-105010916722
35608,35609,2-s2.0-105009273254
35617,35618,2-s2.0-105009232786
35654,35655,2-s2.0-105008861796
35664,35665,2-s2.0-105008677094
35688,35689,2-s2.0-105008417306
35778,35779,2-s2.0-105007908917
35850,35851,2-s2.0-105007241434
35878,35879,2-s2.0-105007008947
35922,35923,2-s2.0-105006739494
35999,36000,2-s2.0-105005436330
36035,36036,2-s2.0-105005056370
36043,36044,2-s2.0-105005030656
36226,36227,2-s2.0-105003261567
36327,36328,2-s2.0-105002162444
36342,36343,2-s2.0-105001993001
36407,36408,2-s2.0-105001415651
36471,36472,2-s2.0-105000771570
36540,36541,2-s2.0-105008596790
36581,36582,2-s2.0-85217703115
36792,36793,2-s2.0-85199147332
36805,36806,2-s2.0-85197228845
36840,36841,2-s2.0-85188502351
36890,36891,2-s2.0-105003950087
36911,36912,2-s2.0-85212901980
37058,37059,2-s2.0-85187933738
37106,37107,2-s2.0-85207072657
37135,37136,2-s2.0-85207720058
37138,37139,2-s2.0-85207715422
37237,37238,2-s2.0-85150878792
37320,37321,2-s2.0-85205227586
37378,37379,2-s2.0-85198594695
37382,37383,2-s2.0-85198114012
37394,37395,2-s2.0-85195416639
37403,37404,2-s2.0-85192903955
37418,37419,2-s2.0-85185923620
37454,37455,2-s2.0-85204847020
37503,37504,2-s2.0-85202604324
37508,37509,2-s2.0-85202481073
37514,37515,2-s2.0-85202430087
37515,37516,2-s2.0-85201757362
37526,37527,2-s2.0-85201046288
37580,37581,2-s2.0-85187435798
37692,37693,2-s2.0-85201081489
37696,37697,2-s2.0-85200776922
37812,37813,2-s2.0-85202074547
37816,37817,2-s2.0-85202072882
37866,37867,2-s2.0-85202056735
37961,37962,2-s2.0-85202022793
37967,37968,2-s2.0-85202021228
38032,38033,2-s2.0-85197871923
38127,38128,2-s2.0-85195501330
38181,38182,2-s2.0-85189518900
38219,38220,2-s2.0-85178245614
38244,38245,2-s2.0-85148509701
38313,38314,2-s2.0-85200133905
38330,38331,2-s2.0-85194921225
38344,38345,2-s2.0-85194173274
38559,38560,2-s2.0-85151720231
38598,38599,2-s2.0-85192245217
38711,38712,2-s2.0-85180435853
38776,38777,2-s2.0-85184605382
38807,38808,2-s2.0-85187295536
38818,38819,2-s2.0-85186227265
39024,39025,2-s2.0-85218191433
39067,39068,2-s2.0-85217131781
39134,39135,2-s2.0-85215811741
39168,39169,2-s2.0-85214863879
39171,39172,2-s2.0-85214797373
39182,39183,2-s2.0-85214437392
39192,39193,2-s2.0-85214253347
39198,39199,2-s2.0-85214083070
39213,39214,2-s2.0-85213487193
39248,39249,2-s2.0-85212874679
39255,39256,2-s2.0-85212780141
39383,39384,2-s2.0-85211099234
39411,39412,2-s2.0-85210564974
39475,39476,2-s2.0-85209179234
39603,39604,2-s2.0-85206655139
39610,39611,2-s2.0-85206636634
39690,39691,2-s2.0-85205548581
39699,39700,2-s2.0-85205536037
39773,39774,2-s2.0-85204392123
39794,39795,2-s2.0-85204212776
39829,39830,2-s2.0-85203585517
39888,39889,2-s2.0-85202514388
39937,39938,2-s2.0-85201440942
39941,39942,2-s2.0-85201416271
40061,40062,2-s2.0-85200368429
40113,40114,2-s2.0-85199778222
40135,40136,2-s2.0-85199585195
40161,40162,2-s2.0-85199200159
40306,40307,2-s2.0-85197429621
40316,40317,2-s2.0-85197258585
40360,40361,2-s2.0-85196214113
40376,40377,2-s2.0-85195965950
40389,40390,2-s2.0-85195596552
40400,40401,2-s2.0-85195442522
40476,40477,2-s2.0-85193779734
40489,40490,2-s2.0-85193467902
40541,40542,2-s2.0-85192278161
40614,40615,2-s2.0-85190590545
40641,40642,2-s2.0-85189908431
40647,40648,2-s2.0-85189810792
40652,40653,2-s2.0-85189640831
40721,40722,2-s2.0-85188138644
40731,40732,2-s2.0-85187882564
40772,40773,2-s2.0-85186918662
40773,40774,2-s2.0-85186907224
40960,40961,2-s2.0-85181467336
41036,41037,2-s2.0-85173821327
41050,41051,2-s2.0-85170290635
41063,41064,2-s2.0-85166768205
41293,41294,2-s2.0-105005827130
41321,41322,2-s2.0-105004789403
41381,41382,2-s2.0-105001905481
41444,41445,2-s2.0-105000656018
41451,41452,2-s2.0-105000614162
41515,41516,2-s2.0-85206935523
41587,41588,2-s2.0-85177163396
41697,41698,2-s2.0-85145069092
41731,41732,2-s2.0-85178314095
41757,41758,2-s2.0-105001545760
41820,41821,2-s2.0-85170240057
41871,41872,2-s2.0-85177605887
41876,41877,2-s2.0-85177578958
42045,42046,2-s2.0-85175837872
42098,42099,2-s2.0-85174034287
42153,42154,2-s2.0-85162115728
42205,42206,2-s2.0-85173555069
42272,42273,2-s2.0-85162262216
42275,42276,2-s2.0-85159443724
42298,42299,2-s2.0-85146688009
42306,42307,2-s2.0-85139935884
42447,42448,2-s2.0-85167328774
42453,42454,2-s2.0-85176762444
42597,42598,2-s2.0-85166918010
42677,42678,2-s2.0-85160218238
42748,42749,2-s2.0-85160853926
42915,42916,2-s2.0-85151623103
42991,42992,2-s2.0-85163063581
43026,43027,2-s2.0-85208368301
43127,43128,2-s2.0-85137923579
