corpus_position,source_row_abs,EID_o_identificador
6434,6434,2-s2.0-85029021571
6454,6454,2-s2.0-84951027616
6549,6549,2-s2.0-78049508669
6566,6566,2-s2.0-77952614816
6711,6711,2-s2.0-58149520142
6835,6835,2-s2.0-84867448574
6937,6937,2-s2.0-79952709143
7257,7257,2-s2.0-78651536378
7263,7263,2-s2.0-77958472047
7289,7289,2-s2.0-77955861416
7498,7498,2-s2.0-77951859385
7551,7551,2-s2.0-77951088033
7729,7729,2-s2.0-85029121483
7864,7864,2-s2.0-85024585741
8045,8045,2-s2.0-78149334902
8168,8168,2-s2.0-77649244639
8269,8269,2-s2.0-84892700623
9199,9199,2-s2.0-79952755954
9457,9457,2-s2.0-84946735059
9491,9491,2-s2.0-84920378587
9556,9556,2-s2.0-84859517744
9880,9880,2-s2.0-84873150331
9962,9962,2-s2.0-84869149951
10175,10175,2-s2.0-84865239176
10229,10229,2-s2.0-84870433925
10232,10232,2-s2.0-84866718045
10262,10262,2-s2.0-84864133932
10347,10347,2-s2.0-84859847732
10694,10694,2-s2.0-85171938986
10818,10818,2-s2.0-85029101646
10859,10859,2-s2.0-85029067877
10879,10879,2-s2.0-85029051720
10972,10972,2-s2.0-84944089150
11013,11013,2-s2.0-84922686994
11070,11070,2-s2.0-84887908357
11108,11108,2-s2.0-84872087518
11195,11195,2-s2.0-84863938812
11213,11213,2-s2.0-84863787342
11684,11684,2-s2.0-84884636203
11782,11782,2-s2.0-84884310354
11953,11953,2-s2.0-84910001761
12105,12105,2-s2.0-84892879948
12164,12164,2-s2.0-84946732672
12235,12235,2-s2.0-84875356568
12434,12434,2-s2.0-84879322740
12620,12620,2-s2.0-85042137986
12628,12628,2-s2.0-85029607923
12656,12656,2-s2.0-85023970021
12879,12879,2-s2.0-84902682856
13093,13093,2-s2.0-84883594908
13202,13202,2-s2.0-84875981828
13223,13223,2-s2.0-84874602032
13348,13348,2-s2.0-84922088625
13369,13369,2-s2.0-84919920823
13425,13425,2-s2.0-84922473587
13489,13489,2-s2.0-84911918221
13544,13544,2-s2.0-84910132983
13596,13596,2-s2.0-84931829027
13612,13612,2-s2.0-84906991885
13656,13656,2-s2.0-84905274513
13692,13692,2-s2.0-84957352519
13928,13928,2-s2.0-85003689158
14085,14085,2-s2.0-85040826900
14090,14090,2-s2.0-85040551262
14265,14265,2-s2.0-84940197604
14414,14414,2-s2.0-84919715614
14646,14646,2-s2.0-84905176663
14826,14826,2-s2.0-84902689819
14885,14885,2-s2.0-84901914590
14931,14931,2-s2.0-84901379935
15207,15207,2-s2.0-84889080201
15583,15583,2-s2.0-84929625758
15688,15688,2-s2.0-84956515047
15742,15742,2-s2.0-84957541160
15865,15865,2-s2.0-84964871869
15947,15947,2-s2.0-84930390344
15971,15971,2-s2.0-84929377873
16139,16139,2-s2.0-84928249743
16291,16291,2-s2.0-84942436496
16294,16294,2-s2.0-84942415333
16417,16417,2-s2.0-85151171120
16514,16514,2-s2.0-85041014227
16594,16594,2-s2.0-85006489583
16739,16739,2-s2.0-84959902286
16814,16814,2-s2.0-84953636619
16872,16872,2-s2.0-84948165222
16928,16928,2-s2.0-84945117405
17076,17076,2-s2.0-84941005709
17093,17093,2-s2.0-84940367986
17105,17105,2-s2.0-84938795521
17371,17371,2-s2.0-105011890609
17439,17439,2-s2.0-85098480813
17469,17469,2-s2.0-85106793643
17486,17486,2-s2.0-85101434910
17487,17487,2-s2.0-85101434408
17490,17490,2-s2.0-85100259042
17515,17515,2-s2.0-85098142172
17736,17736,2-s2.0-85100740469
18016,18016,2-s2.0-85089750195
18172,18172,2-s2.0-85101333825
18189,18189,2-s2.0-85093098752
18364,18364,2-s2.0-85091538979
18483,18483,2-s2.0-85089071142
18509,18509,2-s2.0-85087921315
18645,18645,2-s2.0-85078120569
18898,18898,2-s2.0-85105436646
19032,19032,2-s2.0-85073949925
19046,19046,2-s2.0-85059041541
19150,19150,2-s2.0-85085475207
19387,19387,2-s2.0-85087882099
19394,19394,2-s2.0-85087861232
19771,19771,2-s2.0-85081599267
19872,19872,2-s2.0-85070888617
19980,19980,2-s2.0-85173874326
20062,20062,2-s2.0-85137511978
20238,20238,2-s2.0-85104234943
20261,20261,2-s2.0-85102931927
20422,20422,2-s2.0-85098150527
20518,20518,2-s2.0-85096780438
20863,20863,2-s2.0-85088558768
21072,21072,2-s2.0-85083728648
21135,21135,2-s2.0-85082401369
21282,21282,2-s2.0-85077812372
21317,21317,2-s2.0-85075418663
21414,21414,2-s2.0-105013346525
21508,21508,2-s2.0-105013160447
21599,21599,2-s2.0-85096581787
21739,21739,2-s2.0-85056114035
21770,21770,2-s2.0-85077984092
21790,21790,2-s2.0-85076118862
21974,21974,2-s2.0-85075503173
22022,22022,2-s2.0-85059100387
22144,22144,2-s2.0-85073254894
22377,22377,2-s2.0-85072662492
22383,22383,2-s2.0-85074067305
22561,22561,2-s2.0-85073478766
22693,22693,2-s2.0-85077692880
22710,22710,2-s2.0-85071747939
22982,22983,2-s2.0-85069734327
23085,23086,2-s2.0-85066261281
23195,23196,2-s2.0-85065965318
23398,23399,2-s2.0-85059270052
23413,23414,2-s2.0-85063904339
23538,23539,2-s2.0-85053282462
23599,23600,2-s2.0-85065552229
23608,23609,2-s2.0-85063526856
23629,23630,2-s2.0-85056167672
23690,23691,2-s2.0-85061106993
23726,23727,2-s2.0-85059554368
23743,23744,2-s2.0-85050997108
23796,23797,2-s2.0-85060862335
24009,24010,2-s2.0-85118817992
24093,24094,2-s2.0-85097975246
24132,24133,2-s2.0-85087748252
24287,24288,2-s2.0-85079156408
24388,24389,2-s2.0-85077267331
24594,24595,2-s2.0-85072978183
24714,24715,2-s2.0-85070833193
24757,24758,2-s2.0-85069757470
25328,25329,2-s2.0-85058511404
25382,25383,2-s2.0-85048949299
25424,25425,2-s2.0-85060042798
25607,25608,2-s2.0-85041531163
25879,25880,2-s2.0-85041123246
25930,25931,2-s2.0-85059904795
26010,26011,2-s2.0-85048779544
26230,26231,2-s2.0-85051183637
26237,26238,2-s2.0-85051170739
26402,26403,2-s2.0-85048115803
26417,26418,2-s2.0-85048092212
26435,26436,2-s2.0-85032004811
26539,26540,2-s2.0-85046662153
26594,26595,2-s2.0-85066502558
26700,26701,2-s2.0-85050203883
26834,26835,2-s2.0-85042416820
26847,26848,2-s2.0-85041588292
26901,26902,2-s2.0-85042911449
27025,27026,2-s2.0-85038887587
27065,27066,2-s2.0-85047248561
27114,27115,2-s2.0-85041331286
27171,27172,2-s2.0-85140176182
27515,27516,2-s2.0-85060481808
27550,27551,2-s2.0-85059562419
27663,27664,2-s2.0-85055709638
27768,27769,2-s2.0-85052565564
27810,27811,2-s2.0-85049940139
27902,27903,2-s2.0-85047560384
27920,27921,2-s2.0-85046852636
27929,27930,2-s2.0-85046487645
28027,28028,2-s2.0-85041532221
28110,28111,2-s2.0-85021747811
28152,28153,2-s2.0-105010506993
28207,28208,2-s2.0-85042920395
28291,28292,2-s2.0-85032927817
28458,28459,2-s2.0-85024490901
28501,28502,2-s2.0-85040108001
28558,28559,2-s2.0-85029878781
28689,28690,2-s2.0-85032836532
28711,28712,2-s2.0-85031929312
29256,29257,2-s2.0-85030528971
29307,29308,2-s2.0-85023624766
29389,29390,2-s2.0-84950300558
29469,29470,2-s2.0-85020874666
29862,29863,2-s2.0-85010765004
29931,29932,2-s2.0-85003601535
30027,30028,2-s2.0-85099135531
30149,30150,2-s2.0-85051423386
30417,30418,2-s2.0-85032923961
30418,30419,2-s2.0-85032922584
30436,30437,2-s2.0-85032293912
30600,30601,2-s2.0-85024492006
30634,30635,2-s2.0-85021742975
30637,30638,2-s2.0-85021722484
30668,30669,2-s2.0-85020816825
30761,30762,2-s2.0-85015159047
30790,30791,2-s2.0-85011303898
30804,30805,2-s2.0-85010653976
30843,30844,2-s2.0-84992643452
30944,30945,2-s2.0-85007394198
31084,31085,2-s2.0-85006725509
31179,31180,2-s2.0-84982281289
31357,31358,2-s2.0-85020027232
31452,31453,2-s2.0-84983350374
31842,31843,2-s2.0-84977557374
31975,31976,2-s2.0-84964734976
31985,31986,2-s2.0-84964047161
32159,32160,2-s2.0-84958756992
32271,32272,2-s2.0-85091161328
32367,32368,2-s2.0-85042539932
32562,32563,2-s2.0-85017142959
32643,32644,2-s2.0-85010952888
32793,32794,2-s2.0-84994157039
32888,32889,2-s2.0-84982162399
32923,32924,2-s2.0-84978842661
33150,33151,2-s2.0-105011342821
33426,33427,2-s2.0-105006975774
33637,33638,2-s2.0-105009235053
33690,33691,2-s2.0-85212655987
33725,33726,2-s2.0-85176952108
33801,33802,2-s2.0-105005649083
33867,33868,2-s2.0-105003985877
33929,33930,2-s2.0-105010754773
34161,34162,2-s2.0-105002329843
34267,34268,2-s2.0-85208407248
34443,34444,2-s2.0-85218912135
34901,34902,2-s2.0-85213850461
34912,34913,2-s2.0-85212968672
34980,34981,2-s2.0-85206582482
35016,35017,2-s2.0-85199388055
35041,35042,2-s2.0-85190293650
35055,35056,2-s2.0-85185695412
35086,35087,2-s2.0-85147774261
35166,35167,2-s2.0-105013537543
35443,35444,2-s2.0-105011249305
35625,35626,2-s2.0-105009222892
35767,35768,2-s2.0-105008095463
35961,35962,2-s2.0-105005841111
36042,36043,2-s2.0-105005032260
36138,36139,2-s2.0-105004007671
36159,36160,2-s2.0-105003772481
36227,36228,2-s2.0-105003255414
36236,36237,2-s2.0-105003207846
36245,36246,2-s2.0-105003161651
36278,36279,2-s2.0-105002696014
36350,36351,2-s2.0-105001951012
36462,36463,2-s2.0-105000989431
36472,36473,2-s2.0-105000747068
36485,36486,2-s2.0-105000522557
36567,36568,2-s2.0-85212925255
36604,36605,2-s2.0-85213480213
36720,36721,2-s2.0-85206620827
36750,36751,2-s2.0-85204692547
36810,36811,2-s2.0-85196319076
36944,36945,2-s2.0-85195281649
36959,36960,2-s2.0-85215577068
36964,36965,2-s2.0-85215434424
36969,36970,2-s2.0-85211577384
36983,36984,2-s2.0-85210393693
37061,37062,2-s2.0-85183422456
37236,37237,2-s2.0-85161418072
37453,37454,2-s2.0-85204860846
37493,37494,2-s2.0-85203070328
37539,37540,2-s2.0-85197419354
37651,37652,2-s2.0-85204698184
37682,37683,2-s2.0-85205339955
37754,37755,2-s2.0-85188168522
37761,37762,2-s2.0-85184239524
37919,37920,2-s2.0-85202037936
37981,37982,2-s2.0-85202017304
38070,38071,2-s2.0-85203698475
38131,38132,2-s2.0-85195167064
38170,38171,2-s2.0-85190668821
38478,38479,2-s2.0-85195288817
38547,38548,2-s2.0-85173537045
38711,38712,2-s2.0-85180435853
39031,39032,2-s2.0-85218056497
39221,39222,2-s2.0-85213339501
39323,39324,2-s2.0-85211882246
39335,39336,2-s2.0-85211607448
39491,39492,2-s2.0-85208857288
39520,39521,2-s2.0-85208368006
39618,39619,2-s2.0-85206565602
39636,39637,2-s2.0-85206114904
39726,39727,2-s2.0-85205270421
39755,39756,2-s2.0-85204762438
40164,40165,2-s2.0-85199182683
40584,40585,2-s2.0-85191551769
40585,40586,2-s2.0-85191480850
40598,40599,2-s2.0-85191083369
40753,40754,2-s2.0-85187239001
40848,40849,2-s2.0-85185164341
40896,40897,2-s2.0-85184135736
41042,41043,2-s2.0-85173484090
41066,41067,2-s2.0-85166412104
41135,41136,2-s2.0-85146670187
41292,41293,2-s2.0-105005827366
41346,41347,2-s2.0-105003920610
41469,41470,2-s2.0-105000027719
41724,41725,2-s2.0-85175669752
41726,41727,2-s2.0-85175667625
41766,41767,2-s2.0-85183097230
41867,41868,2-s2.0-85174865546
41927,41928,2-s2.0-85175676815
41996,41997,2-s2.0-85149797806
42181,42182,2-s2.0-85138226980
42263,42264,2-s2.0-85167788968
42316,42317,2-s2.0-85127681840
42497,42498,2-s2.0-85172125566
42572,42573,2-s2.0-85166777406
42754,42755,2-s2.0-85159741290
42873,42874,2-s2.0-85162243879
43196,43197,2-s2.0-85148377971
43367,43368,2-s2.0-85208909604
43384,43385,2-s2.0-85205544637
43403,43404,2-s2.0-85199999284
43411,43412,2-s2.0-85197809702
43634,43635,2-s2.0-85182987212
43676,43677,2-s2.0-85182016889
43823,43824,2-s2.0-85179844745
43993,43994,2-s2.0-85175558985
44100,44101,2-s2.0-85173824122
44234,44235,2-s2.0-85170437120
44311,44312,2-s2.0-85169386447
44314,44315,2-s2.0-85169374433
44424,44425,2-s2.0-85166640884
44446,44447,2-s2.0-85166058912
44498,44499,2-s2.0-85164956394
44534,44535,2-s2.0-85164413938
44572,44573,2-s2.0-85163771154
44803,44804,2-s2.0-85153864112
44823,44824,2-s2.0-85153512697
44839,44840,2-s2.0-85153265928
44850,44851,2-s2.0-85153111779
44914,44915,2-s2.0-85151278196
44937,44938,2-s2.0-85150786841
44955,44956,2-s2.0-85150192355
45124,45125,2-s2.0-85142064526
45281,45282,2-s2.0-85112493578
45311,45312,2-s2.0-85101655413
45481,45482,2-s2.0-85146263418
45664,45665,2-s2.0-85144058769
46072,46073,2-s2.0-85138990088
46202,46203,2-s2.0-85138272761
46238,46239,2-s2.0-85138227665
46308,46309,2-s2.0-85134590874
46404,46405,2-s2.0-85179720408
46667,46668,2-s2.0-85122795363
46830,46831,2-s2.0-85128973224
47270,47271,2-s2.0-85189148239
47384,47385,2-s2.0-85165113685
47410,47411,2-s2.0-85161875168
47704,47705,2-s2.0-85146394566
47726,47727,2-s2.0-85145897959
47863,47864,2-s2.0-85142535304
48178,48179,2-s2.0-85135260604
48604,48605,2-s2.0-85125373166
48610,48611,2-s2.0-85125254393
48719,48720,2-s2.0-85122457460
48767,48768,2-s2.0-85119285832
48886,48887,2-s2.0-85106293350
49001,49002,2-s2.0-105009608147
49016,49017,2-s2.0-85124543480
49074,49075,2-s2.0-85127098884
49253,49254,2-s2.0-85095686101
49625,49626,2-s2.0-85116050279
49847,49848,2-s2.0-85101508349
49976,49977,2-s2.0-85111927246
49981,49982,2-s2.0-85110453622
50184,50185,2-s2.0-85108504358
50282,50283,2-s2.0-85106229671
50294,50295,2-s2.0-85104867647
50342,50343,2-s2.0-85150893375
50391,50392,2-s2.0-85149432422
50512,50513,2-s2.0-85101431479
50522,50523,2-s2.0-85099053466
50750,50751,2-s2.0-85103652900
50772,50773,2-s2.0-85095575258
50809,50810,2-s2.0-85103842042
50856,50857,2-s2.0-85103442397
50870,50871,2-s2.0-85103549665
50989,50990,2-s2.0-85102471243
51076,51077,2-s2.0-85097033139
51084,51085,2-s2.0-85093941099
51124,51125,2-s2.0-85108315198
51156,51157,2-s2.0-85101501333
51346,51347,2-s2.0-85101018993
51421,51422,2-s2.0-85182281358
51432,51433,2-s2.0-85180749550
51556,51557,2-s2.0-85144145278
51598,51599,2-s2.0-85136250551
51664,51665,2-s2.0-85129807482
51683,51684,2-s2.0-85128331642
51710,51711,2-s2.0-85127264583
51949,51950,2-s2.0-85120389095
51990,51991,2-s2.0-85118867172
52106,52107,2-s2.0-85115345922
52201,52202,2-s2.0-85112702891
52246,52247,2-s2.0-85111413013
52263,52264,2-s2.0-85111140734
52282,52283,2-s2.0-85110080944
52307,52308,2-s2.0-85109273813
52336,52337,2-s2.0-85108386843
52468,52469,2-s2.0-85104803598
52514,52515,2-s2.0-85103854314
52616,52617,2-s2.0-85101135005
52631,52632,2-s2.0-85100578809
52695,52696,2-s2.0-85098248378
