corpus_position,source_row_abs,EID_o_identificador
39,39,2-s2.0-61149708367
59,59,2-s2.0-0034472448
64,64,2-s2.0-0034470794
73,73,2-s2.0-0034718894
133,133,2-s2.0-84993769373
166,166,2-s2.0-35649002265
220,220,2-s2.0-0039923264
319,319,2-s2.0-8744303616
340,340,2-s2.0-8744262131
343,343,2-s2.0-8744256844
344,344,2-s2.0-8744256388
399,399,2-s2.0-0035554371
548,548,2-s2.0-20644461397
696,696,2-s2.0-8744255414
702,702,2-s2.0-8744246347
710,710,2-s2.0-8744235170
794,794,2-s2.0-0036875925
847,847,2-s2.0-33746787773
858,858,2-s2.0-0037059449
951,951,2-s2.0-34447131851
963,963,2-s2.0-31244435171
1110,1110,2-s2.0-8744282583
1210,1210,2-s2.0-1642438901
1291,1291,2-s2.0-0041804150
1367,1367,2-s2.0-85139609319
1426,1426,2-s2.0-84946079532
1434,1434,2-s2.0-84946039493
1486,1486,2-s2.0-7444242805
1621,1621,2-s2.0-0037320998
1708,1708,2-s2.0-14544290557
1721,1721,2-s2.0-11144279967
1847,1847,2-s2.0-3242663328
1863,1863,2-s2.0-3042786536
2131,2131,2-s2.0-1142263247
2132,2132,2-s2.0-11344260871
2151,2151,2-s2.0-0346725819
2223,2223,2-s2.0-55949095430
2260,2260,2-s2.0-33746159412
2476,2476,2-s2.0-19944395219
2524,2524,2-s2.0-18344396772
2566,2566,2-s2.0-85050734099
2657,2657,2-s2.0-79952777054
2713,2713,2-s2.0-27544506985
2735,2735,2-s2.0-22544488150
2739,2739,2-s2.0-22544486861
2760,2760,2-s2.0-22544473640
2781,2781,2-s2.0-22544460530
2913,2913,2-s2.0-63849141297
2986,2986,2-s2.0-33750691037
3028,3028,2-s2.0-84911216351
3060,3060,2-s2.0-33748956306
3111,3111,2-s2.0-33745613552
3285,3285,2-s2.0-85029104227
3311,3311,2-s2.0-85029058113
3397,3397,2-s2.0-84923469179
3452,3452,2-s2.0-70349755234
3544,3544,2-s2.0-33748860843
3550,3550,2-s2.0-33746588198
3596,3596,2-s2.0-32344444976
3626,3626,2-s2.0-85164533464
3708,3708,2-s2.0-78649780835
3715,3715,2-s2.0-77949499305
3725,3725,2-s2.0-70449101475
3794,3794,2-s2.0-48649101507
3842,3842,2-s2.0-37449029666
3868,3868,2-s2.0-35348958993
3893,3893,2-s2.0-35748969930
3966,3966,2-s2.0-34547907450
3978,3978,2-s2.0-38949195989
4052,4052,2-s2.0-34247555467
4106,4106,2-s2.0-35348943420
4112,4112,2-s2.0-34248393447
4166,4166,2-s2.0-85140054585
4188,4188,2-s2.0-85029128556
4225,4225,2-s2.0-85029078816
4311,4311,2-s2.0-84967367823
4379,4379,2-s2.0-79955896800
4391,4391,2-s2.0-72449207852
4399,4399,2-s2.0-64049101931
4508,4508,2-s2.0-33846357517
4577,4577,2-s2.0-84889963244
4682,4682,2-s2.0-70349134994
4733,4733,2-s2.0-58449088807
4779,4779,2-s2.0-53449095759
4798,4798,2-s2.0-55749086557
4804,4804,2-s2.0-53849092040
4834,4834,2-s2.0-54249158870
4839,4839,2-s2.0-52149113546
4886,4886,2-s2.0-51849100299
4943,4943,2-s2.0-45649083567
4950,4950,2-s2.0-47749138942
4956,4956,2-s2.0-47249113960
4964,4964,2-s2.0-67649207709
5055,5055,2-s2.0-84865961354
5068,5068,2-s2.0-41149147671
5124,5124,2-s2.0-38349190653
