corpus_position,source_row_abs,EID_o_identificador
11,11,2-s2.0-8644274687
118,118,2-s2.0-85089443123
156,156,2-s2.0-61449135004
199,199,2-s2.0-19544374850
233,233,2-s2.0-0034546995
269,269,2-s2.0-0033922031
348,348,2-s2.0-8744242918
359,359,2-s2.0-85013587113
513,513,2-s2.0-76649083006
544,544,2-s2.0-26444550190
549,549,2-s2.0-19644393318
777,777,2-s2.0-0036949319
815,815,2-s2.0-0036064542
865,865,2-s2.0-85066189967
887,887,2-s2.0-84992889684
966,966,2-s2.0-3042517635
1040,1040,2-s2.0-0036375306
1182,1182,2-s2.0-3142689168
1197,1197,2-s2.0-1642560845
1281,1281,2-s2.0-2942704957
1311,1311,2-s2.0-3042751918
1348,1348,2-s2.0-0037363507
1372,1372,2-s2.0-85139335511
1418,1418,2-s2.0-84954416431
1520,1520,2-s2.0-3042644142
1574,1574,2-s2.0-0141871925
1580,1580,2-s2.0-0141427755
1664,1664,2-s2.0-35048824871
1758,1758,2-s2.0-5444256464
1772,1772,2-s2.0-5444246319
1787,1787,2-s2.0-5444234937
1810,1810,2-s2.0-5644270369
1915,1915,2-s2.0-84885722642
1969,1969,2-s2.0-85066195534
2048,2048,2-s2.0-4344577362
2158,2158,2-s2.0-28544443161
2208,2208,2-s2.0-84859266818
2306,2306,2-s2.0-27844608983
2371,2371,2-s2.0-85120931190
2410,2410,2-s2.0-19644385540
2415,2415,2-s2.0-20444403370
2425,2425,2-s2.0-28244475801
2597,2597,2-s2.0-84967373165
2605,2605,2-s2.0-84958171102
2624,2624,2-s2.0-84927087465
2655,2655,2-s2.0-80052775827
2701,2701,2-s2.0-33644690773
2780,2780,2-s2.0-22544461058
2820,2820,2-s2.0-20344392166
2907,2907,2-s2.0-76849099084
2936,2936,2-s2.0-46249094861
2962,2962,2-s2.0-34247263827
3238,3238,2-s2.0-85145523540
3245,3245,2-s2.0-85135973661
3256,3256,2-s2.0-85067948954
3324,3324,2-s2.0-85029033241
3367,3367,2-s2.0-84938855622
3425,3425,2-s2.0-84877998168
3436,3436,2-s2.0-84867412356
3470,3470,2-s2.0-44949101606
3477,3477,2-s2.0-41149090215
3507,3507,2-s2.0-33845886101
3532,3532,2-s2.0-33750206360
3551,3551,2-s2.0-33746586915
3571,3571,2-s2.0-33646559859
3742,3742,2-s2.0-60449120858
3816,3816,2-s2.0-46149088095
4094,4094,2-s2.0-34047156626
4257,4257,2-s2.0-85029047796
4258,4258,2-s2.0-85029047551
4273,4273,2-s2.0-85029027141
4343,4343,2-s2.0-84905739041
4356,4356,2-s2.0-84893639456
4419,4419,2-s2.0-38449118637
4460,4460,2-s2.0-34547476031
4490,4490,2-s2.0-34247552319
4516,4516,2-s2.0-33751506420
4584,4584,2-s2.0-84883738004
4663,4663,2-s2.0-77950500664
4679,4679,2-s2.0-70350542544
4684,4684,2-s2.0-70349084041
4708,4708,2-s2.0-62649156799
4754,4754,2-s2.0-56749153167
4809,4809,2-s2.0-48549099398
4878,4878,2-s2.0-69249088184
4912,4912,2-s2.0-44649172460
4919,4919,2-s2.0-49949098746
4981,4981,2-s2.0-45249091686
4994,4994,2-s2.0-49649104546
5010,5010,2-s2.0-44749092277
5272,5272,2-s2.0-85029030502
5474,5474,2-s2.0-47949127315
5507,5507,2-s2.0-41149149667
5521,5521,2-s2.0-38549090726
5545,5545,2-s2.0-72149109059
5609,5609,2-s2.0-84870278084
5612,5612,2-s2.0-84867373224
5803,5803,2-s2.0-70350517077
5951,5951,2-s2.0-69149087448
5979,5979,2-s2.0-67949124849
6001,6001,2-s2.0-84893709068
