corpus_position,source_row_abs,EID_o_identificador
23,23,2-s2.0-8644233363
52,52,2-s2.0-0034542419
59,59,2-s2.0-0034472448
66,66,2-s2.0-0033872249
74,74,2-s2.0-0034718890
76,76,2-s2.0-0034644591
111,111,2-s2.0-0041034794
112,112,2-s2.0-3042640043
115,115,2-s2.0-23944498915
161,161,2-s2.0-52849125488
165,165,2-s2.0-4544259846
183,183,2-s2.0-23044524645
185,185,2-s2.0-23044523455
213,213,2-s2.0-0042349739
218,218,2-s2.0-0040442261
227,227,2-s2.0-0034720977
232,232,2-s2.0-0034550207
239,239,2-s2.0-0034366629
247,247,2-s2.0-0034338990
270,270,2-s2.0-0033909073
296,296,2-s2.0-0011969908
303,303,2-s2.0-0001033861
306,306,2-s2.0-0035977440
308,308,2-s2.0-8744318257
318,318,2-s2.0-8744304593
322,322,2-s2.0-8744301797
327,327,2-s2.0-8744293337
335,335,2-s2.0-8744275073
336,336,2-s2.0-8744273767
341,341,2-s2.0-8744259517
367,367,2-s2.0-52549121985
374,374,2-s2.0-3242722248
378,378,2-s2.0-0347412238
382,382,2-s2.0-0035786043
385,385,2-s2.0-0035745072
387,387,2-s2.0-0035693825
390,390,2-s2.0-0035687905
396,396,2-s2.0-0035569964
414,414,2-s2.0-0034847153
421,421,2-s2.0-0034932636
434,434,2-s2.0-0013145664
437,437,2-s2.0-4043104065
439,439,2-s2.0-0041870769
485,485,2-s2.0-84992829366
491,491,2-s2.0-84943261996
493,493,2-s2.0-84926254016
521,521,2-s2.0-52549130765
527,527,2-s2.0-4243062315
531,531,2-s2.0-34249805880
539,539,2-s2.0-3042789650
541,541,2-s2.0-27944457920
561,561,2-s2.0-17544400786
569,569,2-s2.0-0042860225
577,577,2-s2.0-0038775899
582,582,2-s2.0-0035784025
595,595,2-s2.0-0035584559
601,601,2-s2.0-0035537037
615,615,2-s2.0-0035419834
622,622,2-s2.0-0035359369
640,640,2-s2.0-0035197640
666,666,2-s2.0-0012584908
676,676,2-s2.0-8744299250
689,689,2-s2.0-8744273829
693,693,2-s2.0-8744263741
704,704,2-s2.0-8744244174
717,717,2-s2.0-8744225475
723,723,2-s2.0-84891688754
725,725,2-s2.0-84867309958
731,731,2-s2.0-4944260278
743,743,2-s2.0-18644378474
746,746,2-s2.0-18344365029
748,748,2-s2.0-1642634543
756,756,2-s2.0-0037005010
768,768,2-s2.0-0036954087
771,771,2-s2.0-0036949797
814,814,2-s2.0-0036677618
818,818,2-s2.0-0037118764
824,824,2-s2.0-0036048755
826,826,2-s2.0-85024256291
829,829,2-s2.0-0036622041
831,831,2-s2.0-0037165998
835,835,2-s2.0-3843123555
837,837,2-s2.0-0036573193
845,845,2-s2.0-5644287669
846,846,2-s2.0-33748756973
859,859,2-s2.0-85159674904
862,862,2-s2.0-85071344093
867,867,2-s2.0-85066182537
870,870,2-s2.0-85064783246
886,886,2-s2.0-84992905091
887,887,2-s2.0-84992889684
891,891,2-s2.0-84964542781
893,893,2-s2.0-84964510444
917,917,2-s2.0-84874996098
919,919,2-s2.0-84867354030
920,920,2-s2.0-84867325316
941,941,2-s2.0-52649103513
946,946,2-s2.0-4043144146
952,952,2-s2.0-34249886545
956,956,2-s2.0-33846172094
974,974,2-s2.0-23844483226
985,985,2-s2.0-0345424649
988,988,2-s2.0-0039486304
990,990,2-s2.0-0038075789
1030,1030,2-s2.0-0036466635
1033,1033,2-s2.0-0036459730
1036,1036,2-s2.0-0036428502
1038,1038,2-s2.0-0036375343
1039,1039,2-s2.0-0036375341
1048,1048,2-s2.0-0036138135
1055,1055,2-s2.0-0036060734
1101,1101,2-s2.0-8744297313
1104,1104,2-s2.0-8744293845
1118,1118,2-s2.0-8744259925
1123,1123,2-s2.0-8744254700
1140,1140,2-s2.0-8744235074
1144,1144,2-s2.0-8744229030
1155,1155,2-s2.0-84882725697
1171,1171,2-s2.0-3843082912
1188,1188,2-s2.0-20844450050
1191,1191,2-s2.0-18844432170
1198,1198,2-s2.0-1642560805
1204,1204,2-s2.0-1642479278
1207,1207,2-s2.0-1642438967
1218,1218,2-s2.0-1642436738
1222,1222,2-s2.0-1542516767
1227,1227,2-s2.0-1542400655
1232,1232,2-s2.0-0942288965
1234,1234,2-s2.0-0346640232
1250,1250,2-s2.0-0142007804
1263,1263,2-s2.0-0141869020
1276,1276,2-s2.0-85020225363
1286,1286,2-s2.0-0142124888
1288,1288,2-s2.0-0141595314
1289,1289,2-s2.0-0141567814
1301,1301,2-s2.0-0037929563
1307,1307,2-s2.0-84906041934
1316,1316,2-s2.0-0038710923
1333,1333,2-s2.0-4544257401
1337,1337,2-s2.0-0037235674
1339,1339,2-s2.0-60949629822
1343,1343,2-s2.0-0038544502
1344,1344,2-s2.0-0037630373
1349,1349,2-s2.0-0037361643
1351,1351,2-s2.0-0037217198
1366,1366,2-s2.0-85139622321
1368,1368,2-s2.0-85139354329
1382,1382,2-s2.0-85138928907
1388,1388,2-s2.0-85066206074
1393,1393,2-s2.0-85064450000
1413,1413,2-s2.0-84992813033
1420,1420,2-s2.0-84949817602
1424,1424,2-s2.0-84946084266
1428,1428,2-s2.0-84946060742
1437,1437,2-s2.0-84946019447
1451,1451,2-s2.0-84925630727
1453,1453,2-s2.0-84909374473
1467,1467,2-s2.0-84867385382
1473,1473,2-s2.0-79960301063
1486,1486,2-s2.0-7444242805
1489,1489,2-s2.0-6344265691
1499,1499,2-s2.0-3843139463
1503,1503,2-s2.0-3843056907
1510,1510,2-s2.0-34848812742
1519,1519,2-s2.0-3042667512
1545,1545,2-s2.0-13644276179
1549,1549,2-s2.0-105007130960
1562,1562,2-s2.0-0242424320
1571,1571,2-s2.0-0142061656
1573,1573,2-s2.0-0141884150
1574,1574,2-s2.0-0141871925
1589,1589,2-s2.0-0041743780
1598,1598,2-s2.0-0038583857
1605,1605,2-s2.0-0037986463
1625,1625,2-s2.0-0037270087
1634,1634,2-s2.0-84958909492
1636,1636,2-s2.0-10044272953
1642,1642,2-s2.0-84901145864
1660,1660,2-s2.0-35048896502
1665,1665,2-s2.0-35048824870
1671,1671,2-s2.0-33749236991
1684,1684,2-s2.0-21644474987
1685,1685,2-s2.0-21644472842
1696,1696,2-s2.0-21644434003
1707,1707,2-s2.0-14544297410
1762,1762,2-s2.0-5444254567
1788,1788,2-s2.0-5444232064
1811,1811,2-s2.0-4544286795
1815,1815,2-s2.0-4544299299
1827,1827,2-s2.0-5444232049
1832,1832,2-s2.0-34247661803
1835,1835,2-s2.0-33644544721
1836,1836,2-s2.0-33644524703
1840,1840,2-s2.0-3543028671
1851,1851,2-s2.0-4243096137
1859,1859,2-s2.0-3042544515
1863,1863,2-s2.0-3042786536
1874,1874,2-s2.0-3543132358
1884,1884,2-s2.0-3442898299
1885,1885,2-s2.0-34247265791
1894,1894,2-s2.0-1842810292
1899,1899,2-s2.0-85167520451
1934,1934,2-s2.0-10744224323
1941,1941,2-s2.0-1442358607
1956,1956,2-s2.0-85183258933
1984,1984,2-s2.0-85014703440
1986,1986,2-s2.0-85011525770
2004,2004,2-s2.0-84923549389
2010,2010,2-s2.0-84872064225
2013,2013,2-s2.0-84865221067
2033,2033,2-s2.0-54049110547
2059,2059,2-s2.0-35048839031
2067,2067,2-s2.0-33646140212
2111,2111,2-s2.0-16544395273
2112,2112,2-s2.0-1642414978
2129,2129,2-s2.0-11844270475
2131,2131,2-s2.0-1142263247
2145,2145,2-s2.0-0742305991
2148,2148,2-s2.0-0742288694
2149,2149,2-s2.0-0742288693
2153,2153,2-s2.0-29544440548
2167,2167,2-s2.0-84892231397
2210,2210,2-s2.0-84856974016
2211,2211,2-s2.0-80053471248
2221,2221,2-s2.0-57849164400
2259,2259,2-s2.0-33747048084
2261,2261,2-s2.0-33745947856
2266,2266,2-s2.0-33645924687
2290,2290,2-s2.0-27844597841
2299,2299,2-s2.0-33644860866
2300,2300,2-s2.0-30844439888
2304,2304,2-s2.0-28144461554
2306,2306,2-s2.0-27844608983
2308,2308,2-s2.0-27744485863
2310,2310,2-s2.0-27744436542
2351,2351,2-s2.0-28044465951
2362,2362,2-s2.0-24344442797
2369,2369,2-s2.0-23244445492
2383,2383,2-s2.0-23844471264
2386,2386,2-s2.0-22544476568
2396,2396,2-s2.0-33745220992
2405,2405,2-s2.0-24044440786
2419,2419,2-s2.0-22444434722
2445,2445,2-s2.0-84905519647
2467,2467,2-s2.0-60849111620
2478,2478,2-s2.0-17444410847
2494,2494,2-s2.0-27844470704
2510,2510,2-s2.0-16244363080
2514,2514,2-s2.0-14844293607
2550,2550,2-s2.0-85071556670
2562,2562,2-s2.0-85069611005
2602,2602,2-s2.0-84958173080
2624,2624,2-s2.0-84927087465
2627,2627,2-s2.0-84926955550
2649,2649,2-s2.0-84896929539
2679,2679,2-s2.0-33750388967
2689,2689,2-s2.0-33745369337
2709,2709,2-s2.0-27844543189
2719,2719,2-s2.0-27144511212
2726,2726,2-s2.0-25144441055
2733,2733,2-s2.0-23944459296
2737,2737,2-s2.0-22544487512
2760,2760,2-s2.0-22544473640
2769,2769,2-s2.0-22544467789
2794,2794,2-s2.0-22544445573
2804,2804,2-s2.0-22544436990
2808,2808,2-s2.0-22344448277
2821,2821,2-s2.0-19944373080
2849,2849,2-s2.0-13844256569
2854,2854,2-s2.0-12744262896
2877,2877,2-s2.0-84890006331
2907,2907,2-s2.0-76849099084
2909,2909,2-s2.0-70450228454
2926,2926,2-s2.0-48749109505
2933,2933,2-s2.0-46949087725
2956,2956,2-s2.0-34547235508
2963,2963,2-s2.0-34247195036
2970,2970,2-s2.0-33847205393
2974,2974,2-s2.0-33846538464
3000,3000,2-s2.0-33750512132
3014,3014,2-s2.0-33750180064
3021,3021,2-s2.0-33750085007
3051,3051,2-s2.0-33749596984
3064,3064,2-s2.0-33748913193
3103,3103,2-s2.0-33747808672
3104,3104,2-s2.0-33747788448
3110,3110,2-s2.0-33746060149
3116,3116,2-s2.0-33748466511
3142,3142,2-s2.0-33745610048
3148,3148,2-s2.0-33744781840
3149,3149,2-s2.0-33744761762
3176,3176,2-s2.0-33646257558
3178,3178,2-s2.0-31144437060
3187,3187,2-s2.0-33646487505
3206,3206,2-s2.0-31144458969
3213,3213,2-s2.0-32444444339
3241,3241,2-s2.0-85140669884
3248,3248,2-s2.0-85101232057
3253,3253,2-s2.0-85067990706
3256,3256,2-s2.0-85067948954
3258,3258,2-s2.0-85067915765
3262,3262,2-s2.0-85045649603
3275,3275,2-s2.0-85029119311
3283,3283,2-s2.0-85029109544
3297,3297,2-s2.0-85029079596
3308,3308,2-s2.0-85029065165
3322,3322,2-s2.0-85029034677
3328,3328,2-s2.0-85029025666
3331,3331,2-s2.0-85029021102
3341,3341,2-s2.0-85011514499
3342,3342,2-s2.0-85011452128
3373,3373,2-s2.0-84926262407
3388,3388,2-s2.0-84926247758
3391,3391,2-s2.0-84926245385
3414,3414,2-s2.0-84896964591
3433,3433,2-s2.0-84867419740
3440,3440,2-s2.0-84860029044
3446,3446,2-s2.0-77958604553
3449,3449,2-s2.0-77049115493
3450,3450,2-s2.0-75349110670
3453,3453,2-s2.0-68949174714
3454,3454,2-s2.0-61949441746
3466,3466,2-s2.0-48749098321
3479,3479,2-s2.0-39049178189
3482,3482,2-s2.0-37749032655
3489,3489,2-s2.0-34548761366
3493,3493,2-s2.0-33847743837
3505,3505,2-s2.0-33846150397
3513,3513,2-s2.0-33845532661
3539,3539,2-s2.0-33749395814
3548,3548,2-s2.0-33746654480
3562,3562,2-s2.0-33745627041
3569,3569,2-s2.0-33646746626
3573,3573,2-s2.0-33646507516
3584,3584,2-s2.0-33645297660
3606,3606,2-s2.0-29944438491
3608,3608,2-s2.0-29744469415
3611,3611,2-s2.0-27744498538
3629,3629,2-s2.0-84900044921
3633,3633,2-s2.0-84892828617
3636,3636,2-s2.0-84892817459
3654,3654,2-s2.0-84887268258
3680,3680,2-s2.0-84867445966
3681,3681,2-s2.0-84867442319
3683,3683,2-s2.0-84867394792
3688,3688,2-s2.0-84860722144
3692,3692,2-s2.0-84858656410
3703,3703,2-s2.0-78651492559
3711,3711,2-s2.0-77955842430
3712,3712,2-s2.0-77954614007
3723,3723,2-s2.0-71449096894
3746,3746,2-s2.0-56349104631
3762,3762,2-s2.0-50449089134
3763,3763,2-s2.0-50449085853
3778,3778,2-s2.0-50049104211
3811,3811,2-s2.0-46749100933
3813,3813,2-s2.0-46449122257
3826,3826,2-s2.0-39149130699
3830,3830,2-s2.0-38349004712
3837,3837,2-s2.0-37849026188
3838,3838,2-s2.0-37849013631
3861,3861,2-s2.0-36248939615
3869,3869,2-s2.0-35348950678
3875,3875,2-s2.0-84917284889
3887,3887,2-s2.0-36448995828
3916,3916,2-s2.0-34848921244
3921,3921,2-s2.0-34548832770
3957,3957,2-s2.0-34547651022
3961,3961,2-s2.0-34047178827
3969,3969,2-s2.0-34547681852
3977,3977,2-s2.0-49449100924
3984,3984,2-s2.0-34548335110
3996,3996,2-s2.0-34347225539
3998,3998,2-s2.0-34547587272
3999,3999,2-s2.0-34447135028
4000,4000,2-s2.0-34447318849
4006,4006,2-s2.0-34547367341
4019,4019,2-s2.0-33947712972
4037,4037,2-s2.0-34249901574
4052,4052,2-s2.0-34247555467
4076,4076,2-s2.0-75249102799
4081,4081,2-s2.0-34250356764
4098,4098,2-s2.0-33845477232
4111,4111,2-s2.0-34249084724
4116,4116,2-s2.0-34247231476
4135,4135,2-s2.0-33846584525
4155,4155,2-s2.0-33751580864
4156,4156,2-s2.0-33751431551
4161,4161,2-s2.0-85144937978
4182,4182,2-s2.0-85055708578
4199,4199,2-s2.0-85029105990
4211,4211,2-s2.0-85029091383
4230,4230,2-s2.0-85029074568
4260,4260,2-s2.0-85029046000
4263,4263,2-s2.0-85029039418
4264,4264,2-s2.0-85029037185
4268,4268,2-s2.0-85029033736
4290,4290,2-s2.0-85001720256
