corpus_position,source_row_abs,EID_o_identificador
1056,1056,2-s2.0-0036057951
1064,1064,2-s2.0-0036003714
1067,1067,2-s2.0-0035995594
1095,1095,2-s2.0-8744302021
1096,1096,2-s2.0-8744301883
1106,1106,2-s2.0-8744290914
1127,1127,2-s2.0-8744250203
1132,1132,2-s2.0-8744246156
1134,1134,2-s2.0-8744241733
1176,1176,2-s2.0-33847641222
1178,1178,2-s2.0-33748665484
1225,1225,2-s2.0-1542432697
1226,1226,2-s2.0-1542411983
1248,1248,2-s2.0-0242577441
1259,1259,2-s2.0-1642436940
1269,1269,2-s2.0-84905779797
1282,1282,2-s2.0-2642580843
1309,1309,2-s2.0-79958085813
1337,1337,2-s2.0-0037235674
1344,1344,2-s2.0-0037630373
1357,1357,2-s2.0-0037474094
1367,1367,2-s2.0-85139609319
1368,1368,2-s2.0-85139354329
1397,1397,2-s2.0-85032773277
1405,1405,2-s2.0-85016800734
1438,1438,2-s2.0-84945972873
1453,1453,2-s2.0-84909374473
1460,1460,2-s2.0-84876317752
1469,1469,2-s2.0-84867357668
1487,1487,2-s2.0-70350162705
1498,1498,2-s2.0-38649105735
1507,1507,2-s2.0-35048868430
1508,1508,2-s2.0-35048855746
1526,1526,2-s2.0-21944448095
1545,1545,2-s2.0-13644276179
1553,1553,2-s2.0-0742289154
1559,1559,2-s2.0-0344685234
1588,1588,2-s2.0-0041976083
1607,1607,2-s2.0-0037833480
1608,1608,2-s2.0-0037681614
1644,1644,2-s2.0-84890506636
1647,1647,2-s2.0-84867408981
1698,1698,2-s2.0-21644433552
1717,1717,2-s2.0-12344273343
1738,1738,2-s2.0-10944251678
1748,1748,2-s2.0-5444266862
1754,1754,2-s2.0-5444258769
1770,1770,2-s2.0-5444248717
1783,1783,2-s2.0-5444237089
1797,1797,2-s2.0-5444223638
1817,1817,2-s2.0-4544259604
1822,1822,2-s2.0-9344254905
1853,1853,2-s2.0-33644890222
1854,1854,2-s2.0-2542586184
1858,1858,2-s2.0-3042552578
1869,1869,2-s2.0-84993090724
1891,1891,2-s2.0-2442692897
1907,1907,2-s2.0-2442497493
1930,1930,2-s2.0-1642299664
1933,1933,2-s2.0-10844227450
1987,1987,2-s2.0-85011485040
1995,1995,2-s2.0-84964059282
2003,2003,2-s2.0-84923550666
2007,2007,2-s2.0-84902400017
2018,2018,2-s2.0-79957575427
2019,2019,2-s2.0-79955067382
2020,2020,2-s2.0-77954246425
2032,2032,2-s2.0-5444234282
2046,2046,2-s2.0-4344622053
2048,2048,2-s2.0-4344577362
2056,2056,2-s2.0-3543025771
2101,2101,2-s2.0-21244505821
2114,2114,2-s2.0-1642269273
2159,2159,2-s2.0-85007433720
2163,2163,2-s2.0-84895684165
2201,2201,2-s2.0-84867373816
2209,2209,2-s2.0-84856975578
2226,2226,2-s2.0-38549173829
2239,2239,2-s2.0-33947206620
2246,2246,2-s2.0-33845336824
2251,2251,2-s2.0-33845283871
2266,2266,2-s2.0-33645924687
2268,2268,2-s2.0-33645652187
2276,2276,2-s2.0-33644537996
2282,2282,2-s2.0-29844440450
2285,2285,2-s2.0-29444454722
2297,2297,2-s2.0-27744456552
2300,2300,2-s2.0-30844439888
2309,2309,2-s2.0-27744470274
2312,2312,2-s2.0-26844465930
2314,2314,2-s2.0-26644471489
2336,2336,2-s2.0-24944437000
2349,2349,2-s2.0-33645013709
2361,2361,2-s2.0-24944554994
2408,2408,2-s2.0-20944451643
2414,2414,2-s2.0-20444420857
2422,2422,2-s2.0-33646805412
2424,2424,2-s2.0-33644502945
2429,2429,2-s2.0-27844591230
2433,2433,2-s2.0-24744466921
2454,2454,2-s2.0-20744440153
2466,2466,2-s2.0-84978981667
2485,2485,2-s2.0-27944494881
2487,2487,2-s2.0-27944456466
2493,2493,2-s2.0-27844521438
2504,2504,2-s2.0-17444387050
2532,2532,2-s2.0-12844259577
2536,2536,2-s2.0-84923999642
2563,2563,2-s2.0-85065376744
2565,2565,2-s2.0-85050773553
2571,2571,2-s2.0-85024806554
2591,2591,2-s2.0-84988574173
2601,2601,2-s2.0-84958174012
2609,2609,2-s2.0-84958153483
2627,2627,2-s2.0-84926955550
2632,2632,2-s2.0-84908376870
2636,2636,2-s2.0-84902766488
2642,2642,2-s2.0-84897010712
2647,2647,2-s2.0-84896952955
2659,2659,2-s2.0-77958082383
2667,2667,2-s2.0-55949092884
2669,2669,2-s2.0-42749107239
2690,2690,2-s2.0-33646502808
2694,2694,2-s2.0-33645518990
2699,2699,2-s2.0-33644836026
2703,2703,2-s2.0-30844471094
2713,2713,2-s2.0-27544506985
2725,2725,2-s2.0-25144505871
2749,2749,2-s2.0-22544479468
2757,2757,2-s2.0-22544475320
2764,2764,2-s2.0-22544468847
2770,2770,2-s2.0-22544467787
2772,2772,2-s2.0-22544467508
2781,2781,2-s2.0-22544460530
2782,2782,2-s2.0-22544460286
2784,2784,2-s2.0-22544459357
2787,2787,2-s2.0-22544454507
2801,2801,2-s2.0-22544438742
2823,2823,2-s2.0-19444363580
2892,2892,2-s2.0-84872107145
2896,2896,2-s2.0-84867393011
2912,2912,2-s2.0-70349212510
2948,2948,2-s2.0-34748814376
2951,2951,2-s2.0-34548316377
2961,2961,2-s2.0-34247339407
2964,2964,2-s2.0-34047187101
2967,2967,2-s2.0-33847221159
2968,2968,2-s2.0-33847212150
2972,2972,2-s2.0-33847043079
2981,2981,2-s2.0-33845327517
2984,2984,2-s2.0-33751340561
3016,3016,2-s2.0-33749504720
3042,3042,2-s2.0-33750921455
3047,3047,2-s2.0-33750152201
3072,3072,2-s2.0-33751017980
3077,3077,2-s2.0-33748582291
3078,3078,2-s2.0-33748297433
3079,3079,2-s2.0-33747630446
3083,3083,2-s2.0-33748459228
3110,3110,2-s2.0-33746060149
3113,3113,2-s2.0-33750352765
3117,3117,2-s2.0-33748441950
3122,3122,2-s2.0-33745962847
3135,3135,2-s2.0-33746786905
3143,3143,2-s2.0-33745326922
3146,3146,2-s2.0-33744925177
3166,3166,2-s2.0-33749356583
3183,3183,2-s2.0-33750740744
3189,3189,2-s2.0-33646080575
3245,3245,2-s2.0-85135973661
3259,3259,2-s2.0-85067913930
3260,3260,2-s2.0-85057463310
3271,3271,2-s2.0-85029124227
3298,3298,2-s2.0-85029077736
3313,3313,2-s2.0-85029053836
3332,3332,2-s2.0-85028604872
3341,3341,2-s2.0-85011514499
3344,3344,2-s2.0-85001603365
3350,3350,2-s2.0-84990998473
3353,3353,2-s2.0-84990932157
3360,3360,2-s2.0-84978763728
3364,3364,2-s2.0-84957737021
3372,3372,2-s2.0-84927051972
3383,3383,2-s2.0-84926255453
3388,3388,2-s2.0-84926247758
3395,3395,2-s2.0-84923477825
3403,3403,2-s2.0-84923393212
3404,3404,2-s2.0-84920632109
3426,3426,2-s2.0-84877974384
3443,3443,2-s2.0-79954540025
3448,3448,2-s2.0-77951072347
3450,3450,2-s2.0-75349110670
3475,3475,2-s2.0-41149170189
3512,3512,2-s2.0-33845545319
3531,3531,2-s2.0-33750207274
3535,3535,2-s2.0-33750138571
3546,3546,2-s2.0-33748661794
3558,3558,2-s2.0-33745869375
3559,3559,2-s2.0-33745866552
3574,3574,2-s2.0-33646137392
3604,3604,2-s2.0-30344478825
3649,3649,2-s2.0-84890072028
3654,3654,2-s2.0-84887268258
3657,3657,2-s2.0-84882978718
3662,3662,2-s2.0-84878243638
3676,3676,2-s2.0-84867466058
3687,3687,2-s2.0-84863116273
3692,3692,2-s2.0-84858656410
3697,3697,2-s2.0-80051529216
3724,3724,2-s2.0-71449083617
3726,3726,2-s2.0-70350390085
3764,3764,2-s2.0-50249158684
3781,3781,2-s2.0-50049099619
3792,3792,2-s2.0-49649129279
3809,3809,2-s2.0-47349118304
3812,3812,2-s2.0-46449133511
3832,3832,2-s2.0-38049086129
3833,3833,2-s2.0-38049011964
3852,3852,2-s2.0-37349045106
3856,3856,2-s2.0-37349001787
3884,3884,2-s2.0-79954602600
3908,3908,2-s2.0-35448988392
3937,3937,2-s2.0-41849127120
3940,3940,2-s2.0-36148962841
3947,3947,2-s2.0-34548628978
3954,3954,2-s2.0-34547952458
3959,3959,2-s2.0-34447527916
3975,3975,2-s2.0-84882722283
3976,3976,2-s2.0-77952861796
3998,3998,2-s2.0-34547587272
4005,4005,2-s2.0-34547851618
4013,4013,2-s2.0-34347384400
4026,4026,2-s2.0-42149189045
4033,4033,2-s2.0-34547379302
4034,4034,2-s2.0-34547287516
4047,4047,2-s2.0-33947705689
4054,4054,2-s2.0-38049105624
4061,4061,2-s2.0-34249059721
4077,4077,2-s2.0-70349996726
4097,4097,2-s2.0-33847325265
4113,4113,2-s2.0-34248349154
4119,4119,2-s2.0-34047159908
4134,4134,2-s2.0-33947500098
4150,4150,2-s2.0-33845653586
4155,4155,2-s2.0-33751580864
4169,4169,2-s2.0-85097822537
4211,4211,2-s2.0-85029091383
4219,4219,2-s2.0-85029084522
4244,4244,2-s2.0-85029060204
4253,4253,2-s2.0-85029050102
4279,4279,2-s2.0-85023804903
4301,4301,2-s2.0-84967702713
4315,4315,2-s2.0-84958054015
4322,4322,2-s2.0-84938861461
4330,4330,2-s2.0-84927002399
4337,4337,2-s2.0-84919327355
4338,4338,2-s2.0-84917178376
4353,4353,2-s2.0-84896284185
4356,4356,2-s2.0-84893639456
4369,4369,2-s2.0-84859029336
4379,4379,2-s2.0-79955896800
4395,4395,2-s2.0-70349523765
4397,4397,2-s2.0-69249172153
4425,4425,2-s2.0-37249075961
4430,4430,2-s2.0-37049032137
4454,4454,2-s2.0-34547702673
4474,4474,2-s2.0-34249104497
4481,4481,2-s2.0-34249069809
4494,4494,2-s2.0-34047231324
4502,4502,2-s2.0-33847335032
4551,4551,2-s2.0-84899233284
4559,4559,2-s2.0-84896229297
4564,4564,2-s2.0-84892241263
4569,4569,2-s2.0-84890002891
4581,4581,2-s2.0-84885414881
4597,4597,2-s2.0-84871013552
4600,4600,2-s2.0-84870347069
4603,4603,2-s2.0-84867411095
4617,4617,2-s2.0-84860730061
4619,4619,2-s2.0-84859221508
4623,4623,2-s2.0-81155132182
4624,4624,2-s2.0-80052564485
4629,4629,2-s2.0-79957578640
4630,4630,2-s2.0-79953707845
4632,4632,2-s2.0-79951960546
4641,4641,2-s2.0-78650759350
4645,4645,2-s2.0-78650758977
4650,4650,2-s2.0-78149396694
4664,4664,2-s2.0-77950496211
4665,4665,2-s2.0-77950487102
4671,4671,2-s2.0-75649146990
4674,4674,2-s2.0-75449093201
4678,4678,2-s2.0-70449835066
4690,4690,2-s2.0-67649488268
4693,4693,2-s2.0-67549118621
4702,4702,2-s2.0-63849163501
4704,4704,2-s2.0-63149164910
4714,4714,2-s2.0-62449129320
4721,4721,2-s2.0-60549102281
4801,4801,2-s2.0-53849115008
4804,4804,2-s2.0-53849092040
4810,4810,2-s2.0-48549098907
4814,4814,2-s2.0-54249155225
4818,4818,2-s2.0-54749157367
4828,4828,2-s2.0-55349141105
4835,4835,2-s2.0-52649151877
4845,4845,2-s2.0-54249151560
4849,4849,2-s2.0-52249112106
4865,4865,2-s2.0-51149095793
4874,4874,2-s2.0-69249154738
4885,4885,2-s2.0-52149097376
4887,4887,2-s2.0-51749123338
4907,4907,2-s2.0-48449097925
4921,4921,2-s2.0-50149099057
4934,4934,2-s2.0-50849102046
4935,4935,2-s2.0-48749101926
4942,4942,2-s2.0-46049091981
4950,4950,2-s2.0-47749138942
4980,4980,2-s2.0-43449103924
4997,4997,2-s2.0-46649107108
5011,5011,2-s2.0-44749085969
5018,5018,2-s2.0-43849094671
5034,5034,2-s2.0-46649106295
5036,5036,2-s2.0-44349106540
5037,5037,2-s2.0-44249087857
5043,5043,2-s2.0-42549087319
5051,5051,2-s2.0-85009240239
5062,5062,2-s2.0-41749116308
5076,5076,2-s2.0-42749083918
5087,5087,2-s2.0-42649125325
5094,5094,2-s2.0-39149107776
5100,5100,2-s2.0-37249084092
5125,5125,2-s2.0-38349167312
5127,5127,2-s2.0-38349114254
5131,5131,2-s2.0-38049184717
5135,5135,2-s2.0-38049128946
5139,5139,2-s2.0-37849025193
5142,5142,2-s2.0-85195723564
5161,5161,2-s2.0-85081509736
5165,5165,2-s2.0-85075974224
5172,5172,2-s2.0-85029131853
5195,5195,2-s2.0-85029107686
5205,5205,2-s2.0-85029096951
5207,5207,2-s2.0-85029094101
5219,5219,2-s2.0-85029082781
5220,5220,2-s2.0-85029082665
5224,5224,2-s2.0-85029079474
5241,5241,2-s2.0-85029066500
5248,5248,2-s2.0-85029056542
5262,5262,2-s2.0-85029042007
5283,5283,2-s2.0-85029022159
5300,5300,2-s2.0-84990339241
5302,5302,2-s2.0-84979893421
5306,5306,2-s2.0-84961731164
5307,5307,2-s2.0-84938810363
5310,5310,2-s2.0-84938802956
5312,5312,2-s2.0-84938794879
5313,5313,2-s2.0-84938791137
5323,5323,2-s2.0-84907051624
5329,5329,2-s2.0-84898630768
5330,5330,2-s2.0-84898528053
5338,5338,2-s2.0-84896290754
5351,5351,2-s2.0-84867446377
5372,5372,2-s2.0-79951794349
5383,5383,2-s2.0-77952424990
5385,5385,2-s2.0-77950898925
5388,5388,2-s2.0-77949996765
5395,5395,2-s2.0-69849125244
5396,5396,2-s2.0-69849118799
5404,5404,2-s2.0-67650153102
5406,5406,2-s2.0-67049156211
5411,5411,2-s2.0-63749093517
5429,5429,2-s2.0-58149360338
5432,5432,2-s2.0-58049198075
5447,5447,2-s2.0-55149109485
5460,5460,2-s2.0-52049104468
5463,5463,2-s2.0-51149089962
5475,5475,2-s2.0-47949124403
5506,5506,2-s2.0-41749101532
5507,5507,2-s2.0-41149149667
5527,5527,2-s2.0-37449015804
5528,5528,2-s2.0-36949009666
5558,5558,2-s2.0-71549116082
5563,5563,2-s2.0-84900101520
5565,5565,2-s2.0-84899195819
5571,5571,2-s2.0-84892907939
5572,5572,2-s2.0-84892810584
5597,5597,2-s2.0-84888080213
5606,5606,2-s2.0-84871115805
5633,5633,2-s2.0-84855535551
5642,5642,2-s2.0-78650532176
5664,5664,2-s2.0-77955311210
5667,5667,2-s2.0-77954683271
5670,5670,2-s2.0-77954273822
5705,5705,2-s2.0-77951454198
5711,5711,2-s2.0-77951433200
5715,5715,2-s2.0-77951249853
5733,5733,2-s2.0-77749261741
5751,5751,2-s2.0-74549221419
5757,5757,2-s2.0-74049091752
5761,5761,2-s2.0-72249104876
5784,5784,2-s2.0-70450189502
5786,5786,2-s2.0-70450170473
5789,5789,2-s2.0-84992972025
5797,5797,2-s2.0-70350614673
5800,5800,2-s2.0-77954094927
5802,5802,2-s2.0-70350518106
5805,5805,2-s2.0-70350496554
5807,5807,2-s2.0-70350489641
5813,5813,2-s2.0-78149400738
5815,5815,2-s2.0-77749298761
5822,5822,2-s2.0-71049141285
5839,5839,2-s2.0-84945352043
5841,5841,2-s2.0-70349999446
5844,5844,2-s2.0-70349832169
5846,5846,2-s2.0-70350460034
5863,5863,2-s2.0-70449420095
5865,5865,2-s2.0-70449401644
5895,5895,2-s2.0-69949095771
5905,5905,2-s2.0-78650298412
5911,5911,2-s2.0-74349093547
5924,5924,2-s2.0-70350057495
5926,5926,2-s2.0-70349669399
5939,5939,2-s2.0-69249178352
5947,5947,2-s2.0-67349192580
5964,5964,2-s2.0-68149122392
5973,5973,2-s2.0-75149156954
5989,5989,2-s2.0-67651071285
6008,6008,2-s2.0-84880613455
6017,6017,2-s2.0-69249202581
6025,6025,2-s2.0-67649230931
6034,6034,2-s2.0-67649292318
6043,6043,2-s2.0-67649277193
6050,6050,2-s2.0-67649271025
6052,6052,2-s2.0-67649264880
6061,6061,2-s2.0-77950772631
6085,6085,2-s2.0-69049103449
6086,6086,2-s2.0-68949086785
6122,6122,2-s2.0-65549152415
6125,6125,2-s2.0-67650594940
6134,6134,2-s2.0-70449578750
6156,6156,2-s2.0-63949086433
6158,6158,2-s2.0-60549116150
6169,6169,2-s2.0-67349239341
6175,6175,2-s2.0-85043484832
6184,6184,2-s2.0-69349103146
6190,6190,2-s2.0-69349083882
6192,6192,2-s2.0-68349125899
6197,6197,2-s2.0-64349084004
6198,6198,2-s2.0-64249098710
6228,6228,2-s2.0-84871699610
6249,6249,2-s2.0-64949173422
6250,6250,2-s2.0-64249118311
6272,6272,2-s2.0-68149134856
6276,6276,2-s2.0-60249097556
6281,6281,2-s2.0-77349125611
6306,6306,2-s2.0-85200875802
6308,6308,2-s2.0-85183352163
6315,6315,2-s2.0-85147066063
6328,6328,2-s2.0-85142790674
6351,6351,2-s2.0-85048964735
6353,6353,2-s2.0-85048074540
6359,6359,2-s2.0-85029120132
6377,6377,2-s2.0-85029098942
6395,6395,2-s2.0-85029077645
6399,6399,2-s2.0-85029073980
6422,6422,2-s2.0-85029041087
6426,6426,2-s2.0-85029038730
6428,6428,2-s2.0-85029035817
6430,6430,2-s2.0-85029033222
6437,6437,2-s2.0-85024559182
6458,6458,2-s2.0-84938786812
6466,6466,2-s2.0-84938681530
6467,6467,2-s2.0-84938679081
6474,6474,2-s2.0-84926110478
6486,6486,2-s2.0-84904299499
6488,6488,2-s2.0-84903610379
6498,6498,2-s2.0-84895901344
6503,6503,2-s2.0-84888128399
6522,6522,2-s2.0-84857018649
6536,6536,2-s2.0-79959745414
6538,6538,2-s2.0-79956126926
6541,6541,2-s2.0-79952890445
6571,6571,2-s2.0-77950797018
6586,6586,2-s2.0-77949481156
6587,6587,2-s2.0-77749271266
6598,6598,2-s2.0-71749117085
6618,6618,2-s2.0-70349494203
6631,6631,2-s2.0-69349100398
6639,6639,2-s2.0-68949213738
6648,6648,2-s2.0-68149121980
6656,6656,2-s2.0-67649729258
6664,6664,2-s2.0-67149119269
6668,6668,2-s2.0-66249143367
6677,6677,2-s2.0-61849145739
6682,6682,2-s2.0-61449236266
6687,6687,2-s2.0-61349135667
6690,6690,2-s2.0-60849102489
6691,6691,2-s2.0-60849100249
6697,6697,2-s2.0-60449104780
6701,6701,2-s2.0-59749094506
6715,6715,2-s2.0-58149163099
6717,6717,2-s2.0-58149111235
6725,6725,2-s2.0-56549090413
6740,6740,2-s2.0-78649884874
6743,6743,2-s2.0-78649855325
6748,6748,2-s2.0-78649829365
6762,6762,2-s2.0-84898672241
6768,6768,2-s2.0-84896408766
6772,6772,2-s2.0-84892828485
6781,6781,2-s2.0-84892267461
6788,6788,2-s2.0-84892102494
6798,6798,2-s2.0-84886396076
6805,6805,2-s2.0-84884419753
6812,6812,2-s2.0-84880544390
6816,6816,2-s2.0-84878604249
6838,6838,2-s2.0-84866637932
6841,6841,2-s2.0-84863883796
6847,6847,2-s2.0-84863129805
6871,6871,2-s2.0-84856849334
6882,6882,2-s2.0-80053905846
6888,6888,2-s2.0-79961175492
6901,6901,2-s2.0-79959619340
6910,6910,2-s2.0-79959255445
6916,6916,2-s2.0-79958698838
6918,6918,2-s2.0-79958696648
6933,6933,2-s2.0-79953101870
6939,6939,2-s2.0-79952540749
6944,6944,2-s2.0-79952278130
6956,6956,2-s2.0-79951927379
6957,6957,2-s2.0-79951923824
6963,6963,2-s2.0-79951898364
6966,6966,2-s2.0-79951873224
6967,6967,2-s2.0-79951869318
6986,6986,2-s2.0-78751528228
7012,7012,2-s2.0-78649865534
7019,7019,2-s2.0-78649435911
7023,7023,2-s2.0-78649408857
7024,7024,2-s2.0-78649396282
7041,7041,2-s2.0-77956268970
7046,7046,2-s2.0-78649380584
7049,7049,2-s2.0-78649243641
7057,7057,2-s2.0-78149393031
7068,7068,2-s2.0-78049355526
7078,7078,2-s2.0-77958587300
7087,7087,2-s2.0-77958563924
7097,7097,2-s2.0-80053334118
7100,7100,2-s2.0-80053092284
7132,7132,2-s2.0-77957961922
7144,7144,2-s2.0-77957717529
7156,7156,2-s2.0-77957710237
7163,7163,2-s2.0-77957701062
7194,7194,2-s2.0-78650334263
7195,7195,2-s2.0-78650085875
7208,7208,2-s2.0-77956802001
7222,7222,2-s2.0-77956658487
7224,7224,2-s2.0-77956528812
7234,7234,2-s2.0-77956360688
7235,7235,2-s2.0-77956328468
7239,7239,2-s2.0-77957021341
7247,7247,2-s2.0-77956093151
7262,7262,2-s2.0-78149398340
7293,7293,2-s2.0-84886968058
7299,7299,2-s2.0-77955599300
7301,7301,2-s2.0-77957226294
7318,7318,2-s2.0-79958834519
7325,7325,2-s2.0-77956317824
7337,7337,2-s2.0-77954950126
7370,7370,2-s2.0-77954432919
7382,7382,2-s2.0-79957912398
7388,7388,2-s2.0-78751613887
7401,7401,2-s2.0-77953970296
7406,7406,2-s2.0-77953314818
7407,7407,2-s2.0-77952970825
7413,7413,2-s2.0-77953899472
7416,7416,2-s2.0-77953775476
7419,7419,2-s2.0-77957018937
7433,7433,2-s2.0-80052991931
7435,7435,2-s2.0-79959871472
7442,7442,2-s2.0-77954021249
7463,7463,2-s2.0-77952230350
7502,7502,2-s2.0-77950301233
7505,7505,2-s2.0-77949295477
7512,7512,2-s2.0-84867556812
7517,7517,2-s2.0-77951587495
7519,7519,2-s2.0-84919565566
7524,7524,2-s2.0-84921630625
7530,7530,2-s2.0-79960247480
7534,7534,2-s2.0-79960236601
7537,7537,2-s2.0-79960215151
7547,7547,2-s2.0-77952423946
7558,7558,2-s2.0-75749155351
7570,7570,2-s2.0-77956287744
7586,7586,2-s2.0-77952286940
7587,7587,2-s2.0-77952250674
7607,7607,2-s2.0-77749324092
7623,7623,2-s2.0-84873249974
7624,7624,2-s2.0-77954688987
7627,7627,2-s2.0-85056729746
7628,7628,2-s2.0-84921259745
7643,7643,2-s2.0-77249131365
7652,7652,2-s2.0-75949088787
7654,7654,2-s2.0-73749087329
7657,7657,2-s2.0-72149107561
7661,7661,2-s2.0-74549203273
7662,7662,2-s2.0-84900988675
7672,7672,2-s2.0-85192953679
7676,7676,2-s2.0-85143102770
7690,7690,2-s2.0-85106022850
7694,7694,2-s2.0-85087310529
7701,7701,2-s2.0-85068144753
7704,7704,2-s2.0-85060072589
7724,7724,2-s2.0-85029123856
7731,7731,2-s2.0-85029119967
7763,7763,2-s2.0-85029095577
7764,7764,2-s2.0-85029094820
7769,7769,2-s2.0-85029090248
7787,7787,2-s2.0-85029078987
7798,7798,2-s2.0-85029071347
7799,7799,2-s2.0-85029067728
7806,7806,2-s2.0-85029064976
7834,7834,2-s2.0-85029044282
7835,7835,2-s2.0-85029043189
7838,7838,2-s2.0-85029037977
7843,7843,2-s2.0-85029034992
7848,7848,2-s2.0-85029032549
7889,7889,2-s2.0-84938717612
7891,7891,2-s2.0-84938704444
7898,7898,2-s2.0-84938686488
7903,7903,2-s2.0-84930586903
7915,7915,2-s2.0-84905114411
7919,7919,2-s2.0-84901976159
7920,7920,2-s2.0-84901797758
7923,7923,2-s2.0-84898920391
7927,7927,2-s2.0-84897305403
7929,7929,2-s2.0-84896745199
7944,7944,2-s2.0-84876009227
7947,7947,2-s2.0-84873524154
7966,7966,2-s2.0-79961229456
8011,8011,2-s2.0-78651253066
8019,8019,2-s2.0-78651234629
8030,8030,2-s2.0-78650150528
8037,8037,2-s2.0-78649523626
8048,8048,2-s2.0-78049242496
8074,8074,2-s2.0-77957266163
8101,8101,2-s2.0-77954304362
8106,8106,2-s2.0-77953630483
8108,8108,2-s2.0-77953480112
8113,8113,2-s2.0-77953152119
8125,8125,2-s2.0-77952958757
8130,8130,2-s2.0-77952775343
8136,8136,2-s2.0-77952693885
8144,8144,2-s2.0-77951877662
8145,8145,2-s2.0-77951785054
8158,8158,2-s2.0-77951219923
8160,8160,2-s2.0-77951106265
8165,8165,2-s2.0-77950294200
8166,8166,2-s2.0-77949901167
8179,8179,2-s2.0-72449178318
8182,8182,2-s2.0-72149105893
8185,8185,2-s2.0-71349087791
8186,8186,2-s2.0-70350712143
8215,8215,2-s2.0-82955186160
8220,8220,2-s2.0-82655164367
8222,8222,2-s2.0-82555202660
8227,8227,2-s2.0-82455210305
8231,8231,2-s2.0-82355187922
8244,8244,2-s2.0-84898561193
8246,8246,2-s2.0-84898321738
8250,8250,2-s2.0-84896438852
8257,8257,2-s2.0-84895278905
8267,8267,2-s2.0-84892904655
8269,8269,2-s2.0-84892700623
8276,8276,2-s2.0-84892039568
8281,8281,2-s2.0-84883104115
8302,8302,2-s2.0-84867477442
8303,8303,2-s2.0-84867469089
8344,8344,2-s2.0-84863077679
8351,8351,2-s2.0-84861038842
8374,8374,2-s2.0-84859139578
8375,8375,2-s2.0-84859132886
8385,8385,2-s2.0-84858779304
8418,8418,2-s2.0-84858260817
8437,8437,2-s2.0-84858162436
8450,8450,2-s2.0-84857041414
8462,8462,2-s2.0-84856185488
8483,8483,2-s2.0-82655177099
8487,8487,2-s2.0-81155134970
8503,8503,2-s2.0-79952595544
8508,8508,2-s2.0-81855181603
8514,8514,2-s2.0-81355132306
