corpus_position,source_row_abs,EID_o_identificador
0,0,2-s2.0-0033669846
2,2,2-s2.0-0033653172
11,11,2-s2.0-8644274687
15,15,2-s2.0-8644261519
20,20,2-s2.0-8644246700
36,36,2-s2.0-79959734206
42,42,2-s2.0-33749127669
71,71,2-s2.0-33751240543
73,73,2-s2.0-0034718894
80,80,2-s2.0-34547439522
85,85,2-s2.0-85181189739
88,88,2-s2.0-0346123728
89,89,2-s2.0-0034284969
100,100,2-s2.0-0034697112
103,103,2-s2.0-84986155810
104,104,2-s2.0-0034171702
107,107,2-s2.0-3042676363
114,114,2-s2.0-0034635358
115,115,2-s2.0-23944498915
120,120,2-s2.0-85050965446
121,121,2-s2.0-85041902906
133,133,2-s2.0-84993769373
140,140,2-s2.0-84952891351
149,149,2-s2.0-84901245662
151,151,2-s2.0-84871590639
162,162,2-s2.0-52849118952
169,169,2-s2.0-34247174510
173,173,2-s2.0-33646819206
178,178,2-s2.0-27544492987
186,186,2-s2.0-23044520582
187,187,2-s2.0-23044519525
192,192,2-s2.0-22844454064
200,200,2-s2.0-19544366573
202,202,2-s2.0-1642521411
204,204,2-s2.0-0346741365
206,206,2-s2.0-0345985087
213,213,2-s2.0-0042349739
220,220,2-s2.0-0039923264
229,229,2-s2.0-0034612674
231,231,2-s2.0-0034580888
252,252,2-s2.0-0034203418
254,254,2-s2.0-0034199435
257,257,2-s2.0-0034166549
261,261,2-s2.0-0034094306
263,263,2-s2.0-0034025401
264,264,2-s2.0-0034004242
266,266,2-s2.0-0033994556
270,270,2-s2.0-0033909073
275,275,2-s2.0-0033872309
276,276,2-s2.0-0033854629
278,278,2-s2.0-0033803914
281,281,2-s2.0-0033757424
283,283,2-s2.0-0033740206
286,286,2-s2.0-0033688114
289,289,2-s2.0-0033661305
298,298,2-s2.0-0011262067
300,300,2-s2.0-0008785257
302,302,2-s2.0-0003376326
305,305,2-s2.0-0000717304
308,308,2-s2.0-8744318257
313,313,2-s2.0-8744312543
316,316,2-s2.0-8744306815
319,319,2-s2.0-8744303616
323,323,2-s2.0-8744301717
327,327,2-s2.0-8744293337
333,333,2-s2.0-8744275607
334,334,2-s2.0-8744275101
335,335,2-s2.0-8744275073
340,340,2-s2.0-8744262131
341,341,2-s2.0-8744259517
345,345,2-s2.0-8744248398
347,347,2-s2.0-8744243398
349,349,2-s2.0-8744242338
351,351,2-s2.0-8744233239
354,354,2-s2.0-8744231690
355,355,2-s2.0-8744225318
356,356,2-s2.0-8744219617
359,359,2-s2.0-85013587113
370,370,2-s2.0-4544348954
374,374,2-s2.0-3242722248
378,378,2-s2.0-0347412238
380,380,2-s2.0-0035790779
383,383,2-s2.0-0035785271
386,386,2-s2.0-0035732454
392,392,2-s2.0-0035679240
404,404,2-s2.0-0035500139
409,409,2-s2.0-85171829373
410,410,2-s2.0-85158760701
413,413,2-s2.0-0034851659
417,417,2-s2.0-0040154306
425,425,2-s2.0-33748119019
432,432,2-s2.0-85023658640
435,435,2-s2.0-0035092350
436,436,2-s2.0-85180902848
442,442,2-s2.0-0035279548
445,445,2-s2.0-0035264841
446,446,2-s2.0-0013240382
457,457,2-s2.0-85096748981
459,459,2-s2.0-85072449893
461,461,2-s2.0-85066191930
470,470,2-s2.0-85011528595
476,476,2-s2.0-85009598657
483,483,2-s2.0-84992904154
491,491,2-s2.0-84943261996
492,492,2-s2.0-84943252184
503,503,2-s2.0-84895258936
512,512,2-s2.0-77952004585
517,517,2-s2.0-5644247748
532,532,2-s2.0-34249670955
533,533,2-s2.0-33751504732
538,538,2-s2.0-33344460828
545,545,2-s2.0-24944458676
546,546,2-s2.0-2442547089
551,551,2-s2.0-19644381920
554,554,2-s2.0-19644363835
563,563,2-s2.0-17344373586
568,568,2-s2.0-0043176077
569,569,2-s2.0-0042860225
570,570,2-s2.0-0040746584
572,572,2-s2.0-0039838616
586,586,2-s2.0-0035667891
587,587,2-s2.0-0035648471
588,588,2-s2.0-0035646069
589,589,2-s2.0-0035632816
595,595,2-s2.0-0035584559
598,598,2-s2.0-0035564541
605,605,2-s2.0-0035531595
606,606,2-s2.0-0035506604
608,608,2-s2.0-0035491608
617,617,2-s2.0-0035381111
619,619,2-s2.0-0035376604
621,621,2-s2.0-0035374082
622,622,2-s2.0-0035359369
635,635,2-s2.0-0035201980
638,638,2-s2.0-0035197932
647,647,2-s2.0-0035059492
653,653,2-s2.0-0034976737
658,658,2-s2.0-0034818440
661,661,2-s2.0-0034779462
665,665,2-s2.0-0012630197
669,669,2-s2.0-0000624536
671,671,2-s2.0-8744315657
683,683,2-s2.0-8744285477
686,686,2-s2.0-8744276635
696,696,2-s2.0-8744255414
707,707,2-s2.0-8744239672
708,708,2-s2.0-8744239201
710,710,2-s2.0-8744235170
714,714,2-s2.0-8744230889
715,715,2-s2.0-8744229032
728,728,2-s2.0-84862506439
729,729,2-s2.0-78650238545
732,732,2-s2.0-43149120757
735,735,2-s2.0-3042724859
757,757,2-s2.0-0036995665
764,764,2-s2.0-0036954288
774,774,2-s2.0-0036949541
797,797,2-s2.0-0036396336
805,805,2-s2.0-85040561774
809,809,2-s2.0-0036757770
811,811,2-s2.0-0036336430
817,817,2-s2.0-84945938712
818,818,2-s2.0-0037118764
819,819,2-s2.0-0036297785
820,820,2-s2.0-34548275325
824,824,2-s2.0-0036048755
831,831,2-s2.0-0037165998
832,832,2-s2.0-0037165988
836,836,2-s2.0-3543000187
839,839,2-s2.0-0036207274
843,843,2-s2.0-0036527286
844,844,2-s2.0-0036005479
846,846,2-s2.0-33748756973
848,848,2-s2.0-27944478119
856,856,2-s2.0-0036002516
869,869,2-s2.0-85065365895
875,875,2-s2.0-85057083942
876,876,2-s2.0-85025312293
886,886,2-s2.0-84992905091
888,888,2-s2.0-84992791776
897,897,2-s2.0-84964447135
902,902,2-s2.0-84959053346
903,903,2-s2.0-84949310242
904,904,2-s2.0-84949206867
905,905,2-s2.0-84948673159
913,913,2-s2.0-84904042788
914,914,2-s2.0-84896977339
919,919,2-s2.0-84867354030
920,920,2-s2.0-84867325316
927,927,2-s2.0-77953220212
931,931,2-s2.0-77950792638
935,935,2-s2.0-62249126626
937,937,2-s2.0-54049084462
950,950,2-s2.0-35248815561
955,955,2-s2.0-34247439100
956,956,2-s2.0-33846172094
960,960,2-s2.0-33645426866
971,971,2-s2.0-23844509230
981,981,2-s2.0-17444448456
982,982,2-s2.0-17444370977
983,983,2-s2.0-17244373066
985,985,2-s2.0-0345424649
987,987,2-s2.0-0141651922
989,989,2-s2.0-0038115630
996,996,2-s2.0-0036992518
999,999,2-s2.0-0036983279
1003,1003,2-s2.0-0036954346
1022,1022,2-s2.0-0036613838
1027,1027,2-s2.0-0036550052
1031,1031,2-s2.0-0036465333
1034,1034,2-s2.0-0036457574
1038,1038,2-s2.0-0036375343
1041,1041,2-s2.0-0036351814
1048,1048,2-s2.0-0036138135
1049,1049,2-s2.0-0036134198
1061,1061,2-s2.0-0036014602
1069,1069,2-s2.0-0035744497
1070,1070,2-s2.0-0012529708
1075,1075,2-s2.0-0346317159
1080,1080,2-s2.0-85190633512
1081,1081,2-s2.0-8844276156
1084,1084,2-s2.0-8744312919
1092,1092,2-s2.0-8744305956
1095,1095,2-s2.0-8744302021
1096,1096,2-s2.0-8744301883
1125,1125,2-s2.0-8744254534
1128,1128,2-s2.0-8744249373
1134,1134,2-s2.0-8744241733
1135,1135,2-s2.0-8744238149
1141,1141,2-s2.0-8744233185
1142,1142,2-s2.0-8744233106
1143,1143,2-s2.0-8744231944
1149,1149,2-s2.0-8744222568
1155,1155,2-s2.0-84882725697
1156,1156,2-s2.0-84882501919
1170,1170,2-s2.0-3843085125
1176,1176,2-s2.0-33847641222
1180,1180,2-s2.0-33644998360
1182,1182,2-s2.0-3142689168
1183,1183,2-s2.0-3142669980
1192,1192,2-s2.0-18844410836
1196,1196,2-s2.0-1642560932
1198,1198,2-s2.0-1642560805
1208,1208,2-s2.0-1642438965
