corpus_position,source_row_abs,EID_o_identificador
21273,21273,2-s2.0-85077823894
21474,21474,2-s2.0-105013236849
21648,21648,2-s2.0-85077565376
21754,21754,2-s2.0-85136839057
22330,22330,2-s2.0-85054576840
22461,22461,2-s2.0-85072142000
22559,22559,2-s2.0-85074196887
22564,22564,2-s2.0-85073326142
22977,22978,2-s2.0-85067812905
22997,22998,2-s2.0-85074332319
23002,23003,2-s2.0-85072518679
23055,23056,2-s2.0-85062701609
23350,23351,2-s2.0-85073669927
23534,23535,2-s2.0-85059572795
23648,23649,2-s2.0-85042455061
23700,23701,2-s2.0-85061158287
23778,23779,2-s2.0-85059699099
23911,23912,2-s2.0-85147699501
24097,24098,2-s2.0-85095988425
24217,24218,2-s2.0-85082512210
24445,24446,2-s2.0-85075611340
24461,24462,2-s2.0-85075150661
24489,24490,2-s2.0-85074560216
24506,24507,2-s2.0-85074165526
24595,24596,2-s2.0-85072960459
24697,24698,2-s2.0-85070937822
24761,24762,2-s2.0-85069699944
24844,24845,2-s2.0-85068319995
24883,24884,2-s2.0-85067235155
25049,25050,2-s2.0-85063791582
25480,25481,2-s2.0-85063238226
25562,25563,2-s2.0-85057110042
25653,25654,2-s2.0-85055859288
25790,25791,2-s2.0-85054377153
25867,25868,2-s2.0-85058889486
25905,25906,2-s2.0-85051527163
26123,26124,2-s2.0-85061392194
26270,26271,2-s2.0-85048858347
26326,26327,2-s2.0-85048705663
26468,26469,2-s2.0-85048034868
27037,27038,2-s2.0-85029146855
27263,27264,2-s2.0-85080900895
27437,27438,2-s2.0-85062553382
27446,27447,2-s2.0-85062396690
27463,27464,2-s2.0-85061725013
27534,27535,2-s2.0-85060147935
27547,27548,2-s2.0-85059618285
27765,27766,2-s2.0-85052631202
27781,27782,2-s2.0-85051140279
27838,27839,2-s2.0-85049091338
27948,27949,2-s2.0-85045843786
27964,27965,2-s2.0-85044517264
27972,27973,2-s2.0-85044155860
27985,27986,2-s2.0-85042557700
28038,28039,2-s2.0-85041094592
28141,28142,2-s2.0-105010808861
28212,28213,2-s2.0-85046536262
28298,28299,2-s2.0-85031738645
28416,28417,2-s2.0-85035199525
28468,28469,2-s2.0-85014156416
28602,28603,2-s2.0-85029576556
28656,28657,2-s2.0-85032366816
28759,28760,2-s2.0-85027069236
28825,28826,2-s2.0-85078769726
29005,29006,2-s2.0-85029493159
29022,29023,2-s2.0-85020869247
29152,29153,2-s2.0-85030552203
29560,29561,2-s2.0-85018447639
29618,29619,2-s2.0-85017223492
29690,29691,2-s2.0-85058736078
29821,29822,2-s2.0-85015282574
29843,29844,2-s2.0-85046776969
30276,30277,2-s2.0-85040119122
30287,30288,2-s2.0-85039043097
30327,30328,2-s2.0-85036475659
30381,30382,2-s2.0-85034757816
30488,30489,2-s2.0-85029523545
30519,30520,2-s2.0-85028612611
30532,30533,2-s2.0-85028303152
30559,30560,2-s2.0-85027034873
30584,30585,2-s2.0-85025432641
30593,30594,2-s2.0-85025119212
30686,30687,2-s2.0-85020410096
30728,30729,2-s2.0-85018343327
30954,30955,2-s2.0-85006459541
31049,31050,2-s2.0-85006823196
31171,31172,2-s2.0-84991383949
31263,31264,2-s2.0-85007489100
31319,31320,2-s2.0-84950297954
31362,31363,2-s2.0-85010764337
31394,31395,2-s2.0-84984604218
31423,31424,2-s2.0-84954434168
31475,31476,2-s2.0-84988014484
31800,31801,2-s2.0-84994672100
31987,31988,2-s2.0-84962910831
32181,32182,2-s2.0-84959470580
32547,32548,2-s2.0-85018235948
32683,32684,2-s2.0-85008352130
32751,32752,2-s2.0-84999006579
32947,32948,2-s2.0-84978100421
32996,32997,2-s2.0-84968619418
33070,33071,2-s2.0-84958720624
33149,33150,2-s2.0-105011343011
33349,33350,2-s2.0-105003712439
33419,33420,2-s2.0-105008407206
33752,33753,2-s2.0-105009292980
33845,33846,2-s2.0-105007764442
33852,33853,2-s2.0-105010067661
33944,33945,2-s2.0-105006570955
33964,33965,2-s2.0-105003224133
33981,33982,2-s2.0-105001699267
34091,34092,2-s2.0-105006656124
34112,34113,2-s2.0-105003632019
34261,34262,2-s2.0-85211161484
34290,34291,2-s2.0-85179373522
34333,34334,2-s2.0-105002049829
34388,34389,2-s2.0-105000537431
34523,34524,2-s2.0-85146501279
34552,34553,2-s2.0-85218068404
34623,34624,2-s2.0-86000018792
34710,34711,2-s2.0-85217865742
34784,34785,2-s2.0-85216793990
35065,35066,2-s2.0-85179954397
35082,35083,2-s2.0-85158820072
35090,35091,2-s2.0-85131381963
35108,35109,2-s2.0-105013758395
35121,35122,2-s2.0-105013655266
35142,35143,2-s2.0-105013564607
35220,35221,2-s2.0-105013073960
35429,35430,2-s2.0-105011490290
35708,35709,2-s2.0-105008229215
35740,35741,2-s2.0-105008197853
35744,35745,2-s2.0-105008194157
35899,35900,2-s2.0-105006845961
35938,35939,2-s2.0-105006463307
35982,35983,2-s2.0-105005690503
36207,36208,2-s2.0-105003448590
36218,36219,2-s2.0-105003387329
36448,36449,2-s2.0-105001139977
36638,36639,2-s2.0-85211897699
36662,36663,2-s2.0-85211082498
36698,36699,2-s2.0-85208218909
37000,37001,2-s2.0-85208535913
37226,37227,2-s2.0-85180240542
37283,37284,2-s2.0-85218740581
37290,37291,2-s2.0-85211185940
37463,37464,2-s2.0-85206987252
37476,37477,2-s2.0-85198136169
37562,37563,2-s2.0-85193066093
37763,37764,2-s2.0-85183043839
38019,38020,2-s2.0-85200028999
38069,38070,2-s2.0-85204310509
38139,38140,2-s2.0-85193714466
38220,38221,2-s2.0-85177798407
38431,38432,2-s2.0-85201713524
38626,38627,2-s2.0-85189705862
38761,38762,2-s2.0-85186517075
39056,39057,2-s2.0-85217506315
39062,39063,2-s2.0-85217240750
39210,39211,2-s2.0-85213679973
39249,39250,2-s2.0-85212866757
39328,39329,2-s2.0-85211805001
39409,39410,2-s2.0-85210577419
39515,39516,2-s2.0-85208437850
39545,39546,2-s2.0-85207838641
39550,39551,2-s2.0-85207710598
39558,39559,2-s2.0-85207401486
39695,39696,2-s2.0-85205541079
39794,39795,2-s2.0-85204212776
39945,39946,2-s2.0-85201397941
39997,39998,2-s2.0-85200741106
40059,40060,2-s2.0-85200370105
40189,40190,2-s2.0-85199074207
40334,40335,2-s2.0-85196857507
40463,40464,2-s2.0-85193995236
40526,40527,2-s2.0-85192720545
40588,40589,2-s2.0-85191370607
40590,40591,2-s2.0-85191334105
40689,40690,2-s2.0-85188959555
40781,40782,2-s2.0-85186712579
40860,40861,2-s2.0-85184865550
40901,40902,2-s2.0-85183777840
40921,40922,2-s2.0-85183161649
40924,40925,2-s2.0-85183133721
41078,41079,2-s2.0-85162686237
41133,41134,2-s2.0-85146771712
41232,41233,2-s2.0-105009322179
41260,41261,2-s2.0-105007100273
41335,41336,2-s2.0-105004509012
41826,41827,2-s2.0-85167793068
41911,41912,2-s2.0-85209227975
42096,42097,2-s2.0-85174164745
42176,42177,2-s2.0-85141192601
42250,42251,2-s2.0-85169090649
42252,42253,2-s2.0-85169075578
42258,42259,2-s2.0-85168677334
42416,42417,2-s2.0-85152086997
42429,42430,2-s2.0-85145693150
42498,42499,2-s2.0-85172123827
42512,42513,2-s2.0-85172105156
42631,42632,2-s2.0-85174169628
42891,42892,2-s2.0-85153767411
42893,42894,2-s2.0-85153752219
42943,42944,2-s2.0-85143151917
43010,43011,2-s2.0-85150803176
43032,43033,2-s2.0-85185146505
43068,43069,2-s2.0-85151280768
43134,43135,2-s2.0-85129272281
43151,43152,2-s2.0-85106454222
43170,43171,2-s2.0-85148662919
43325,43326,2-s2.0-85146499023
43484,43485,2-s2.0-85189515817
43517,43518,2-s2.0-85187242420
43539,43540,2-s2.0-85186113544
43597,43598,2-s2.0-85183964169
43780,43781,2-s2.0-85180424686
43932,43933,2-s2.0-85177045949
44475,44476,2-s2.0-85165378712
44496,44497,2-s2.0-85164976212
44507,44508,2-s2.0-85164907519
44547,44548,2-s2.0-85163946097
44723,44724,2-s2.0-85159877067
44757,44758,2-s2.0-85159045217
45100,45101,2-s2.0-85144230837
45145,45146,2-s2.0-85140023097
45164,45165,2-s2.0-85137672214
45524,45525,2-s2.0-85142186365
45537,45538,2-s2.0-85140862647
45543,45544,2-s2.0-85140089981
45547,45548,2-s2.0-85139848464
45605,45606,2-s2.0-85130754994
45653,45654,2-s2.0-85095998017
45880,45881,2-s2.0-85144132362
45950,45951,2-s2.0-85128628064
46207,46208,2-s2.0-85138265800
46293,46294,2-s2.0-85136875863
46367,46368,2-s2.0-85145360288
46376,46377,2-s2.0-85134690974
46395,46396,2-s2.0-85134480500
46402,46403,2-s2.0-85135082991
46495,46496,2-s2.0-85104886523
46724,46725,2-s2.0-85208737448
46860,46861,2-s2.0-85129488723
46879,46880,2-s2.0-85127940246
47061,47062,2-s2.0-85111089106
47176,47177,2-s2.0-85110252101
47327,47328,2-s2.0-85174155343
47427,47428,2-s2.0-85159792852
47431,47432,2-s2.0-85159496342
47447,47448,2-s2.0-85159032717
47459,47460,2-s2.0-85158972428
47608,47609,2-s2.0-85147940193
47728,47729,2-s2.0-85145877162
47820,47821,2-s2.0-85143645381
47864,47865,2-s2.0-85142526642
47895,47896,2-s2.0-85142179395
47939,47940,2-s2.0-85141208674
47955,47956,2-s2.0-85140908993
48348,48349,2-s2.0-85131132681
48417,48418,2-s2.0-85130143647
48426,48427,2-s2.0-85129907883
48433,48434,2-s2.0-85129829250
48539,48540,2-s2.0-85127561917
48786,48787,2-s2.0-85118433570
48909,48910,2-s2.0-85102523896
48948,48949,2-s2.0-85095733940
49034,49035,2-s2.0-85127571894
49067,49068,2-s2.0-85127216580
49148,49149,2-s2.0-85119264257
49192,49193,2-s2.0-85113221663
49230,49231,2-s2.0-85103889902
49291,49292,2-s2.0-85126632366
49300,49301,2-s2.0-85120444339
49520,49521,2-s2.0-85113625856
49772,49773,2-s2.0-85112779897
49793,49794,2-s2.0-85116124402
49863,49864,2-s2.0-85072103856
49948,49949,2-s2.0-85112465475
49973,49974,2-s2.0-85108893017
50039,50040,2-s2.0-85110004762
50157,50158,2-s2.0-85108562026
50238,50239,2-s2.0-85112721581
50314,50315,2-s2.0-85101093673
50382,50383,2-s2.0-85137048461
50449,50450,2-s2.0-85106375260
50470,50471,2-s2.0-85109096056
50549,50550,2-s2.0-85198514113
50616,50617,2-s2.0-85104671352
50693,50694,2-s2.0-85150949919
50756,50757,2-s2.0-85102067071
50827,50828,2-s2.0-85103817744
50891,50892,2-s2.0-85128036547
51044,51045,2-s2.0-85103003649
51094,51095,2-s2.0-85089676941
51172,51173,2-s2.0-85102367803
51227,51228,2-s2.0-85100420716
51272,51273,2-s2.0-105008687399
51320,51321,2-s2.0-85101807255
51572,51573,2-s2.0-85140148875
51622,51623,2-s2.0-85132819654
51624,51625,2-s2.0-85132671077
51626,51627,2-s2.0-85132626601
51694,51695,2-s2.0-85127933293
52129,52130,2-s2.0-85114749632
52364,52365,2-s2.0-85107513973
52673,52674,2-s2.0-85099231010
52686,52687,2-s2.0-85098800046
52860,52861,2-s2.0-85079713539
52934,52935,2-s2.0-85108320270
52938,52939,2-s2.0-85083218862
