corpus_position,source_row_abs,EID_o_identificador
895,895,2-s2.0-84964507250
896,896,2-s2.0-84964502148
921,921,2-s2.0-84867311827
924,924,2-s2.0-80052562153
952,952,2-s2.0-34249886545
959,959,2-s2.0-33750538121
961,961,2-s2.0-33645147375
964,964,2-s2.0-3042583186
986,986,2-s2.0-0345295031
990,990,2-s2.0-0038075789
1016,1016,2-s2.0-0036696391
1028,1028,2-s2.0-0036546467
1039,1039,2-s2.0-0036375341
1047,1047,2-s2.0-0036168754
1050,1050,2-s2.0-0036133437
1090,1090,2-s2.0-8744308104
1097,1097,2-s2.0-8744300844
1110,1110,2-s2.0-8744282583
1119,1119,2-s2.0-8744259920
1130,1130,2-s2.0-8744247351
1137,1137,2-s2.0-8744237048
1148,1148,2-s2.0-8744222684
1179,1179,2-s2.0-33744970376
1189,1189,2-s2.0-20844447879
1198,1198,2-s2.0-1642560805
1203,1203,2-s2.0-1642479289
1206,1206,2-s2.0-1642479174
1207,1207,2-s2.0-1642438967
1219,1219,2-s2.0-1542644648
1231,1231,2-s2.0-10044223683
1241,1241,2-s2.0-17444439150
1245,1245,2-s2.0-0142041430
1269,1269,2-s2.0-84905779797
1271,1271,2-s2.0-84905764604
1273,1273,2-s2.0-84905759191
1274,1274,2-s2.0-85164672741
1289,1289,2-s2.0-0141567814
1300,1300,2-s2.0-0037477603
1317,1317,2-s2.0-0038034404
1324,1324,2-s2.0-0038505601
1336,1336,2-s2.0-0037644569
1339,1339,2-s2.0-60949629822
1354,1354,2-s2.0-0037305816
1385,1385,2-s2.0-85138879943
1399,1399,2-s2.0-85032751408
1400,1400,2-s2.0-85032075251
1401,1401,2-s2.0-85025361736
1413,1413,2-s2.0-84992813033
1415,1415,2-s2.0-84978906185
1418,1418,2-s2.0-84954416431
1449,1449,2-s2.0-84941212025
1452,1452,2-s2.0-84917521265
1456,1456,2-s2.0-84904363037
1486,1486,2-s2.0-7444242805
1489,1489,2-s2.0-6344265691
1492,1492,2-s2.0-61049370819
1517,1517,2-s2.0-3142673538
1529,1529,2-s2.0-2142713986
1530,1530,2-s2.0-2142640313
1539,1539,2-s2.0-1542607745
1546,1546,2-s2.0-1342325634
1548,1548,2-s2.0-105007130975
1550,1550,2-s2.0-105007130925
1551,1551,2-s2.0-105007130897
1553,1553,2-s2.0-0742289154
1555,1555,2-s2.0-0642273277
1571,1571,2-s2.0-0142061656
1580,1580,2-s2.0-0141427755
1582,1582,2-s2.0-0042977655
1583,1583,2-s2.0-0042782825
1601,1601,2-s2.0-0038369948
1616,1616,2-s2.0-0037390911
1626,1626,2-s2.0-0037269229
1629,1629,2-s2.0-0037240388
1644,1644,2-s2.0-84890506636
1648,1648,2-s2.0-84867391579
1660,1660,2-s2.0-35048896502
1682,1682,2-s2.0-21644483448
1684,1684,2-s2.0-21644474987
1696,1696,2-s2.0-21644434003
1704,1704,2-s2.0-18344384951
1716,1716,2-s2.0-12344334345
1724,1724,2-s2.0-10244221168
1725,1725,2-s2.0-8644282059
1731,1731,2-s2.0-23844547693
1745,1745,2-s2.0-5444270758
1772,1772,2-s2.0-5444246319
1773,1773,2-s2.0-5444244425
1779,1779,2-s2.0-5444240931
1794,1794,2-s2.0-5444228426
1801,1801,2-s2.0-5444220153
1814,1814,2-s2.0-4544329041
1821,1821,2-s2.0-13444257528
1847,1847,2-s2.0-3242663328
1858,1858,2-s2.0-3042552578
1864,1864,2-s2.0-20844446638
1874,1874,2-s2.0-3543132358
1882,1882,2-s2.0-1842843726
1893,1893,2-s2.0-1842865620
1901,1901,2-s2.0-85014628278
1905,1905,2-s2.0-27844566176
1914,1914,2-s2.0-1542373529
1915,1915,2-s2.0-84885722642
1917,1917,2-s2.0-4143123356
1940,1940,2-s2.0-0842266708
1948,1948,2-s2.0-0842346340
1984,1984,2-s2.0-85014703440
1987,1987,2-s2.0-85011485040
2000,2000,2-s2.0-84923808613
2003,2003,2-s2.0-84923550666
2014,2014,2-s2.0-84860425664
2023,2023,2-s2.0-7044263061
2025,2025,2-s2.0-70350285149
2051,2051,2-s2.0-4043064352
2067,2067,2-s2.0-33646140212
2068,2068,2-s2.0-3342937545
2075,2075,2-s2.0-3042733751
2076,2076,2-s2.0-3042648555
2078,2078,2-s2.0-2942703941
2080,2080,2-s2.0-2942592325
2089,2089,2-s2.0-2442628556
2103,2103,2-s2.0-21244467906
2105,2105,2-s2.0-2042456726
2121,2121,2-s2.0-13844250410
2129,2129,2-s2.0-11844270475
2130,2130,2-s2.0-1142277605
2147,2147,2-s2.0-0742288695
2163,2163,2-s2.0-84895684165
2171,2171,2-s2.0-84892124497
2179,2179,2-s2.0-84885759355
2181,2181,2-s2.0-84885731714
2191,2191,2-s2.0-84867425031
2223,2223,2-s2.0-55949095430
2238,2238,2-s2.0-33947213961
2265,2265,2-s2.0-33744998513
2266,2266,2-s2.0-33645924687
2270,2270,2-s2.0-33645651129
2271,2271,2-s2.0-33645645807
2279,2279,2-s2.0-32544455336
2288,2288,2-s2.0-29144463745
2298,2298,2-s2.0-33748534985
2319,2319,2-s2.0-33644670379
2323,2323,2-s2.0-27944497898
2335,2335,2-s2.0-24944471226
2338,2338,2-s2.0-33644809746
2340,2340,2-s2.0-24344465799
2345,2345,2-s2.0-85007354717
2357,2357,2-s2.0-27544488103
2374,2374,2-s2.0-44049086142
2388,2388,2-s2.0-22544471865
2389,2389,2-s2.0-22544463142
2392,2392,2-s2.0-21344452799
2407,2407,2-s2.0-22244493327
2432,2432,2-s2.0-24744468791
2434,2434,2-s2.0-23744459869
2445,2445,2-s2.0-84905519647
2449,2449,2-s2.0-33749853401
2458,2458,2-s2.0-17744385147
2467,2467,2-s2.0-60849111620
2471,2471,2-s2.0-26044443287
2478,2478,2-s2.0-17444410847
2489,2489,2-s2.0-27844602431
2504,2504,2-s2.0-17444387050
2522,2522,2-s2.0-34848910245
2523,2523,2-s2.0-22444448864
2530,2530,2-s2.0-13544270220
2533,2533,2-s2.0-11144325585
2558,2558,2-s2.0-85070969659
2561,2561,2-s2.0-85070371171
2589,2589,2-s2.0-84992847135
2602,2602,2-s2.0-84958173080
2605,2605,2-s2.0-84958171102
2609,2609,2-s2.0-84958153483
2614,2614,2-s2.0-84938785294
2634,2634,2-s2.0-84904268687
2642,2642,2-s2.0-84897010712
2645,2645,2-s2.0-84896977823
2675,2675,2-s2.0-34347223205
2683,2683,2-s2.0-33749561681
2696,2696,2-s2.0-33644984621
2710,2710,2-s2.0-27844493901
2720,2720,2-s2.0-26944500203
2722,2722,2-s2.0-26644433881
2726,2726,2-s2.0-25144441055
2733,2733,2-s2.0-23944459296
2738,2738,2-s2.0-22544486907
2744,2744,2-s2.0-22544481169
2764,2764,2-s2.0-22544468847
2765,2765,2-s2.0-22544468812
2780,2780,2-s2.0-22544461058
2819,2819,2-s2.0-20444454327
2830,2830,2-s2.0-17444369362
2849,2849,2-s2.0-13844256569
2877,2877,2-s2.0-84890006331
2899,2899,2-s2.0-84867272465
2900,2900,2-s2.0-84867255758
2904,2904,2-s2.0-77955139878
2905,2905,2-s2.0-77951288150
2959,2959,2-s2.0-34248696871
2976,2976,2-s2.0-33845989523
2983,2983,2-s2.0-33751430230
2987,2987,2-s2.0-33750484008
2992,2992,2-s2.0-33751273405
2999,2999,2-s2.0-33750625117
3009,3009,2-s2.0-33750857321
3020,3020,2-s2.0-33750708263
3035,3035,2-s2.0-33749042528
3036,3036,2-s2.0-85069729236
3040,3040,2-s2.0-33947623678
3045,3045,2-s2.0-33750286268
3046,3046,2-s2.0-33750178522
3061,3061,2-s2.0-33748942330
3066,3066,2-s2.0-33748894182
3073,3073,2-s2.0-33750532704
3075,3075,2-s2.0-33749070195
3082,3082,2-s2.0-33644591417
3083,3083,2-s2.0-33748459228
3102,3102,2-s2.0-33748281957
3103,3103,2-s2.0-33747808672
3107,3107,2-s2.0-33745922043
3117,3117,2-s2.0-33748441950
3140,3140,2-s2.0-33745663493
3141,3141,2-s2.0-33745632384
3142,3142,2-s2.0-33745610048
3145,3145,2-s2.0-33745035451
3148,3148,2-s2.0-33744781840
3151,3151,2-s2.0-33744483744
3166,3166,2-s2.0-33749356583
3185,3185,2-s2.0-33744779316
3188,3188,2-s2.0-33646459318
3198,3198,2-s2.0-33645146223
3220,3220,2-s2.0-33745904756
3257,3257,2-s2.0-85067921433
3258,3258,2-s2.0-85067915765
3273,3273,2-s2.0-85029121445
3276,3276,2-s2.0-85029119236
3287,3287,2-s2.0-85029094262
3290,3290,2-s2.0-85029092997
3293,3293,2-s2.0-85029084378
3298,3298,2-s2.0-85029077736
3305,3305,2-s2.0-85029069749
3313,3313,2-s2.0-85029053836
3314,3314,2-s2.0-85029053768
3337,3337,2-s2.0-85023726022
3393,3393,2-s2.0-84923492340
3432,3432,2-s2.0-84867435041
3437,3437,2-s2.0-84867407872
3446,3446,2-s2.0-77958604553
3447,3447,2-s2.0-77955220013
3450,3450,2-s2.0-75349110670
3452,3452,2-s2.0-70349755234
3456,3456,2-s2.0-61049107677
3492,3492,2-s2.0-33947365954
3496,3496,2-s2.0-33847281494
3499,3499,2-s2.0-33847123514
3507,3507,2-s2.0-33845886101
3511,3511,2-s2.0-33845547000
3536,3536,2-s2.0-33750094744
3554,3554,2-s2.0-33746344653
3564,3564,2-s2.0-33745349917
3570,3570,2-s2.0-33646598046
3578,3578,2-s2.0-33645963790
3582,3582,2-s2.0-33645347318
3587,3587,2-s2.0-33645073411
3599,3599,2-s2.0-31644447966
3609,3609,2-s2.0-29744457799
3615,3615,2-s2.0-105011790940
3632,3632,2-s2.0-84892833683
3659,3659,2-s2.0-84880237876
3667,3667,2-s2.0-84870359130
3674,3674,2-s2.0-84867484104
3682,3682,2-s2.0-84867437242
3704,3704,2-s2.0-78651231804
3720,3720,2-s2.0-71449122709
3729,3729,2-s2.0-70349196827
3754,3754,2-s2.0-54049089017
3764,3764,2-s2.0-50249158684
3765,3765,2-s2.0-50249145700
3787,3787,2-s2.0-50049083020
3794,3794,2-s2.0-48649101507
3796,3796,2-s2.0-48349146124
3802,3802,2-s2.0-48149090247
3817,3817,2-s2.0-45149095843
3819,3819,2-s2.0-44649181384
3821,3821,2-s2.0-42149155378
3830,3830,2-s2.0-38349004712
3841,3841,2-s2.0-37649025802
3870,3870,2-s2.0-35348932794
3882,3882,2-s2.0-84893152178
3885,3885,2-s2.0-41449085533
3893,3893,2-s2.0-35748969930
3894,3894,2-s2.0-35349005363
3905,3905,2-s2.0-39449101548
3940,3940,2-s2.0-36148962841
3970,3970,2-s2.0-34548179012
3986,3986,2-s2.0-34548239208
3989,3989,2-s2.0-34547767487
3994,3994,2-s2.0-34447134334
3998,3998,2-s2.0-34547587272
4012,4012,2-s2.0-34447279899
4016,4016,2-s2.0-34250349540
4020,4020,2-s2.0-34250652504
4025,4025,2-s2.0-84919793543
4043,4043,2-s2.0-34247562775
4048,4048,2-s2.0-34249319807
4059,4059,2-s2.0-34249874895
4074,4074,2-s2.0-84902241520
4078,4078,2-s2.0-38749120581
4091,4091,2-s2.0-34247376304
4093,4093,2-s2.0-34247244121
4094,4094,2-s2.0-34047156626
4118,4118,2-s2.0-34247138308
4130,4130,2-s2.0-33846358191
4132,4132,2-s2.0-33846031089
4134,4134,2-s2.0-33947500098
4137,4137,2-s2.0-34547315555
4162,4162,2-s2.0-85142590535
4174,4174,2-s2.0-85068010894
4175,4175,2-s2.0-85067994749
4194,4194,2-s2.0-85029124073
4198,4198,2-s2.0-85029112758
4224,4224,2-s2.0-85029079067
4231,4231,2-s2.0-85029073967
4233,4233,2-s2.0-85029071056
4235,4235,2-s2.0-85029069222
4242,4242,2-s2.0-85029062692
4308,4308,2-s2.0-84967496067
4314,4314,2-s2.0-84958061065
4320,4320,2-s2.0-84958035602
4328,4328,2-s2.0-84927115542
4351,4351,2-s2.0-84896921122
4371,4371,2-s2.0-84857377862
4413,4413,2-s2.0-44249092810
4419,4419,2-s2.0-38449118637
4448,4448,2-s2.0-34648840493
4455,4455,2-s2.0-34547702388
4468,4468,2-s2.0-34250663822
4475,4475,2-s2.0-34249090197
4497,4497,2-s2.0-34047147342
4512,4512,2-s2.0-33845386058
4517,4517,2-s2.0-33750604512
4526,4526,2-s2.0-57749094785
4533,4533,2-s2.0-57349195590
4538,4538,2-s2.0-57349155839
4546,4546,2-s2.0-85164667736
4566,4566,2-s2.0-84891680657
4569,4569,2-s2.0-84890002891
4591,4591,2-s2.0-84874198267
4592,4592,2-s2.0-84873575975
4611,4611,2-s2.0-84867355158
4620,4620,2-s2.0-84856719781
4628,4628,2-s2.0-79957965319
4633,4633,2-s2.0-79951874654
4641,4641,2-s2.0-78650759350
4650,4650,2-s2.0-78149396694
4654,4654,2-s2.0-77956357205
4660,4660,2-s2.0-77952094198
4670,4670,2-s2.0-76249107643
4679,4679,2-s2.0-70350542544
4697,4697,2-s2.0-65349164241
4698,4698,2-s2.0-65349115402
4725,4725,2-s2.0-59249085929
4746,4746,2-s2.0-58049189318
4751,4751,2-s2.0-57349185724
4754,4754,2-s2.0-56749153167
4764,4764,2-s2.0-53349089882
4777,4777,2-s2.0-56049103604
4802,4802,2-s2.0-53849111188
4827,4827,2-s2.0-55449096967
4831,4831,2-s2.0-55049094246
4850,4850,2-s2.0-52249111879
4855,4855,2-s2.0-51849131544
4866,4866,2-s2.0-47549115330
4888,4888,2-s2.0-51449087810
4900,4900,2-s2.0-49949084269
4903,4903,2-s2.0-49349110499
4905,4905,2-s2.0-48649098815
4908,4908,2-s2.0-48449095923
4912,4912,2-s2.0-44649172460
4920,4920,2-s2.0-49949095438
4941,4941,2-s2.0-46049109704
4942,4942,2-s2.0-46049091981
4958,4958,2-s2.0-47049107342
4962,4962,2-s2.0-77953795682
4967,4967,2-s2.0-50949099345
4970,4970,2-s2.0-47649105222
4973,4973,2-s2.0-45949094327
5015,5015,2-s2.0-44449142951
5018,5018,2-s2.0-43849094671
5026,5026,2-s2.0-43849090465
5056,5056,2-s2.0-48849099842
5077,5077,2-s2.0-43849096603
5083,5083,2-s2.0-84920162453
5094,5094,2-s2.0-39149107776
5133,5133,2-s2.0-38049150366
5174,5174,2-s2.0-85029130473
5202,5202,2-s2.0-85029101429
5204,5204,2-s2.0-85029098111
5228,5228,2-s2.0-85029078103
5232,5232,2-s2.0-85029073194
5264,5264,2-s2.0-85029039240
5289,5289,2-s2.0-85021239739
5301,5301,2-s2.0-84990321142
5317,5317,2-s2.0-84928931408
5332,5332,2-s2.0-84898437956
5345,5345,2-s2.0-84890436030
5352,5352,2-s2.0-84867437633
5360,5360,2-s2.0-84857856636
5371,5371,2-s2.0-79954788767
5377,5377,2-s2.0-78049448384
5382,5382,2-s2.0-77952428629
5385,5385,2-s2.0-77950898925
5386,5386,2-s2.0-77950688888
5397,5397,2-s2.0-68949161997
5410,5410,2-s2.0-63849224338
5416,5416,2-s2.0-62549088650
5419,5419,2-s2.0-60950010887
5432,5432,2-s2.0-58049198075
5436,5436,2-s2.0-56849133612
5452,5452,2-s2.0-54049116714
5471,5471,2-s2.0-48249108366
5473,5473,2-s2.0-48249083036
5475,5475,2-s2.0-47949124403
5478,5478,2-s2.0-47749151013
5484,5484,2-s2.0-46449125322
5489,5489,2-s2.0-44449127530
5499,5499,2-s2.0-43249089790
5516,5516,2-s2.0-39749093685
5525,5525,2-s2.0-37549011811
5526,5526,2-s2.0-37549002845
5529,5529,2-s2.0-36849028256
5547,5547,2-s2.0-71849089045
5550,5550,2-s2.0-71749116224
5552,5552,2-s2.0-71749090191
5555,5555,2-s2.0-85013845356
5562,5562,2-s2.0-84900671613
5628,5628,2-s2.0-84857753983
5641,5641,2-s2.0-78650591333
5642,5642,2-s2.0-78650532176
5645,5645,2-s2.0-78649360275
5647,5647,2-s2.0-78149337610
5661,5661,2-s2.0-77955332121
5664,5664,2-s2.0-77955311210
5670,5670,2-s2.0-77954273822
5680,5680,2-s2.0-77952840049
5681,5681,2-s2.0-77952739847
5682,5682,2-s2.0-77952721149
5691,5691,2-s2.0-77951496886
5694,5694,2-s2.0-77951484976
5706,5706,2-s2.0-77951452422
5711,5711,2-s2.0-77951433200
5725,5725,2-s2.0-77950163615
5734,5734,2-s2.0-77649258682
5741,5741,2-s2.0-76749110422
5748,5748,2-s2.0-75749087216
5750,5750,2-s2.0-75149125177
5773,5773,2-s2.0-70450225418
5779,5779,2-s2.0-68049109121
5820,5820,2-s2.0-72449129471
5827,5827,2-s2.0-70449116021
5830,5830,2-s2.0-70350495915
5834,5834,2-s2.0-70350678984
5847,5847,2-s2.0-70349638228
5858,5858,2-s2.0-75149178582
5863,5863,2-s2.0-70449420095
5885,5885,2-s2.0-69949103992
5898,5898,2-s2.0-69349096698
5905,5905,2-s2.0-78650298412
5917,5917,2-s2.0-70449436149
5936,5936,2-s2.0-69949124662
5941,5941,2-s2.0-69249166997
5944,5944,2-s2.0-68949110336
5962,5962,2-s2.0-68149141724
5963,5963,2-s2.0-68149131615
5978,5978,2-s2.0-68849092338
5983,5983,2-s2.0-64449087500
5986,5986,2-s2.0-68149175042
5988,5988,2-s2.0-67651252918
5995,5995,2-s2.0-67650556630
5999,5999,2-s2.0-67650527298
6003,6003,2-s2.0-67649989930
6011,6011,2-s2.0-74249114342
6020,6020,2-s2.0-68849100070
6023,6023,2-s2.0-67649641406
6030,6030,2-s2.0-67349135354
6039,6039,2-s2.0-67649286055
6042,6042,2-s2.0-67649277210
6052,6052,2-s2.0-67649264880
6066,6066,2-s2.0-66249083155
6073,6073,2-s2.0-77951461648
6079,6079,2-s2.0-70649106827
6082,6082,2-s2.0-70350460064
6092,6092,2-s2.0-67649675517
6097,6097,2-s2.0-67349275600
6106,6106,2-s2.0-67349091173
6107,6107,2-s2.0-66749185844
6118,6118,2-s2.0-84909244993
6121,6121,2-s2.0-67349126603
6126,6126,2-s2.0-67349133491
6127,6127,2-s2.0-65149100543
6154,6154,2-s2.0-64949156955
6165,6165,2-s2.0-84909300705
6168,6168,2-s2.0-67349254149
6176,6176,2-s2.0-85043469953
6186,6186,2-s2.0-69349095403
6191,6191,2-s2.0-68549101553
6203,6203,2-s2.0-60849109526
6214,6214,2-s2.0-70449619266
6216,6216,2-s2.0-85026769659
6220,6220,2-s2.0-77049092419
6228,6228,2-s2.0-84871699610
6247,6247,2-s2.0-66649133665
6248,6248,2-s2.0-66249085896
6249,6249,2-s2.0-64949173422
6279,6279,2-s2.0-77950361742
6281,6281,2-s2.0-77349125611
6284,6284,2-s2.0-62749177279
6307,6307,2-s2.0-85187735845
6312,6312,2-s2.0-85147071618
6326,6326,2-s2.0-85142814692
6344,6344,2-s2.0-85067964505
6354,6354,2-s2.0-85040469498
6355,6355,2-s2.0-85029128601
6366,6366,2-s2.0-85029114086
6367,6367,2-s2.0-85029111859
6371,6371,2-s2.0-85029107992
6376,6376,2-s2.0-85029100083
6412,6412,2-s2.0-85029056911
6417,6417,2-s2.0-85029048031
6422,6422,2-s2.0-85029041087
6424,6424,2-s2.0-85029040175
6428,6428,2-s2.0-85029035817
6435,6435,2-s2.0-85026264072
6438,6438,2-s2.0-85024547142
6442,6442,2-s2.0-85023807986
6446,6446,2-s2.0-85006461766
6451,6451,2-s2.0-84969804049
6455,6455,2-s2.0-84945188120
6460,6460,2-s2.0-84938777720
6470,6470,2-s2.0-84930858482
6477,6477,2-s2.0-84923847217
6512,6512,2-s2.0-84868361927
6539,6539,2-s2.0-79955659530
6545,6545,2-s2.0-79951826838
6548,6548,2-s2.0-78650686126
6597,6597,2-s2.0-72849129480
6608,6608,2-s2.0-70350627391
6615,6615,2-s2.0-70349646995
6618,6618,2-s2.0-70349494203
6634,6634,2-s2.0-69349088416
6639,6639,2-s2.0-68949213738
6646,6646,2-s2.0-68249150751
6660,6660,2-s2.0-67649336986
6675,6675,2-s2.0-62749127238
6676,6676,2-s2.0-62449329314
6685,6685,2-s2.0-61449195844
6687,6687,2-s2.0-61349135667
6699,6699,2-s2.0-59749100274
6707,6707,2-s2.0-58649109367
6738,6738,2-s2.0-78650016129
6741,6741,2-s2.0-78649861670
6760,6760,2-s2.0-84900582206
6779,6779,2-s2.0-84892285091
6780,6780,2-s2.0-84892274298
6803,6803,2-s2.0-84884425859
6817,6817,2-s2.0-84877912325
6832,6832,2-s2.0-84868270284
6835,6835,2-s2.0-84867448574
6881,6881,2-s2.0-80053907627
6897,6897,2-s2.0-79959882973
6902,6902,2-s2.0-79959461076
6910,6910,2-s2.0-79959255445
6915,6915,2-s2.0-79958712257
6916,6916,2-s2.0-79958698838
6919,6919,2-s2.0-79958177345
6925,6925,2-s2.0-79956145107
6945,6945,2-s2.0-79952162822
6951,6951,2-s2.0-79951941056
6954,6954,2-s2.0-79951935227
6973,6973,2-s2.0-79951815124
6983,6983,2-s2.0-78751543076
7006,7006,2-s2.0-78650552145
7016,7016,2-s2.0-78649489744
7017,7017,2-s2.0-78649444571
7019,7019,2-s2.0-78649435911
7027,7027,2-s2.0-78449244206
7043,7043,2-s2.0-77955166499
7055,7055,2-s2.0-78349254669
7062,7062,2-s2.0-78149250444
7065,7065,2-s2.0-78049414485
7068,7068,2-s2.0-78049355526
7084,7084,2-s2.0-77958569292
7087,7087,2-s2.0-77958563924
7091,7091,2-s2.0-77958536938
7103,7103,2-s2.0-78650401966
7119,7119,2-s2.0-77958158650
7123,7123,2-s2.0-78049388646
7133,7133,2-s2.0-77957954195
7138,7138,2-s2.0-77957719375
7145,7145,2-s2.0-77957717113
7155,7155,2-s2.0-77957710391
7175,7175,2-s2.0-77957690713
7177,7177,2-s2.0-77957747287
7182,7182,2-s2.0-77957279127
7186,7186,2-s2.0-84947426894
7190,7190,2-s2.0-79957884339
7197,7197,2-s2.0-78649482881
7198,7198,2-s2.0-78649436403
7202,7202,2-s2.0-77958003679
7203,7203,2-s2.0-77957293225
7205,7205,2-s2.0-77957131529
7215,7215,2-s2.0-77956995101
7238,7238,2-s2.0-77956277253
7252,7252,2-s2.0-84921831948
7254,7254,2-s2.0-79959869320
7296,7296,2-s2.0-77955620304
7312,7312,2-s2.0-79960265195
7314,7314,2-s2.0-79960230824
7316,7316,2-s2.0-79960207633
7332,7332,2-s2.0-77954311701
7336,7336,2-s2.0-105013045387
7345,7345,2-s2.0-77954926296
7348,7348,2-s2.0-77954892262
7352,7352,2-s2.0-84867494533
7360,7360,2-s2.0-77954779150
7365,7365,2-s2.0-77954445299
7373,7373,2-s2.0-77954231024
7374,7374,2-s2.0-77954207884
7389,7389,2-s2.0-77958043638
7391,7391,2-s2.0-77955595641
7394,7394,2-s2.0-77955568680
7399,7399,2-s2.0-77954094340
7403,7403,2-s2.0-77953567902
7417,7417,2-s2.0-77953733304
7422,7422,2-s2.0-77953235584
7461,7461,2-s2.0-84867566759
7471,7471,2-s2.0-77952128314
7480,7480,2-s2.0-84919754624
7500,7500,2-s2.0-77951657635
7509,7509,2-s2.0-81255154931
7514,7514,2-s2.0-77954031771
7538,7538,2-s2.0-79960214727
7553,7553,2-s2.0-77950639703
7563,7563,2-s2.0-77952321989
7569,7569,2-s2.0-84867526965
7571,7571,2-s2.0-77954456014
7578,7578,2-s2.0-79952876001
7584,7584,2-s2.0-77952576812
7590,7590,2-s2.0-77951544965
7594,7594,2-s2.0-77951076333
7602,7602,2-s2.0-77949481626
7614,7614,2-s2.0-77649204689
7631,7631,2-s2.0-77957815298
7638,7638,2-s2.0-77950223170
7645,7645,2-s2.0-76649121903
7654,7654,2-s2.0-73749087329
7666,7666,2-s2.0-77958491986
7672,7672,2-s2.0-85192953679
7676,7676,2-s2.0-85143102770
7678,7678,2-s2.0-85140666918
7685,7685,2-s2.0-85121883297
7691,7691,2-s2.0-85105875449
7694,7694,2-s2.0-85087310529
7708,7708,2-s2.0-85049120077
7709,7709,2-s2.0-85049114699
7732,7732,2-s2.0-85029119681
7735,7735,2-s2.0-85029117352
7765,7765,2-s2.0-85029094029
7771,7771,2-s2.0-85029087416
7776,7776,2-s2.0-85029084351
7781,7781,2-s2.0-85029080890
7791,7791,2-s2.0-85029075641
7793,7793,2-s2.0-85029075313
7797,7797,2-s2.0-85029072415
7798,7798,2-s2.0-85029071347
7823,7823,2-s2.0-85029053766
7839,7839,2-s2.0-85029036661
7840,7840,2-s2.0-85029036155
7841,7841,2-s2.0-85029036070
7846,7846,2-s2.0-85029032994
7852,7852,2-s2.0-85029028684
7879,7879,2-s2.0-84959186028
7880,7880,2-s2.0-84957361910
7885,7885,2-s2.0-84941273227
7892,7892,2-s2.0-84938704441
7903,7903,2-s2.0-84930586903
7912,7912,2-s2.0-84907082841
7923,7923,2-s2.0-84898920391
7928,7928,2-s2.0-84897214356
7940,7940,2-s2.0-84889763983
7949,7949,2-s2.0-84867472199
7955,7955,2-s2.0-84858694020
7982,7982,2-s2.0-79955913626
7994,7994,2-s2.0-79952278198
