corpus_position,source_row_abs,EID_o_identificador
32928,32929,2-s2.0-84978726751
33274,33275,2-s2.0-105013548622
33315,33316,2-s2.0-85196413847
33361,33362,2-s2.0-86000333093
33395,33396,2-s2.0-105011867290
33517,33518,2-s2.0-105013677131
33616,33617,2-s2.0-105009363814
33761,33762,2-s2.0-105009258820
33773,33774,2-s2.0-105008507030
33898,33899,2-s2.0-85218091586
33973,33974,2-s2.0-105002263384
34074,34075,2-s2.0-85211719003
34228,34229,2-s2.0-86000577179
34240,34241,2-s2.0-85218249119
34400,34401,2-s2.0-86000267981
34613,34614,2-s2.0-86000308290
34630,34631,2-s2.0-85219666502
34666,34667,2-s2.0-85218783652
34682,34683,2-s2.0-85218689065
34690,34691,2-s2.0-85218171856
34872,34873,2-s2.0-85214520352
34963,34964,2-s2.0-85208552717
35133,35134,2-s2.0-105013584768
35179,35180,2-s2.0-105013379814
35450,35451,2-s2.0-105011151740
35486,35487,2-s2.0-105010861821
35518,35519,2-s2.0-105010495561
35541,35542,2-s2.0-105010047494
35550,35551,2-s2.0-105009920364
35659,35660,2-s2.0-105008760394
35910,35911,2-s2.0-105006815634
36414,36415,2-s2.0-105001381647
36439,36440,2-s2.0-105001236758
36616,36617,2-s2.0-85213012154
36666,36667,2-s2.0-85210961630
36729,36730,2-s2.0-85205967834
36736,36737,2-s2.0-85205705144
36869,36870,2-s2.0-85173741872
37033,37034,2-s2.0-85200043182
37143,37144,2-s2.0-85207451559
37351,37352,2-s2.0-85200812627
37540,37541,2-s2.0-85197199995
37674,37675,2-s2.0-85214366790
38077,38078,2-s2.0-85201297878
38128,38129,2-s2.0-85195483744
38247,38248,2-s2.0-85144575976
38261,38262,2-s2.0-85194871919
38345,38346,2-s2.0-85194172666
38439,38440,2-s2.0-85191014418
38472,38473,2-s2.0-85214787381
38608,38609,2-s2.0-85189165934
38728,38729,2-s2.0-85160609772
38837,38838,2-s2.0-85178346572
39053,39054,2-s2.0-85217559594
39158,39159,2-s2.0-85215093236
39259,39260,2-s2.0-85212763669
39275,39276,2-s2.0-85212467987
39336,39337,2-s2.0-85211605064
39382,39383,2-s2.0-85211101637
39419,39420,2-s2.0-85210361826
39537,39538,2-s2.0-85207961293
39564,39565,2-s2.0-85207277806
39662,39663,2-s2.0-85205968680
39754,39755,2-s2.0-85204768086
39765,39766,2-s2.0-85204528332
39894,39895,2-s2.0-85202209037
39918,39919,2-s2.0-85201830240
39952,39953,2-s2.0-85201370861
40090,40091,2-s2.0-85200217373
40146,40147,2-s2.0-85199474907
40278,40279,2-s2.0-85197923083
40482,40483,2-s2.0-85193689500
40632,40633,2-s2.0-85190172823
40671,40672,2-s2.0-85189366696
40811,40812,2-s2.0-85185961074
40951,40952,2-s2.0-85182009896
41420,41421,2-s2.0-105000734873
41443,41444,2-s2.0-105000658850
41447,41448,2-s2.0-105000647694
41476,41477,2-s2.0-85183681249
41632,41633,2-s2.0-85168949590
41640,41641,2-s2.0-85167462322
41782,41783,2-s2.0-85178316787
41850,41851,2-s2.0-85145417128
41874,41875,2-s2.0-85177588093
42166,42167,2-s2.0-85148232988
42257,42258,2-s2.0-85168728699
42294,42295,2-s2.0-85147346829
42457,42458,2-s2.0-85170199789
42609,42610,2-s2.0-85163663632
42777,42778,2-s2.0-85161135578
42786,42787,2-s2.0-85160056853
42842,42843,2-s2.0-85163338521
42984,42985,2-s2.0-85151235734
43069,43070,2-s2.0-85151156989
43190,43191,2-s2.0-85148582979
43245,43246,2-s2.0-85145604216
43283,43284,2-s2.0-85117511591
43310,43311,2-s2.0-85147144036
43328,43329,2-s2.0-85140978412
43631,43632,2-s2.0-85182990689
43739,43740,2-s2.0-85180776455
43749,43750,2-s2.0-85180758714
43783,43784,2-s2.0-85180338687
43832,43833,2-s2.0-85179837628
43954,43955,2-s2.0-85176380653
44043,44044,2-s2.0-85174568214
44102,44103,2-s2.0-85173792859
44239,44240,2-s2.0-85170197705
44256,44257,2-s2.0-85169913365
44492,44493,2-s2.0-85165090494
44582,44583,2-s2.0-85163411501
44650,44651,2-s2.0-85161517527
44807,44808,2-s2.0-85153838354
44844,44845,2-s2.0-85153225374
44856,44857,2-s2.0-85152783603
44998,44999,2-s2.0-85148752353
45102,45103,2-s2.0-85144172366
45402,45403,2-s2.0-85145068145
45457,45458,2-s2.0-85152526375
45478,45479,2-s2.0-85146303392
45547,45548,2-s2.0-85139848464
45842,45843,2-s2.0-85141381704
45846,45847,2-s2.0-85143563738
45868,45869,2-s2.0-85140264772
45912,45913,2-s2.0-85139962142
45967,45968,2-s2.0-85114191175
46168,46169,2-s2.0-85137198945
46183,46184,2-s2.0-85138297134
46513,46514,2-s2.0-85134155300
46637,46638,2-s2.0-85127648984
46991,46992,2-s2.0-85128636849
47037,47038,2-s2.0-85123608312
47200,47201,2-s2.0-85125942334
47205,47206,2-s2.0-85124276322
47290,47291,2-s2.0-85180786528
47398,47399,2-s2.0-85163809184
47500,47501,2-s2.0-85152231270
47602,47603,2-s2.0-85148039021
47771,47772,2-s2.0-85144399354
47792,47793,2-s2.0-85143880093
47817,47818,2-s2.0-85143766570
48016,48017,2-s2.0-85139449463
48483,48484,2-s2.0-85128942667
48615,48616,2-s2.0-85125150627
48621,48622,2-s2.0-85124987796
48662,48663,2-s2.0-85123932264
48664,48665,2-s2.0-85123925535
48772,48773,2-s2.0-85119159080
48847,48848,2-s2.0-85111661081
49124,49125,2-s2.0-85121125287
49238,49239,2-s2.0-85102553409
49275,49276,2-s2.0-85120360455
49346,49347,2-s2.0-85119123840
49457,49458,2-s2.0-85121733093
49558,49559,2-s2.0-85082718633
49675,49676,2-s2.0-85105709161
49834,49835,2-s2.0-85104607788
49976,49977,2-s2.0-85111927246
50241,50242,2-s2.0-85111337038
50357,50358,2-s2.0-85108024932
50595,50596,2-s2.0-85104705790
50603,50604,2-s2.0-85104637198
50861,50862,2-s2.0-85103437671
50866,50867,2-s2.0-85103597179
51113,51114,2-s2.0-85077642072
51176,51177,2-s2.0-85102346392
51233,51234,2-s2.0-85100085238
51351,51352,2-s2.0-85101420187
51746,51747,2-s2.0-85125640639
51780,51781,2-s2.0-85124307260
51787,51788,2-s2.0-85123856742
51815,51816,2-s2.0-85123519532
51865,51866,2-s2.0-85122249086
51935,51936,2-s2.0-85120693551
52042,52043,2-s2.0-85117448431
52083,52084,2-s2.0-85115806250
52206,52207,2-s2.0-85112658446
52233,52234,2-s2.0-85112103971
52363,52364,2-s2.0-85107533815
52403,52404,2-s2.0-85106559243
52451,52452,2-s2.0-85105464810
52499,52500,2-s2.0-85104039965
52532,52533,2-s2.0-85103498679
52610,52611,2-s2.0-85101408909
52653,52654,2-s2.0-85099873158
