corpus_position,source_row_abs,EID_o_identificador
43,43,2-s2.0-3242785671
103,103,2-s2.0-84986155810
122,122,2-s2.0-85024001305
141,141,2-s2.0-84950110067
149,149,2-s2.0-84901245662
168,168,2-s2.0-34249899754
173,173,2-s2.0-33646819206
283,283,2-s2.0-0033740206
335,335,2-s2.0-8744275073
459,459,2-s2.0-85072449893
585,585,2-s2.0-0035691190
587,587,2-s2.0-0035648471
656,656,2-s2.0-0034830126
740,740,2-s2.0-23844443890
763,763,2-s2.0-0036954560
910,910,2-s2.0-84931094077
937,937,2-s2.0-54049084462
948,948,2-s2.0-37249079782
980,980,2-s2.0-1842678377
989,989,2-s2.0-0038115630
1084,1084,2-s2.0-8744312919
1118,1118,2-s2.0-8744259925
1141,1141,2-s2.0-8744233185
1194,1194,2-s2.0-1842585954
1196,1196,2-s2.0-1642560932
1211,1211,2-s2.0-1642438271
1218,1218,2-s2.0-1642436738
1237,1237,2-s2.0-84909063568
1317,1317,2-s2.0-0038034404
1344,1344,2-s2.0-0037630373
1386,1386,2-s2.0-85133054352
1443,1443,2-s2.0-84945547840
1537,1537,2-s2.0-1642309478
1608,1608,2-s2.0-0037681614
1643,1643,2-s2.0-84898165895
1674,1674,2-s2.0-3042678849
1763,1763,2-s2.0-5444254531
1775,1775,2-s2.0-5444242665
1825,1825,2-s2.0-6344239290
1854,1854,2-s2.0-2542586184
1888,1888,2-s2.0-2642551636
1891,1891,2-s2.0-2442692897
1968,1968,2-s2.0-85071208214
2179,2179,2-s2.0-84885759355
2225,2225,2-s2.0-42549140864
2289,2289,2-s2.0-29144437165
2306,2306,2-s2.0-27844608983
2324,2324,2-s2.0-27944461086
2332,2332,2-s2.0-21244489275
2363,2363,2-s2.0-23944468247
2375,2375,2-s2.0-31444455968
2419,2419,2-s2.0-22444434722
2435,2435,2-s2.0-23044477933
2448,2448,2-s2.0-17444387824
2477,2477,2-s2.0-18644382084
2510,2510,2-s2.0-16244363080
2543,2543,2-s2.0-85115733666
2607,2607,2-s2.0-84958165682
2624,2624,2-s2.0-84927087465
2629,2629,2-s2.0-84908391584
2653,2653,2-s2.0-84855948751
2691,2691,2-s2.0-33646189020
2752,2752,2-s2.0-22544477841
2783,2783,2-s2.0-22544459915
2822,2822,2-s2.0-19444367613
2862,2862,2-s2.0-10644244538
2917,2917,2-s2.0-58249098483
2991,2991,2-s2.0-33847765023
3027,3027,2-s2.0-33749998696
3045,3045,2-s2.0-33750286268
3066,3066,2-s2.0-33748894182
3090,3090,2-s2.0-35148860981
3247,3247,2-s2.0-85101253168
3278,3278,2-s2.0-85029118123
3414,3414,2-s2.0-84896964591
3445,3445,2-s2.0-77958610844
3496,3496,2-s2.0-33847281494
3613,3613,2-s2.0-105011800504
3675,3675,2-s2.0-84867483631
3782,3782,2-s2.0-50049097209
3795,3795,2-s2.0-48449089437
3906,3906,2-s2.0-36448953910
3970,3970,2-s2.0-34548179012
3977,3977,2-s2.0-49449100924
4093,4093,2-s2.0-34247244121
4105,4105,2-s2.0-52149123035
4125,4125,2-s2.0-33847667476
4142,4142,2-s2.0-33846858850
4155,4155,2-s2.0-33751580864
4178,4178,2-s2.0-85067934774
4228,4228,2-s2.0-85029076706
4251,4251,2-s2.0-85029051467
4353,4353,2-s2.0-84896284185
4401,4401,2-s2.0-63749120572
4458,4458,2-s2.0-34547535673
4500,4500,2-s2.0-33947491242
4534,4534,2-s2.0-57349115254
4540,4540,2-s2.0-57149122435
4610,4610,2-s2.0-84867355879
4756,4756,2-s2.0-55849099652
4825,4825,2-s2.0-55949131982
4826,4826,2-s2.0-55949101690
4836,4836,2-s2.0-52649118134
4895,4895,2-s2.0-50249127277
4915,4915,2-s2.0-50649119452
4962,4962,2-s2.0-77953795682
5026,5026,2-s2.0-43849090465
5065,5065,2-s2.0-41549083821
5195,5195,2-s2.0-85029107686
5214,5214,2-s2.0-85029088673
5221,5221,2-s2.0-85029082476
5223,5223,2-s2.0-85029081777
5238,5238,2-s2.0-85029067108
5245,5245,2-s2.0-85029062104
5273,5273,2-s2.0-85029030446
5290,5290,2-s2.0-85016100081
5520,5520,2-s2.0-38849128752
5521,5521,2-s2.0-38549090726
5702,5702,2-s2.0-77951459429
5781,5781,2-s2.0-60849088857
5846,5846,2-s2.0-70350460034
5888,5888,2-s2.0-69749128700
5904,5904,2-s2.0-79952062874
5916,5916,2-s2.0-70449611519
5946,5946,2-s2.0-67349252323
6011,6011,2-s2.0-74249114342
6028,6028,2-s2.0-67349189874
6147,6147,2-s2.0-67650085155
6153,6153,2-s2.0-65349151543
6172,6172,2-s2.0-63649145930
6213,6213,2-s2.0-81555211118
6216,6216,2-s2.0-85026769659
6263,6263,2-s2.0-60149107860
6302,6302,2-s2.0-58149270957
6362,6362,2-s2.0-85029117162
6384,6384,2-s2.0-85029087199
6387,6387,2-s2.0-85029085159
6417,6417,2-s2.0-85029048031
6444,6444,2-s2.0-85016660346
6482,6482,2-s2.0-84905097180
6496,6496,2-s2.0-84896661697
6502,6502,2-s2.0-84888589620
6535,6535,2-s2.0-79959934492
6689,6689,2-s2.0-60849139390
6704,6704,2-s2.0-59349088681
6922,6922,2-s2.0-79958080275
7050,7050,2-s2.0-78649242690
7150,7150,2-s2.0-77957714088
7389,7389,2-s2.0-77958043638
7578,7578,2-s2.0-79952876001
7591,7591,2-s2.0-77951186481
