corpus_position,source_row_abs,EID_o_identificador
345,345,2-s2.0-8744248398
347,347,2-s2.0-8744243398
348,348,2-s2.0-8744242918
349,349,2-s2.0-8744242338
351,351,2-s2.0-8744233239
352,352,2-s2.0-8744232373
356,356,2-s2.0-8744219617
357,357,2-s2.0-85073143125
359,359,2-s2.0-85013587113
360,360,2-s2.0-84891666555
361,361,2-s2.0-84869430431
362,362,2-s2.0-84867317324
363,363,2-s2.0-78751527266
364,364,2-s2.0-61349183215
365,365,2-s2.0-52649096412
366,366,2-s2.0-52549121986
367,367,2-s2.0-52549121985
368,368,2-s2.0-4944260811
369,369,2-s2.0-4944254413
371,371,2-s2.0-34249893927
374,374,2-s2.0-3242722248
380,380,2-s2.0-0035790779
381,381,2-s2.0-0035786659
382,382,2-s2.0-0035786043
385,385,2-s2.0-0035745072
386,386,2-s2.0-0035732454
389,389,2-s2.0-0035688346
390,390,2-s2.0-0035687905
394,394,2-s2.0-0035582158
395,395,2-s2.0-0035571544
397,397,2-s2.0-0035555234
401,401,2-s2.0-0035292951
403,403,2-s2.0-0035622660
412,412,2-s2.0-0035497719
414,414,2-s2.0-0034847153
415,415,2-s2.0-4744349791
418,418,2-s2.0-0035725479
419,419,2-s2.0-0035422936
421,421,2-s2.0-0034932636
423,423,2-s2.0-46649112036
425,425,2-s2.0-33748119019
426,426,2-s2.0-85023947838
427,427,2-s2.0-77954184874
438,438,2-s2.0-0346997406
441,441,2-s2.0-0035286827
442,442,2-s2.0-0035279548
443,443,2-s2.0-0035272283
445,445,2-s2.0-0035264841
446,446,2-s2.0-0013240382
448,448,2-s2.0-0035608424
449,449,2-s2.0-0035257725
452,452,2-s2.0-6344292478
453,453,2-s2.0-6344283024
457,457,2-s2.0-85096748981
463,463,2-s2.0-85047686427
467,467,2-s2.0-85023833173
468,468,2-s2.0-85023813769
469,469,2-s2.0-85023812916
473,473,2-s2.0-85009870897
474,474,2-s2.0-85009648608
475,475,2-s2.0-85009635406
477,477,2-s2.0-85009547716
478,478,2-s2.0-85009039286
480,480,2-s2.0-85007784572
481,481,2-s2.0-84996203492
482,482,2-s2.0-84993737850
484,484,2-s2.0-84992850792
488,488,2-s2.0-84968560777
490,490,2-s2.0-84958765591
493,493,2-s2.0-84926254016
495,495,2-s2.0-84904063011
499,499,2-s2.0-84901268889
503,503,2-s2.0-84895258936
507,507,2-s2.0-84867342011
509,509,2-s2.0-84858572328
510,510,2-s2.0-79952130000
514,514,2-s2.0-71149103033
515,515,2-s2.0-61949257545
521,521,2-s2.0-52549130765
522,522,2-s2.0-52549118202
523,523,2-s2.0-52549098654
525,525,2-s2.0-4544263115
528,528,2-s2.0-4043087809
529,529,2-s2.0-34548849734
532,532,2-s2.0-34249670955
533,533,2-s2.0-33751504732
534,534,2-s2.0-33749871901
538,538,2-s2.0-33344460828
540,540,2-s2.0-27944489082
541,541,2-s2.0-27944457920
543,543,2-s2.0-27544496425
544,544,2-s2.0-26444550190
546,546,2-s2.0-2442547089
548,548,2-s2.0-20644461397
549,549,2-s2.0-19644393318
550,550,2-s2.0-19644390279
551,551,2-s2.0-19644381920
554,554,2-s2.0-19644363835
555,555,2-s2.0-19644363227
556,556,2-s2.0-18544390127
557,557,2-s2.0-18444366830
558,558,2-s2.0-18044398836
559,559,2-s2.0-17644447688
561,561,2-s2.0-17544400786
566,566,2-s2.0-1242287682
567,567,2-s2.0-0345816874
571,571,2-s2.0-0040487057
573,573,2-s2.0-0039147545
575,575,2-s2.0-0038895779
577,577,2-s2.0-0038775899
579,579,2-s2.0-0035908403
580,580,2-s2.0-0035824237
581,581,2-s2.0-0035790531
585,585,2-s2.0-0035691190
590,590,2-s2.0-0035615685
591,591,2-s2.0-0035601560
593,593,2-s2.0-0035599981
594,594,2-s2.0-0035595758
597,597,2-s2.0-0035579635
599,599,2-s2.0-0035562902
600,600,2-s2.0-0035537853
601,601,2-s2.0-0035537037
605,605,2-s2.0-0035531595
607,607,2-s2.0-0035495263
608,608,2-s2.0-0035491608
610,610,2-s2.0-0035458222
611,611,2-s2.0-0035457774
612,612,2-s2.0-0035438376
617,617,2-s2.0-0035381111
618,618,2-s2.0-0035378401
619,619,2-s2.0-0035376604
620,620,2-s2.0-0035374273
621,621,2-s2.0-0035374082
623,623,2-s2.0-0035354880
624,624,2-s2.0-0035343999
625,625,2-s2.0-0035342129
628,628,2-s2.0-0035287304
632,632,2-s2.0-0035204715
634,634,2-s2.0-0035202597
636,636,2-s2.0-0035201973
641,641,2-s2.0-0035194095
643,643,2-s2.0-0035142034
645,645,2-s2.0-0035079719
646,646,2-s2.0-0035076293
647,647,2-s2.0-0035059492
648,648,2-s2.0-0035037337
649,649,2-s2.0-0035000207
650,650,2-s2.0-0034985340
652,652,2-s2.0-0034981004
656,656,2-s2.0-0034830126
657,657,2-s2.0-0034822964
662,662,2-s2.0-0034776582
663,663,2-s2.0-0034771467
665,665,2-s2.0-0012630197
666,666,2-s2.0-0012584908
668,668,2-s2.0-0009889502
673,673,2-s2.0-8744307770
674,674,2-s2.0-8744302086
675,675,2-s2.0-8744301796
678,678,2-s2.0-8744292846
679,679,2-s2.0-8744289745
680,680,2-s2.0-8744289577
681,681,2-s2.0-8744289480
682,682,2-s2.0-8744285546
684,684,2-s2.0-8744278149
686,686,2-s2.0-8744276635
687,687,2-s2.0-8744274294
688,688,2-s2.0-8744273851
691,691,2-s2.0-8744266292
692,692,2-s2.0-8744264051
695,695,2-s2.0-8744260857
697,697,2-s2.0-8744254764
698,698,2-s2.0-8744249133
699,699,2-s2.0-8744248315
701,701,2-s2.0-8744246388
702,702,2-s2.0-8744246347
703,703,2-s2.0-8744246134
704,704,2-s2.0-8744244174
711,711,2-s2.0-8744234294
712,712,2-s2.0-8744234022
714,714,2-s2.0-8744230889
715,715,2-s2.0-8744229032
716,716,2-s2.0-8744225628
726,726,2-s2.0-84867302294
727,727,2-s2.0-84867291803
728,728,2-s2.0-84862506439
731,731,2-s2.0-4944260278
732,732,2-s2.0-43149120757
735,735,2-s2.0-3042724859
736,736,2-s2.0-3042691111
737,737,2-s2.0-3042600450
738,738,2-s2.0-2642556458
740,740,2-s2.0-23844443890
742,742,2-s2.0-21144448317
743,743,2-s2.0-18644378474
744,744,2-s2.0-1842579640
746,746,2-s2.0-18344365029
747,747,2-s2.0-17144450870
751,751,2-s2.0-0347069061
752,752,2-s2.0-0038715045
753,753,2-s2.0-0038671886
757,757,2-s2.0-0036995665
758,758,2-s2.0-0036992281
759,759,2-s2.0-0036989180
761,761,2-s2.0-0036957288
763,763,2-s2.0-0036954560
765,765,2-s2.0-0036954280
766,766,2-s2.0-0036954181
768,768,2-s2.0-0036954087
769,769,2-s2.0-0036953978
771,771,2-s2.0-0036949797
772,772,2-s2.0-0036949629
773,773,2-s2.0-0036949575
777,777,2-s2.0-0036949319
781,781,2-s2.0-0036911431
782,782,2-s2.0-0036907670
784,784,2-s2.0-0036368716
786,786,2-s2.0-0036002222
792,792,2-s2.0-3843118120
794,794,2-s2.0-0036875925
795,795,2-s2.0-0036864581
799,799,2-s2.0-84864977393
800,800,2-s2.0-3042544902
802,802,2-s2.0-0036798916
806,806,2-s2.0-84872580315
808,808,2-s2.0-0038895464
810,810,2-s2.0-0036016344
811,811,2-s2.0-0036336430
812,812,2-s2.0-0036331867
814,814,2-s2.0-0036677618
815,815,2-s2.0-0036064542
817,817,2-s2.0-84945938712
818,818,2-s2.0-0037118764
819,819,2-s2.0-0036297785
820,820,2-s2.0-34548275325
822,822,2-s2.0-0036274412
831,831,2-s2.0-0037165998
832,832,2-s2.0-0037165988
833,833,2-s2.0-0036246049
835,835,2-s2.0-3843123555
837,837,2-s2.0-0036573193
838,838,2-s2.0-0036571849
839,839,2-s2.0-0036207274
840,840,2-s2.0-0036201633
844,844,2-s2.0-0036005479
845,845,2-s2.0-5644287669
846,846,2-s2.0-33748756973
852,852,2-s2.0-0037039848
853,853,2-s2.0-0346739128
855,855,2-s2.0-0036484188
857,857,2-s2.0-0037059496
858,858,2-s2.0-0037059449
861,861,2-s2.0-85075071836
862,862,2-s2.0-85071344093
863,863,2-s2.0-85066206402
864,864,2-s2.0-85066201025
865,865,2-s2.0-85066189967
868,868,2-s2.0-85065366810
869,869,2-s2.0-85065365895
872,872,2-s2.0-85064306241
873,873,2-s2.0-85057399391
874,874,2-s2.0-85057365695
879,879,2-s2.0-85012100145
880,880,2-s2.0-85010629601
883,883,2-s2.0-85006502524
884,884,2-s2.0-84996214022
885,885,2-s2.0-84993728836
886,886,2-s2.0-84992905091
889,889,2-s2.0-84964556604
894,894,2-s2.0-84964507882
897,897,2-s2.0-84964447135
898,898,2-s2.0-84964432737
899,899,2-s2.0-84964425589
900,900,2-s2.0-84963922841
902,902,2-s2.0-84959053346
904,904,2-s2.0-84949206867
905,905,2-s2.0-84948673159
909,909,2-s2.0-84937376240
910,910,2-s2.0-84931094077
911,911,2-s2.0-84923766708
913,913,2-s2.0-84904042788
915,915,2-s2.0-84893487951
916,916,2-s2.0-84893033115
917,917,2-s2.0-84874996098
918,918,2-s2.0-84871577510
919,919,2-s2.0-84867354030
920,920,2-s2.0-84867325316
922,922,2-s2.0-84864696083
924,924,2-s2.0-80052562153
926,926,2-s2.0-79956147606
930,930,2-s2.0-77951250571
931,931,2-s2.0-77950792638
937,937,2-s2.0-54049084462
941,941,2-s2.0-52649103513
942,942,2-s2.0-52449095367
945,945,2-s2.0-4043181111
947,947,2-s2.0-38649117833
948,948,2-s2.0-37249079782
953,953,2-s2.0-34249138404
954,954,2-s2.0-34247448427
955,955,2-s2.0-34247439100
957,957,2-s2.0-33845870563
958,958,2-s2.0-33751113680
959,959,2-s2.0-33750538121
960,960,2-s2.0-33645426866
961,961,2-s2.0-33645147375
962,962,2-s2.0-31244435209
964,964,2-s2.0-3042583186
965,965,2-s2.0-3042546829
967,967,2-s2.0-27844501887
969,969,2-s2.0-25844431758
970,970,2-s2.0-25144480755
978,978,2-s2.0-21944440040
979,979,2-s2.0-21244505256
980,980,2-s2.0-1842678377
983,983,2-s2.0-17244373066
984,984,2-s2.0-12844249194
988,988,2-s2.0-0039486304
989,989,2-s2.0-0038115630
990,990,2-s2.0-0038075789
993,993,2-s2.0-0037005350
996,996,2-s2.0-0036992518
998,998,2-s2.0-0036985340
999,999,2-s2.0-0036983279
1001,1001,2-s2.0-0036957155
1002,1002,2-s2.0-0036954948
1003,1003,2-s2.0-0036954346
1004,1004,2-s2.0-0036952952
1006,1006,2-s2.0-0036884458
1007,1007,2-s2.0-0036876640
1013,1013,2-s2.0-0036763139
1015,1015,2-s2.0-0036717420
1018,1018,2-s2.0-0036687052
1020,1020,2-s2.0-0036638556
1024,1024,2-s2.0-0036598284
1025,1025,2-s2.0-0036580110
1027,1027,2-s2.0-0036550052
1029,1029,2-s2.0-0036480507
1030,1030,2-s2.0-0036466635
1032,1032,2-s2.0-0036459853
1033,1033,2-s2.0-0036459730
1037,1037,2-s2.0-0036376955
1038,1038,2-s2.0-0036375343
1039,1039,2-s2.0-0036375341
1040,1040,2-s2.0-0036375306
1042,1042,2-s2.0-0036347356
1043,1043,2-s2.0-0036274626
1047,1047,2-s2.0-0036168754
1049,1049,2-s2.0-0036134198
1050,1050,2-s2.0-0036133437
1053,1053,2-s2.0-0036109280
1054,1054,2-s2.0-0036065352
1055,1055,2-s2.0-0036060734
1056,1056,2-s2.0-0036057951
1058,1058,2-s2.0-0036044885
1063,1063,2-s2.0-0036011956
1068,1068,2-s2.0-0035995583
1073,1073,2-s2.0-85133281749
1077,1077,2-s2.0-0346965846
1080,1080,2-s2.0-85190633512
1081,1081,2-s2.0-8844276156
1082,1082,2-s2.0-8744317090
1085,1085,2-s2.0-8744312709
1086,1086,2-s2.0-8744310801
1088,1088,2-s2.0-8744308966
1089,1089,2-s2.0-8744308211
1091,1091,2-s2.0-8744307990
1092,1092,2-s2.0-8744305956
1093,1093,2-s2.0-8744305891
1097,1097,2-s2.0-8744300844
1099,1099,2-s2.0-8744298471
1100,1100,2-s2.0-8744298294
1102,1102,2-s2.0-8744297229
1103,1103,2-s2.0-8744294871
1105,1105,2-s2.0-8744293010
1107,1107,2-s2.0-8744287443
1109,1109,2-s2.0-8744285597
1110,1110,2-s2.0-8744282583
1112,1112,2-s2.0-8744275467
1113,1113,2-s2.0-8744275312
1118,1118,2-s2.0-8744259925
1122,1122,2-s2.0-8744255391
1123,1123,2-s2.0-8744254700
1124,1124,2-s2.0-8744254634
1125,1125,2-s2.0-8744254534
1127,1127,2-s2.0-8744250203
1129,1129,2-s2.0-8744249073
1131,1131,2-s2.0-8744247232
1134,1134,2-s2.0-8744241733
1136,1136,2-s2.0-8744238063
1137,1137,2-s2.0-8744237048
1141,1141,2-s2.0-8744233185
1144,1144,2-s2.0-8744229030
1145,1145,2-s2.0-8744228045
1146,1146,2-s2.0-8744225943
1148,1148,2-s2.0-8744222684
1156,1156,2-s2.0-84882501919
1159,1159,2-s2.0-79955121764
1161,1161,2-s2.0-4944235369
1162,1162,2-s2.0-47349099545
1163,1163,2-s2.0-4143148888
1165,1165,2-s2.0-3843119950
1166,1166,2-s2.0-3843119948
1169,1169,2-s2.0-3843105869
1170,1170,2-s2.0-3843085125
1172,1172,2-s2.0-3843058015
1173,1173,2-s2.0-3543040057
1175,1175,2-s2.0-3542998125
1179,1179,2-s2.0-33744970376
1180,1180,2-s2.0-33644998360
1181,1181,2-s2.0-31544444960
1182,1182,2-s2.0-3142689168
1184,1184,2-s2.0-3042539606
1185,1185,2-s2.0-27944497981
1190,1190,2-s2.0-20844438498
1191,1191,2-s2.0-18844432170
1193,1193,2-s2.0-18844380232
1194,1194,2-s2.0-1842585954
1196,1196,2-s2.0-1642560932
1197,1197,2-s2.0-1642560845
1198,1198,2-s2.0-1642560805
1202,1202,2-s2.0-1642519786
1206,1206,2-s2.0-1642479174
1207,1207,2-s2.0-1642438967
1209,1209,2-s2.0-1642438932
1210,1210,2-s2.0-1642438901
1211,1211,2-s2.0-1642438271
1216,1216,2-s2.0-1642438023
1219,1219,2-s2.0-1542644648
1220,1220,2-s2.0-1542621320
1224,1224,2-s2.0-1542432735
1226,1226,2-s2.0-1542411983
1227,1227,2-s2.0-1542400655
1228,1228,2-s2.0-1542377643
1229,1229,2-s2.0-1542377610
1232,1232,2-s2.0-0942288965
1234,1234,2-s2.0-0346640232
1238,1238,2-s2.0-0242592290
1239,1239,2-s2.0-0242363795
1248,1248,2-s2.0-0242577441
1249,1249,2-s2.0-85083930225
1254,1254,2-s2.0-84908979617
1255,1255,2-s2.0-0141998660
1263,1263,2-s2.0-0141869020
1265,1265,2-s2.0-0141818370
1266,1266,2-s2.0-17144456846
1267,1267,2-s2.0-84908902307
1270,1270,2-s2.0-84905766175
1274,1274,2-s2.0-85164672741
1277,1277,2-s2.0-84982214600
1278,1278,2-s2.0-33746483389
1279,1279,2-s2.0-33645007827
1283,1283,2-s2.0-2642524301
1285,1285,2-s2.0-0242428872
1287,1287,2-s2.0-0141938521
1288,1288,2-s2.0-0141595314
1295,1295,2-s2.0-0042347765
1298,1298,2-s2.0-0038491415
1305,1305,2-s2.0-84942309909
1306,1306,2-s2.0-84942308865
1308,1308,2-s2.0-81255189162
1312,1312,2-s2.0-1942471720
1314,1314,2-s2.0-0041365927
1315,1315,2-s2.0-0037821798
1316,1316,2-s2.0-0038710923
1317,1317,2-s2.0-0038034404
1318,1318,2-s2.0-84903659328
1321,1321,2-s2.0-84885593709
1325,1325,2-s2.0-0038324228
1327,1327,2-s2.0-0037804708
1328,1328,2-s2.0-85083927554
1330,1330,2-s2.0-8644238719
1331,1331,2-s2.0-84956754655
1336,1336,2-s2.0-0037644569
1337,1337,2-s2.0-0037235674
1338,1338,2-s2.0-0037471032
1342,1342,2-s2.0-0141534887
1343,1343,2-s2.0-0038544502
1345,1345,2-s2.0-0037373945
1346,1346,2-s2.0-0037365905
1348,1348,2-s2.0-0037363507
1350,1350,2-s2.0-0037236240
1352,1352,2-s2.0-3042604835
1355,1355,2-s2.0-0037297430
1356,1356,2-s2.0-0037295691
1357,1357,2-s2.0-0037474094
1361,1361,2-s2.0-85152815480
1362,1362,2-s2.0-85140185608
1364,1364,2-s2.0-85139718622
1367,1367,2-s2.0-85139609319
1368,1368,2-s2.0-85139354329
1370,1370,2-s2.0-85139344728
1374,1374,2-s2.0-85139322050
1378,1378,2-s2.0-85138950531
1379,1379,2-s2.0-85138944889
1381,1381,2-s2.0-85138936560
1383,1383,2-s2.0-85138900319
1385,1385,2-s2.0-85138879943
1386,1386,2-s2.0-85133054352
1387,1387,2-s2.0-85075051278
1389,1389,2-s2.0-85066196083
1391,1391,2-s2.0-85064783325
1392,1392,2-s2.0-85064777825
1393,1393,2-s2.0-85064450000
1395,1395,2-s2.0-85057414299
1396,1396,2-s2.0-85042012139
1400,1400,2-s2.0-85032075251
1402,1402,2-s2.0-85023795773
1405,1405,2-s2.0-85016800734
1407,1407,2-s2.0-85009628536
1409,1409,2-s2.0-85009545169
1410,1410,2-s2.0-85009044096
1414,1414,2-s2.0-84986147801
1417,1417,2-s2.0-84954443134
1419,1419,2-s2.0-84951179733
1422,1422,2-s2.0-84946094111
1426,1426,2-s2.0-84946079532
1427,1427,2-s2.0-84946063960
1433,1433,2-s2.0-84946047568
1435,1435,2-s2.0-84946037568
1439,1439,2-s2.0-84945968931
1442,1442,2-s2.0-84945912135
1444,1444,2-s2.0-84945197712
1445,1445,2-s2.0-84944323418
1451,1451,2-s2.0-84925630727
1457,1457,2-s2.0-84904037029
1459,1459,2-s2.0-84896878648
1463,1463,2-s2.0-84867435669
1464,1464,2-s2.0-84867428904
1465,1465,2-s2.0-84867415356
1466,1466,2-s2.0-84867410905
1467,1467,2-s2.0-84867385382
1468,1468,2-s2.0-84867384209
1469,1469,2-s2.0-84867357668
1471,1471,2-s2.0-8344255289
1472,1472,2-s2.0-8344251855
1475,1475,2-s2.0-79551677051
1476,1476,2-s2.0-78651565502
1479,1479,2-s2.0-77954690419
1481,1481,2-s2.0-77952689097
1483,1483,2-s2.0-77950832080
1486,1486,2-s2.0-7444242805
1488,1488,2-s2.0-66149185586
1489,1489,2-s2.0-6344265691
1491,1491,2-s2.0-6344226711
1492,1492,2-s2.0-61049370819
1493,1493,2-s2.0-54949152553
1494,1494,2-s2.0-5444244423
1495,1495,2-s2.0-47049097028
1498,1498,2-s2.0-38649105735
1499,1499,2-s2.0-3843139463
1503,1503,2-s2.0-3843056907
1504,1504,2-s2.0-35248892399
1505,1505,2-s2.0-35248875306
1507,1507,2-s2.0-35048868430
1508,1508,2-s2.0-35048855746
1510,1510,2-s2.0-34848812742
1512,1512,2-s2.0-34548190198
1513,1513,2-s2.0-34147099834
1516,1516,2-s2.0-33745404127
1519,1519,2-s2.0-3042667512
1520,1520,2-s2.0-3042644142
1522,1522,2-s2.0-3042555357
1523,1523,2-s2.0-30244562787
1524,1524,2-s2.0-2642541840
1526,1526,2-s2.0-21944448095
1528,1528,2-s2.0-2142858759
1529,1529,2-s2.0-2142713986
1532,1532,2-s2.0-19244372768
1533,1533,2-s2.0-1842581807
1535,1535,2-s2.0-1642523612
1541,1541,2-s2.0-1542499199
1544,1544,2-s2.0-1442264213
1547,1547,2-s2.0-1142287626
1551,1551,2-s2.0-105007130897
1552,1552,2-s2.0-105007130822
1556,1556,2-s2.0-0346327100
1557,1557,2-s2.0-0345375537
1561,1561,2-s2.0-0242659829
1562,1562,2-s2.0-0242424320
1563,1563,2-s2.0-0242384188
1564,1564,2-s2.0-0242370153
1568,1568,2-s2.0-0142188164
1569,1569,2-s2.0-0142137640
1570,1570,2-s2.0-0142075176
1571,1571,2-s2.0-0142061656
1572,1572,2-s2.0-0141906755
1573,1573,2-s2.0-0141884150
1576,1576,2-s2.0-0141706959
1582,1582,2-s2.0-0042977655
1584,1584,2-s2.0-0042662639
1585,1585,2-s2.0-0042519577
1586,1586,2-s2.0-0042515177
1587,1587,2-s2.0-0042243564
1589,1589,2-s2.0-0041743780
1590,1590,2-s2.0-0041743165
1591,1591,2-s2.0-0041513297
1593,1593,2-s2.0-0038727505
1594,1594,2-s2.0-0038708317
1596,1596,2-s2.0-0038687922
1601,1601,2-s2.0-0038369948
1602,1602,2-s2.0-0038349427
1605,1605,2-s2.0-0037986463
1609,1609,2-s2.0-0037673576
1610,1610,2-s2.0-0037673573
1614,1614,2-s2.0-0037515389
1617,1617,2-s2.0-0037387316
1619,1619,2-s2.0-0037341151
1620,1620,2-s2.0-0037325396
1621,1621,2-s2.0-0037320998
1622,1622,2-s2.0-0037317953
1623,1623,2-s2.0-0037290684
1624,1624,2-s2.0-0037274693
1626,1626,2-s2.0-0037269229
1628,1628,2-s2.0-0037257290
1629,1629,2-s2.0-0037240388
1632,1632,2-s2.0-10444249624
1634,1634,2-s2.0-84958909492
1636,1636,2-s2.0-10044272953
1639,1639,2-s2.0-10344267005
1645,1645,2-s2.0-84889898557
1646,1646,2-s2.0-84875289923
1649,1649,2-s2.0-84867382448
1651,1651,2-s2.0-84867348597
1655,1655,2-s2.0-68149148782
1656,1656,2-s2.0-50449083881
1657,1657,2-s2.0-4444252177
1659,1659,2-s2.0-3843136150
1660,1660,2-s2.0-35048896502
1661,1661,2-s2.0-35048863441
1665,1665,2-s2.0-35048824870
1666,1666,2-s2.0-34249093249
1667,1667,2-s2.0-34249082051
1669,1669,2-s2.0-33846985525
1671,1671,2-s2.0-33749236991
1672,1672,2-s2.0-33644865545
1673,1673,2-s2.0-31544438272
1674,1674,2-s2.0-3042678849
1676,1676,2-s2.0-24044462111
1677,1677,2-s2.0-23944489126
1678,1678,2-s2.0-23944455055
1681,1681,2-s2.0-21644483609
1683,1683,2-s2.0-21644477141
1685,1685,2-s2.0-21644472842
1687,1687,2-s2.0-21644469597
1688,1688,2-s2.0-21644469428
1689,1689,2-s2.0-21644465447
1691,1691,2-s2.0-21644455146
1697,1697,2-s2.0-21644433852
1698,1698,2-s2.0-21644433552
1699,1699,2-s2.0-20144383228
1700,1700,2-s2.0-19944369795
1701,1701,2-s2.0-18844461923
1702,1702,2-s2.0-18844426210
1705,1705,2-s2.0-15744385979
1707,1707,2-s2.0-14544297410
1709,1709,2-s2.0-14344265725
1711,1711,2-s2.0-13644272767
1712,1712,2-s2.0-13244272106
1713,1713,2-s2.0-13244268425
1720,1720,2-s2.0-11144280543
1721,1721,2-s2.0-11144279967
1725,1725,2-s2.0-8644282059
1726,1726,2-s2.0-8644256808
1728,1728,2-s2.0-7444256822
1729,1729,2-s2.0-9644257111
1732,1732,2-s2.0-6344233288
1733,1733,2-s2.0-9144219836
